current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
104,Drone_141,0.4349999999999995,0.0,0.23769728648009428,23.80183653946863,Charger_18,11,1,0,0
107,Drone_129,0.38499999999999945,0.0,0.18973665961010278,19.005855427394682,Charger_18,10,2,1,0
120,Drone_139,0.3549999999999994,0.0,0.15652475842498528,15.684536832835528,Charger_17,5,1,0,0
125,Drone_130,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_17,4,1,1,0
127,Drone_134,0.3049999999999994,0.0,0.11401754250991379,11.434114952691775,Charger_18,9,8,1,1
129,Drone_135,0.2999999999999994,0.0,0.2109502310972899,21.13146111897288,Charger_18,8,7,1,2
137,Drone_133,0.25999999999999934,0.0,0.09219544457292887,9.252832275075804,Charger_17,3,3,1,1
146,Drone_142,0.23999999999999932,0.0,0.1414213562373095,14.178192477980444,Charger_17,2,2,1,2
154,Drone_137,0.18499999999999928,0.0,0.18439088914585774,18.47906455015161,Charger_18,9,4,0,2
163,Drone_143,0.15499999999999925,0.0,0.15,15.0398,Charger_18,6,3,1,2
261,Drone_139,0.38499999999999945,0.0,0.18973665961010278,19.005855427394682,Charger_18,4,1,0,0
270,Drone_129,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_17,4,1,0,0
278,Drone_141,0.28999999999999937,0.0,0.09219544457292887,9.251632275075805,Charger_17,3,1,1,0
278,Drone_135,0.4099999999999995,0.0,0.2109502310972899,21.12706111897288,Charger_18,3,1,1,0
292,Drone_130,0.2999999999999994,0.0,0.11401754250991379,11.434314952691775,Charger_17,2,1,0,2
307,Drone_142,0.3399999999999994,0.0,0.1414213562373095,14.174192477980444,Charger_17,2,1,0,2
311,Drone_134,0.26499999999999935,0.0,0.11401754250991379,11.435714952691775,Charger_18,3,1,0,1
316,Drone_133,0.27999999999999936,0.0,0.0806225774829855,8.094282651397869,Charger_18,3,1,1,1
404,Drone_129,0.38499999999999945,0.0,0.18973665961010278,19.005855427394682,Charger_18,5,1,0,0
407,Drone_139,0.38499999999999945,0.0,0.18973665961010278,19.005855427394682,Charger_18,4,1,1,0
444,Drone_141,0.28999999999999937,0.0,0.09219544457292887,9.251632275075805,Charger_17,3,1,0,0
452,Drone_134,0.37999999999999945,0.0,0.18027756377319945,18.059767479870874,Charger_18,5,1,0,0
454,Drone_130,0.3099999999999994,0.0,0.11401754250991379,11.433914952691776,Charger_17,2,1,1,0
459,Drone_135,0.27999999999999936,0.0,0.0806225774829855,8.094282651397869,Charger_18,4,1,1,0
469,Drone_142,0.3049999999999994,0.0,0.11401754250991379,11.434114952691775,Charger_18,3,1,1,1
473,Drone_133,0.28999999999999937,0.0,0.09219544457292887,9.251632275075805,Charger_17,1,1,0,2
