epoch,train_loss,val_loss
1,-11.682825088500977,-11.256998062133789
2,-13.386853218078613,-10.792862892150879
3,-13.556534767150879,-12.010438919067383
4,-13.807380676269531,-11.537674903869629
5,-13.82712459564209,-12.221846580505371
6,-13.80975341796875,-12.37313175201416
7,-14.0523099899292,-12.5309476852417
8,-14.146337509155273,-12.643684387207031
9,-14.03151798248291,-12.631113052368164
10,-14.079833030700684,-11.02664852142334
11,-14.270556449890137,-12.952199935913086
12,-14.409568786621094,-12.87057113647461
13,-14.389220237731934,-13.08362102508545
14,-14.690618515014648,-13.258890151977539
15,-14.567767143249512,-13.277595520019531
16,-14.405044555664062,-13.291092872619629
17,-14.726197242736816,-12.707319259643555
18,-14.871235847473145,-13.524486541748047
19,-14.986454963684082,-13.40847110748291
20,-14.888426780700684,-13.621984481811523
21,-14.944619178771973,-13.20896053314209
22,-15.08329963684082,-13.679744720458984
23,-15.119231224060059,-13.764594078063965
24,-15.191431999206543,-13.544379234313965
25,-15.103116989135742,-13.73607349395752
26,-15.170710563659668,-13.800838470458984
27,-15.252887725830078,-13.800646781921387
28,-15.214165687561035,-13.738520622253418
29,-15.309480667114258,-14.028487205505371
30,-15.423375129699707,-14.033709526062012
31,-15.512174606323242,-12.972475051879883
32,-15.438322067260742,-14.009087562561035
33,-15.35052490234375,-14.119881629943848
34,-15.488738059997559,-14.049113273620605
35,-15.42736530303955,-14.023681640625
36,-15.613670349121094,-13.625633239746094
37,-15.347071647644043,-12.625862121582031
38,-15.307482719421387,-13.93958854675293
39,-15.615442276000977,-13.945327758789062
40,-15.634870529174805,-14.178796768188477
41,-15.777060508728027,-14.088236808776855
42,-15.672715187072754,-14.076397895812988
43,-15.686502456665039,-14.166316986083984
44,-15.774308204650879,-14.251906394958496
45,-15.704000473022461,-14.172843933105469
46,-15.411585807800293,-13.965350151062012
47,-15.556586265563965,-14.251594543457031
48,-15.692343711853027,-14.267547607421875
49,-15.744749069213867,-14.062216758728027
50,-15.784205436706543,-14.401496887207031
