Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,748,0.5,0.7982924226254002,1,1,1,0.2,0
6,734,0.5,0.7833511205976521,1,1,2,0.2,0
6,729,0.5,0.7780149413020278,1,1,3,0.2,0
6,777,0.5,0.8292422625400213,1,1,4,0.2,0
6,730,0.5,0.7790821771611526,1,1,5,0.2,0
6,729,0.5,0.7780149413020278,1,1,6,0.2,0
6,740,0.5,0.7897545357524013,1,1,7,0.2,0
6,708,0.5,0.7556029882604055,1,1,8,0.2,0
6,722,0.5,0.7705442902881536,1,1,9,0.2,0
6,717,0.5,0.7652081109925294,1,1,10,0.2,0
