Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
8,29,0.8,0.030949839914621132,1,1,1,0.2,0
8,21,0.8,0.022411953041622197,1,1,2,0.2,0
8,19,0.8,0.020277481323372464,1,1,3,0.2,0
8,24,0.8,0.025613660618996798,1,1,4,0.2,0
8,41,0.8,0.04375667022411953,1,1,5,0.2,0
8,31,0.8,0.033084311632870865,1,2,1,0.2,0
8,22,0.8,0.023479188900747065,1,2,2,0.2,0
7,20,0.7,0.021344717182497332,1,2,3,0.2,0
8,25,0.8,0.026680896478121666,1,2,4,0.2,0
7,23,0.7,0.02454642475987193,1,2,5,0.2,0
8,18,0.8,0.0192102454642476,1,3,1,0.2,0
8,37,0.8,0.03948772678762007,1,3,2,0.2,0
8,34,0.8,0.03628601921024546,1,3,3,0.2,0
7,35,0.7,0.03735325506937033,1,3,4,0.2,0
8,19,0.8,0.020277481323372464,1,3,5,0.2,0
7,36,0.7,0.0384204909284952,1,4,1,0.2,0
8,36,0.8,0.0384204909284952,1,4,2,0.2,0
8,18,0.8,0.0192102454642476,1,4,3,0.2,0
8,29,0.8,0.030949839914621132,1,4,4,0.2,0
7,32,0.7,0.03415154749199573,1,4,5,0.2,0
8,33,0.8,0.035218783351120594,1,5,1,0.2,0
8,23,0.8,0.02454642475987193,1,5,2,0.2,0
8,22,0.8,0.023479188900747065,1,5,3,0.2,0
8,23,0.8,0.02454642475987193,1,5,4,0.2,0
8,37,0.8,0.03948772678762007,1,5,5,0.2,0
8,26,0.8,0.02774813233724653,1,6,1,0.2,0
7,35,0.7,0.03735325506937033,1,6,2,0.2,0
8,27,0.8,0.0288153681963714,1,6,3,0.2,0
8,28,0.8,0.029882604055496264,1,6,4,0.2,0
8,36,0.8,0.0384204909284952,1,6,5,0.2,0
7,13,0.7,0.013874066168623266,1,7,1,0.2,0
8,23,0.8,0.02454642475987193,1,7,2,0.2,0
7,28,0.7,0.029882604055496264,1,7,3,0.2,0
8,33,0.8,0.035218783351120594,1,7,4,0.2,0
8,23,0.8,0.02454642475987193,1,7,5,0.2,0
8,34,0.8,0.03628601921024546,1,8,1,0.2,0
7,24,0.7,0.025613660618996798,1,8,2,0.2,0
7,16,0.7,0.017075773745997867,1,8,3,0.2,0
8,30,0.8,0.032017075773746,1,8,4,0.2,0
8,30,0.8,0.032017075773746,1,8,5,0.2,0
7,24,0.7,0.025613660618996798,1,9,1,0.2,0
8,33,0.8,0.035218783351120594,1,9,2,0.2,0
8,35,0.8,0.03735325506937033,1,9,3,0.2,0
7,28,0.7,0.029882604055496264,1,9,4,0.2,0
7,20,0.7,0.021344717182497332,1,9,5,0.2,0
7,16,0.7,0.017075773745997867,1,10,1,0.2,0
7,19,0.7,0.020277481323372464,1,10,2,0.2,0
7,28,0.7,0.029882604055496264,1,10,3,0.2,0
8,44,0.8,0.04695837780149413,1,10,4,0.2,0
7,26,0.7,0.02774813233724653,1,10,5,0.2,0
7,21,0.7,0.022411953041622197,1,11,1,0.2,0
8,25,0.8,0.026680896478121666,1,11,2,0.2,0
8,28,0.8,0.029882604055496264,1,11,3,0.2,0
8,30,0.8,0.032017075773746,1,11,4,0.2,0
8,30,0.8,0.032017075773746,1,11,5,0.2,0
