target,prediction
17,17.768066
9,8.539074
22,22.509842
13,19.432142
17,14.262405
0,0.54524285
22,21.993216
0,0.40112478
4,9.703843
0,0.1159475
1,0.55686074
27,17.247986
19,17.074642
4,17.311628
0,0.115783714
3,0.5000643
7,4.6428833
2,5.5332136
5,3.87188
0,0.18094392
0,0.115698725
11,4.0578346
0,0.29447743
17,17.848745
9,7.7269278
0,0.54524285
22,20.22848
2,18.00476
19,24.299416
0,0.58545506
4,3.5289962
0,1.8825125
6,4.240763
0,3.0092483
21,21.147936
0,7.181528
3,5.5594287
1,2.5446608
2,5.5332136
2,4.5072575
13,8.631411
0,1.7452595
16,18.25466
6,4.9286294
29,16.558468
0,0.24951428
10,8.300853
11,11.112341
0,0.508684
2,0.5508025
1,0.5625812
13,8.05087
0,0.8444731
0,0.010334086
7,6.6605167
11,8.759554
0,0.03461812
6,8.927359
6,8.927359
5,3.9305873
0,0.090346046
16,13.528177
0,8.916153
1,0.5625812
0,0.35693598
13,12.55294
10,8.353482
12,9.513971
3,5.384122
0,0.11024922
9,7.604743
20,23.685907
16,18.171356
0,0.38447735
0,0.010596539
0,0.013187983
21,22.731098
13,8.05087
7,7.0566154
0,0.29161683
9,8.539074
0,0.8111264
0,0.29834974
8,7.177723
22,21.267654
0,0.34509006
4,5.323187
0,0.034269825
0,0.03461812
0,0.17973678
8,7.0666904
23,18.42722
0,0.76912946
0,0.2670722
0,0.5199264
5,16.974562
13,19.17727
0,0.3545098
2,5.236789
0,0.73247504
0,0.26627555
2,18.00476
16,15.288911
1,1.5419927
0,0.031330474
7,6.6605167
5,5.0910597
19,16.37262
0,0.26917002
12,11.892277
1,1.9447801
6,5.1670284
0,0.77599436
0,0.63826257
0,0.037820328
0,0.38447735
8,7.177723
0,0.39195266
0,0.34733525
0,0.091500394
4,2.8153393
0,0.5884449
10,9.019415
0,0.013187983
0,0.21238704
0,0.7715889
0,0.9981994
17,16.318249
13,12.713925
3,3.2185817
17,16.513575
23,20.468445
9,4.414733
13,8.504598
9,8.123576
0,0.024426954
0,7.181528
3,1.612079
0,0.100902334
24,18.29321
0,0.26808223
1,18.360086
0,0.5026905
14,13.584399
0,0.057822432
20,15.643475
11,8.290371
0,0.03326872
8,9.287725
0,0.117891766
3,17.655394
0,0.34733525
13,8.631411
0,0.28310367
0,2.1959934
0,2.9774537
3,3.2695613
5,4.977864
0,2.8505905
0,4.5158644
4,5.238733
12,11.892277
11,8.290371
15,14.473907
0,0.094986446
0,0.03259263
2,0.545087
0,0.84984565
1,4.946784
0,0.5199264
0,2.8505905
18,17.378498
19,18.471376
12,6.807072
1,0.65667766
0,0.10606083
0,3.3033812
6,5.1670284
12,8.75885
0,0.0558981
6,6.6457243
24,24.333975
3,4.9377384
0,0.111243665
16,14.475385
1,0.65667766
0,0.094986446
0,0.8444731
10,8.353482
11,10.965541
3,0.5000643
0,0.26627555
0,0.037420824
12,8.1697445
0,0.12114237
8,8.666592
0,0.17973678
0,0.090346046
5,16.974562
17,14.0511265
0,0.26802593
3,5.5594287
18,17.378498
6,6.6457243
0,0.2205731
6,6.355631
0,0.36754322
0,3.8220446
0,0.77599436
7,4.6428833
0,0.01227998
0,0.38105598
1,3.481061
11,8.888177
0,0.2316781
1,1.1209042
16,14.475385
0,0.37093815
0,4.5158644
0,0.1582062
0,0.097062714
0,0.15169942
0,0.12114237
8,7.0638814
0,0.73247504
0,0.053032894
0,0.112836264
0,0.36754322
20,23.583735
0,0.16731942
0,0.29447743
15,18.586655
14,19.091616
10,8.723324
17,17.768066
8,7.170928
7,4.753858
22,21.89639
16,15.479628
1,1.9513917
3,5.384122
0,0.508684
15,18.670864
0,0.033961497
0,0.40112478
0,0.58545506
21,22.830357
12,6.807072
0,1.8825125
2,2.415623
18,17.152182
8,8.666592
0,0.057822432
0,0.5422121
5,9.7052355
18,13.133015
0,0.101994425
7,9.424861
15,18.670864
0,0.27851686
17,17.536673
28,16.681316
21,22.090462
0,0.16731942
17,13.329135
1,4.1823177
0,0.034269825
7,4.753858
5,9.562651
2,1.6507413
5,9.7052355
15,14.501084
23,21.07682
4,3.5289962
0,0.7715889
13,4.949424
0,0.09382807
0,0.2670722
7,9.286393
0,0.28310367
22,20.22848
7,6.753392
8,4.5825043
0,0.51986563
0,0.0558981
0,0.15175876
0,0.8111264
22,21.993216
0,8.495587
0,0.101994425
20,15.643475
0,0.61128896
17,14.262405
1,1.9447801
6,6.355631
26,17.590487
25,17.939173
16,13.528177
9,4.414733
0,0.115783714
10,8.886904
0,0.10821168
25,17.939173
21,21.147936
0,0.36754322
0,0.22053124
11,8.888177
7,7.0566154
23,18.654224
0,0.38105598
0,0.5884449
2,3.8175027
24,18.29321
27,17.037199
11,8.796681
16,17.929796
0,0.3545098
14,8.505816
4,5.9003363
0,0.16934535
2,1.6507413
2,4.947101
3,17.655394
21,14.779874
0,0.023492835
0,0.104471765
20,19.877838
6,6.1819634
6,6.258337
1,5.679356
0,3.3033812
10,8.413433
15,14.69155
15,18.33834
0,0.58545506
6,6.1819634
0,0.09639177
12,8.630167
3,3.0931764
19,16.997463
27,17.247986
3,4.183178
22,22.246353
8,7.170928
14,19.006346
18,17.457409
11,8.892414
0,0.37093815
2,2.415623
20,19.646517
0,0.7715889
6,4.9286294
20,23.685907
0,0.39195266
14,18.755465
5,6.2600956
0,0.037820328
10,8.300853
9,7.918605
0,0.21305802
12,8.1697445
0,1.9736357
6,9.564023
0,0.09382807
0,0.095539406
0,0.35434654
14,7.933727
14,19.091616
0,0.63826257
0,0.037420824
0,0.24951428
2,4.579851
0,2.8213897
23,21.172024
0,0.27942902
11,11.112341
10,8.413433
0,0.21305802
4,5.323187
4,4.57984
22,21.89639
0,2.197881
7,6.5540977
0,0.17946444
0,0.21238704
17,13.329135
0,0.84984565
0,0.26917002
16,18.171356
18,13.133015
5,5.738725
0,0.7295322
15,14.322433
9,7.7269278
0,0.111243665
1,0.6508227
3,5.6843886
5,4.977864
1,2.5446608
7,8.796006
8,4.5825043
0,0.34849098
1,18.360086
5,5.2009263
4,5.9003363
0,0.01227998
2,5.236789
24,24.333975
1,4.946784
0,0.03960587
1,0.069250666
0,0.7668007
