Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
8,105,0.5,0.11205976520811099,2,1,1,0.2,0
8,105,0.5,0.11205976520811099,2,1,2,0.2,0
8,132,0.5,0.14087513340448238,2,1,3,0.2,0
8,114,0.5,0.12166488794023479,2,1,4,0.2,0
8,87,0.5,0.09284951974386339,2,1,5,0.2,0
8,115,0.5,0.12273212379935966,2,1,6,0.2,0
8,116,0.5,0.12379935965848453,2,1,7,0.2,0
8,84,0.5,0.08964781216648879,2,1,8,0.2,0
8,123,0.5,0.13127001067235858,2,1,9,0.2,0
8,79,0.5,0.08431163287086446,2,1,10,0.2,0
