Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
9,87,0.5625,0.09284951974386339,2,1,1,0.2,0
9,99,0.5625,0.1056563500533618,2,1,2,0.2,0
9,91,0.5625,0.09711846318036287,2,1,3,0.2,0
9,92,0.5625,0.09818569903948772,2,1,4,0.2,0
9,73,0.5625,0.07790821771611527,2,1,5,0.2,0
10,74,0.625,0.07897545357524013,2,2,1,0.2,0
10,86,0.625,0.09178228388473852,2,2,2,0.2,0
9,93,0.5625,0.09925293489861259,2,2,3,0.2,0
10,66,0.625,0.07043756670224119,2,2,4,0.2,0
9,108,0.5625,0.1152614727854856,2,2,5,0.2,0
9,117,0.5625,0.1248665955176094,2,3,1,0.2,0
9,91,0.5625,0.09711846318036287,2,3,2,0.2,0
9,107,0.5625,0.11419423692636073,2,3,3,0.2,0
9,103,0.5625,0.10992529348986126,2,3,4,0.2,0
9,105,0.5625,0.11205976520811099,2,3,5,0.2,0
9,91,0.5625,0.09711846318036287,2,4,1,0.2,0
9,103,0.5625,0.10992529348986126,2,4,2,0.2,0
10,79,0.625,0.08431163287086446,2,4,3,0.2,0
10,96,0.625,0.10245464247598719,2,4,4,0.2,0
9,91,0.5625,0.09711846318036287,2,4,5,0.2,0
9,91,0.5625,0.09711846318036287,2,5,1,0.2,0
9,89,0.5625,0.09498399146211313,2,5,2,0.2,0
8,148,0.5,0.15795090715048027,2,5,3,0.2,0
10,69,0.625,0.0736392742796158,2,5,4,0.2,0
10,67,0.625,0.07150480256136606,2,5,5,0.2,0
9,105,0.5625,0.11205976520811099,2,6,1,0.2,0
8,86,0.5,0.09178228388473852,2,6,2,0.2,0
9,89,0.5625,0.09498399146211313,2,6,3,0.2,0
9,86,0.5625,0.09178228388473852,2,6,4,0.2,0
10,81,0.625,0.0864461045891142,2,6,5,0.2,0
9,87,0.5625,0.09284951974386339,2,7,1,0.2,0
9,113,0.5625,0.12059765208110992,2,7,2,0.2,0
9,100,0.5625,0.10672358591248667,2,7,3,0.2,0
9,105,0.5625,0.11205976520811099,2,7,4,0.2,0
9,90,0.5625,0.096051227321238,2,7,5,0.2,0
10,74,0.625,0.07897545357524013,2,8,1,0.2,0
9,88,0.5625,0.09391675560298826,2,8,2,0.2,0
9,110,0.5625,0.11739594450373532,2,8,3,0.2,0
9,107,0.5625,0.11419423692636073,2,8,4,0.2,0
9,98,0.5625,0.10458911419423693,2,8,5,0.2,0
9,74,0.5625,0.07897545357524013,2,9,1,0.2,0
9,104,0.5625,0.11099252934898612,2,9,2,0.2,0
10,71,0.625,0.07577374599786553,2,9,3,0.2,0
9,73,0.5625,0.07790821771611527,2,9,4,0.2,0
9,78,0.5625,0.0832443970117396,2,9,5,0.2,0
9,106,0.5625,0.11312700106723586,2,10,1,0.2,0
9,78,0.5625,0.0832443970117396,2,10,2,0.2,0
9,91,0.5625,0.09711846318036287,2,10,3,0.2,0
9,89,0.5625,0.09498399146211313,2,10,4,0.2,0
9,102,0.5625,0.10885805763073639,2,10,5,0.2,0
9,105,0.5625,0.11205976520811099,2,11,1,0.2,0
9,84,0.5625,0.08964781216648879,2,11,2,0.2,0
9,96,0.5625,0.10245464247598719,2,11,3,0.2,0
9,73,0.5625,0.07790821771611527,2,11,4,0.2,0
9,81,0.5625,0.0864461045891142,2,11,5,0.2,0
