Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
7,106,0.4375,0.11312700106723586,2,1,1,0.2,0
7,145,0.4375,0.15474919957310565,2,1,2,0.2,0
7,125,0.4375,0.13340448239060831,2,1,3,0.2,0
7,130,0.4375,0.13874066168623267,2,1,4,0.2,0
7,145,0.4375,0.15474919957310565,2,1,5,0.2,0
7,127,0.4375,0.13553895410885805,2,1,6,0.2,0
7,111,0.4375,0.11846318036286019,2,1,7,0.2,0
7,112,0.4375,0.11953041622198506,2,1,8,0.2,0
7,101,0.4375,0.10779082177161152,2,1,9,0.2,0
7,106,0.4375,0.11312700106723586,2,1,10,0.2,0
