14,Bird_6,83,10,1,BirdState.ATTACKING,10,10,birMover
14,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
14,Bird_8,10,19,1,BirdState.ATTACKING,10,10,birMover
15,Bird_1,10,18,1,BirdState.ATTACKING,10,10,birMover
15,Bird_2,65,10,1,BirdState.ATTACKING,10,10,birMover
15,Bird_3,14,10,1,BirdState.ATTACKING,10,10,birMover
15,Bird_4,71,10,1,BirdState.ATTACKING,10,10,birMover
15,Bird_5,18,43,1,BirdState.ATTACKING,10,10,birMover
15,Bird_6,82,10,1,BirdState.ATTACKING,10,10,birMover
15,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
15,Bird_8,10,18,1,BirdState.ATTACKING,10,10,birMover
16,Bird_1,10,17,1,BirdState.ATTACKING,10,10,birMover
16,Bird_2,64,10,1,BirdState.ATTACKING,10,10,birMover
16,Bird_3,13,10,1,BirdState.ATTACKING,10,10,birMover
16,Bird_4,70,10,1,BirdState.ATTACKING,10,10,birMover
16,Bird_5,17,42,1,BirdState.ATTACKING,10,10,birMover
16,Bird_6,81,10,1,BirdState.ATTACKING,10,10,birMover
16,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
16,Bird_8,10,17,1,BirdState.ATTACKING,10,10,birMover
17,Bird_1,10,16,1,BirdState.ATTACKING,10,10,birMover
17,Bird_2,63,10,1,BirdState.ATTACKING,10,10,birMover
17,Bird_3,12,10,1,BirdState.ATTACKING,10,10,birMover
17,Bird_4,69,10,1,BirdState.ATTACKING,10,10,birMover
17,Bird_5,16,41,1,BirdState.ATTACKING,10,10,birMover
17,Bird_6,80,10,1,BirdState.ATTACKING,10,10,birMover
17,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
17,Bird_8,10,16,1,BirdState.ATTACKING,10,10,birMover
18,Bird_1,10,15,1,BirdState.ATTACKING,10,10,birMover
18,Bird_2,62,10,1,BirdState.ATTACKING,10,10,birMover
18,Bird_3,11,10,1,BirdState.ATTACKING,10,10,birMover
18,Bird_4,68,10,1,BirdState.ATTACKING,10,10,birMover
18,Bird_5,15,40,1,BirdState.ATTACKING,10,10,birMover
18,Bird_6,79,10,1,BirdState.ATTACKING,10,10,birMover
18,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
18,Bird_8,10,15,1,BirdState.ATTACKING,10,10,birMover
19,Bird_1,10,14,1,BirdState.ATTACKING,10,10,birMover
19,Bird_2,61,10,1,BirdState.ATTACKING,10,10,birMover
19,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
19,Bird_4,67,10,1,BirdState.ATTACKING,10,10,birMover
19,Bird_5,14,39,1,BirdState.ATTACKING,10,10,birMover
19,Bird_6,78,10,1,BirdState.ATTACKING,10,10,birMover
19,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
19,Bird_8,10,14,1,BirdState.ATTACKING,10,10,birMover
20,Bird_1,10,13,1,BirdState.ATTACKING,10,10,birMover
20,Bird_2,60,10,1,BirdState.ATTACKING,10,10,birMover
20,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
20,Bird_4,66,10,1,BirdState.ATTACKING,10,10,birMover
20,Bird_5,13,38,1,BirdState.ATTACKING,10,10,birMover
20,Bird_6,77,10,1,BirdState.ATTACKING,10,10,birMover
20,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
20,Bird_8,10,13,1,BirdState.ATTACKING,10,10,birMover
21,Bird_1,10,12,1,BirdState.ATTACKING,10,10,birMover
21,Bird_2,59,10,1,BirdState.ATTACKING,10,10,birMover
21,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
21,Bird_4,65,10,1,BirdState.ATTACKING,10,10,birMover
21,Bird_5,12,37,1,BirdState.ATTACKING,10,10,birMover
21,Bird_6,76,10,1,BirdState.ATTACKING,10,10,birMover
21,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
21,Bird_8,10,12,1,BirdState.ATTACKING,10,10,birMover
22,Bird_1,10,11,1,BirdState.ATTACKING,10,10,birMover
22,Bird_2,58,10,1,BirdState.ATTACKING,10,10,birMover
22,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
22,Bird_4,64,10,1,BirdState.ATTACKING,10,10,birMover
22,Bird_5,11,36,1,BirdState.ATTACKING,10,10,birMover
22,Bird_6,75,10,1,BirdState.ATTACKING,10,10,birMover
22,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
22,Bird_8,10,11,1,BirdState.ATTACKING,10,10,birMover
23,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
23,Bird_2,57,10,1,BirdState.ATTACKING,10,10,birMover
23,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
23,Bird_4,63,10,1,BirdState.ATTACKING,10,10,birMover
23,Bird_5,10,35,1,BirdState.ATTACKING,10,10,birMover
23,Bird_6,74,10,1,BirdState.ATTACKING,10,10,birMover
23,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
23,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
24,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
24,Bird_2,56,10,1,BirdState.ATTACKING,10,10,birMover
24,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
24,Bird_4,62,10,1,BirdState.ATTACKING,10,10,birMover
24,Bird_5,10,34,1,BirdState.ATTACKING,10,10,birMover
24,Bird_6,73,10,1,BirdState.ATTACKING,10,10,birMover
24,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
24,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
25,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
25,Bird_2,55,10,1,BirdState.ATTACKING,10,10,birMover
25,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
25,Bird_4,61,10,1,BirdState.ATTACKING,10,10,birMover
25,Bird_5,10,33,1,BirdState.ATTACKING,10,10,birMover
25,Bird_6,72,10,1,BirdState.ATTACKING,10,10,birMover
25,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
25,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
26,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
26,Bird_2,54,10,1,BirdState.ATTACKING,10,10,birMover
26,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
26,Bird_4,60,10,1,BirdState.ATTACKING,10,10,birMover
26,Bird_5,10,32,1,BirdState.ATTACKING,10,10,birMover
26,Bird_6,71,10,1,BirdState.ATTACKING,10,10,birMover
26,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
26,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
27,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
27,Bird_2,53,10,1,BirdState.ATTACKING,10,10,birMover
27,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
27,Bird_4,59,10,1,BirdState.ATTACKING,10,10,birMover
27,Bird_5,10,31,1,BirdState.ATTACKING,10,10,birMover
27,Bird_6,70,10,1,BirdState.ATTACKING,10,10,birMover
27,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
27,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
28,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
28,Bird_2,52,10,1,BirdState.ATTACKING,10,10,birMover
28,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
28,Bird_4,58,10,1,BirdState.ATTACKING,10,10,birMover
28,Bird_5,10,30,1,BirdState.ATTACKING,10,10,birMover
28,Bird_6,69,10,1,BirdState.ATTACKING,10,10,birMover
28,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
28,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
29,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
29,Bird_2,51,10,1,BirdState.ATTACKING,10,10,birMover
29,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
29,Bird_4,57,10,1,BirdState.ATTACKING,10,10,birMover
29,Bird_5,10,29,1,BirdState.ATTACKING,10,10,birMover
29,Bird_6,68,10,1,BirdState.ATTACKING,10,10,birMover
29,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
29,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
30,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
30,Bird_2,50,10,1,BirdState.ATTACKING,10,10,birMover
30,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
30,Bird_4,56,10,1,BirdState.ATTACKING,10,10,birMover
30,Bird_5,10,28,1,BirdState.ATTACKING,10,10,birMover
30,Bird_6,67,10,1,BirdState.ATTACKING,10,10,birMover
30,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
30,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
31,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
31,Bird_2,49,10,1,BirdState.ATTACKING,10,10,birMover
31,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
31,Bird_4,55,10,1,BirdState.ATTACKING,10,10,birMover
31,Bird_5,10,27,1,BirdState.ATTACKING,10,10,birMover
31,Bird_6,66,10,1,BirdState.ATTACKING,10,10,birMover
31,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
31,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
32,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
32,Bird_2,48,10,1,BirdState.ATTACKING,10,10,birMover
32,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
32,Bird_4,54,10,1,BirdState.ATTACKING,10,10,birMover
32,Bird_5,10,26,1,BirdState.ATTACKING,10,10,birMover
32,Bird_6,65,10,1,BirdState.ATTACKING,10,10,birMover
32,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
32,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
33,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
33,Bird_2,47,10,1,BirdState.ATTACKING,10,10,birMover
33,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
33,Bird_4,53,10,1,BirdState.ATTACKING,10,10,birMover
33,Bird_5,10,25,1,BirdState.ATTACKING,10,10,birMover
33,Bird_6,64,10,1,BirdState.ATTACKING,10,10,birMover
33,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
33,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
34,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
34,Bird_2,46,10,1,BirdState.ATTACKING,10,10,birMover
34,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
34,Bird_4,52,10,1,BirdState.ATTACKING,10,10,birMover
34,Bird_5,10,24,1,BirdState.ATTACKING,10,10,birMover
34,Bird_6,63,10,1,BirdState.ATTACKING,10,10,birMover
34,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
34,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
35,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
35,Bird_2,45,10,1,BirdState.ATTACKING,10,10,birMover
35,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
35,Bird_4,51,10,1,BirdState.ATTACKING,10,10,birMover
35,Bird_5,10,23,1,BirdState.ATTACKING,10,10,birMover
35,Bird_6,62,10,1,BirdState.ATTACKING,10,10,birMover
35,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
35,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
36,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
36,Bird_2,44,10,1,BirdState.ATTACKING,10,10,birMover
36,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
36,Bird_4,50,10,1,BirdState.ATTACKING,10,10,birMover
36,Bird_5,10,22,1,BirdState.ATTACKING,10,10,birMover
36,Bird_6,61,10,1,BirdState.ATTACKING,10,10,birMover
36,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
36,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
37,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
37,Bird_2,43,10,1,BirdState.ATTACKING,10,10,birMover
37,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
37,Bird_4,49,10,1,BirdState.ATTACKING,10,10,birMover
37,Bird_5,10,21,1,BirdState.ATTACKING,10,10,birMover
37,Bird_6,60,10,1,BirdState.ATTACKING,10,10,birMover
37,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
37,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
38,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
38,Bird_2,42,10,1,BirdState.ATTACKING,10,10,birMover
38,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
38,Bird_4,48,10,1,BirdState.ATTACKING,10,10,birMover
38,Bird_5,10,20,1,BirdState.ATTACKING,10,10,birMover
38,Bird_6,59,10,1,BirdState.ATTACKING,10,10,birMover
38,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
38,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
39,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
39,Bird_2,41,10,1,BirdState.ATTACKING,10,10,birMover
39,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
39,Bird_4,47,10,1,BirdState.ATTACKING,10,10,birMover
39,Bird_5,10,19,1,BirdState.ATTACKING,10,10,birMover
39,Bird_6,58,10,1,BirdState.ATTACKING,10,10,birMover
39,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
39,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
40,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
40,Bird_2,40,10,1,BirdState.ATTACKING,10,10,birMover
40,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
40,Bird_4,46,10,1,BirdState.ATTACKING,10,10,birMover
40,Bird_5,10,18,1,BirdState.ATTACKING,10,10,birMover
40,Bird_6,57,10,1,BirdState.ATTACKING,10,10,birMover
40,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
40,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
41,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
41,Bird_2,39,10,1,BirdState.ATTACKING,10,10,birMover
41,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
41,Bird_4,45,10,1,BirdState.ATTACKING,10,10,birMover
41,Bird_5,10,17,1,BirdState.ATTACKING,10,10,birMover
41,Bird_6,56,10,1,BirdState.ATTACKING,10,10,birMover
41,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
41,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
42,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
42,Bird_2,38,10,1,BirdState.ATTACKING,10,10,birMover
42,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
42,Bird_4,44,10,1,BirdState.ATTACKING,10,10,birMover
42,Bird_5,10,16,1,BirdState.ATTACKING,10,10,birMover
42,Bird_6,55,10,1,BirdState.ATTACKING,10,10,birMover
42,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
42,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
43,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
43,Bird_2,37,10,1,BirdState.ATTACKING,10,10,birMover
43,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
43,Bird_4,43,10,1,BirdState.ATTACKING,10,10,birMover
43,Bird_5,10,15,1,BirdState.ATTACKING,10,10,birMover
43,Bird_6,54,10,1,BirdState.ATTACKING,10,10,birMover
43,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
43,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
44,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
44,Bird_2,36,10,1,BirdState.ATTACKING,10,10,birMover
44,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
44,Bird_4,42,10,1,BirdState.ATTACKING,10,10,birMover
44,Bird_5,10,14,1,BirdState.ATTACKING,10,10,birMover
44,Bird_6,53,10,1,BirdState.ATTACKING,10,10,birMover
44,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
44,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
45,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
45,Bird_2,35,10,1,BirdState.ATTACKING,10,10,birMover
45,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
45,Bird_4,41,10,1,BirdState.ATTACKING,10,10,birMover
45,Bird_5,10,13,1,BirdState.ATTACKING,10,10,birMover
45,Bird_6,52,10,1,BirdState.ATTACKING,10,10,birMover
45,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
45,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
46,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
46,Bird_2,34,10,1,BirdState.ATTACKING,10,10,birMover
46,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
46,Bird_4,40,10,1,BirdState.ATTACKING,10,10,birMover
46,Bird_5,10,12,1,BirdState.ATTACKING,10,10,birMover
46,Bird_6,51,10,1,BirdState.ATTACKING,10,10,birMover
46,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
46,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
47,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
47,Bird_2,33,10,1,BirdState.ATTACKING,10,10,birMover
47,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
47,Bird_4,39,10,1,BirdState.ATTACKING,10,10,birMover
47,Bird_5,10,11,1,BirdState.ATTACKING,10,10,birMover
47,Bird_6,50,10,1,BirdState.ATTACKING,10,10,birMover
47,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
47,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
48,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
48,Bird_2,32,10,1,BirdState.ATTACKING,10,10,birMover
48,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
48,Bird_4,38,10,1,BirdState.ATTACKING,10,10,birMover
48,Bird_5,10,10,1,BirdState.IDLE,10,10,birMover
48,Bird_6,49,10,1,BirdState.ATTACKING,10,10,birMover
48,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
48,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
49,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
49,Bird_2,31,10,1,BirdState.ATTACKING,10,10,birMover
49,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
49,Bird_4,37,10,1,BirdState.ATTACKING,10,10,birMover
49,Bird_5,10,10,1,BirdState.IDLE,10,10,birMover
49,Bird_6,48,10,1,BirdState.ATTACKING,10,10,birMover
49,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
49,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
50,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
50,Bird_2,30,10,1,BirdState.ATTACKING,10,10,birMover
50,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
50,Bird_4,36,10,1,BirdState.ATTACKING,10,10,birMover
50,Bird_5,10,10,1,BirdState.IDLE,10,10,birMover
50,Bird_6,47,10,1,BirdState.ATTACKING,10,10,birMover
50,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
50,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
51,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
51,Bird_2,29,10,1,BirdState.ATTACKING,10,10,birMover
51,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
51,Bird_4,35,10,1,BirdState.ATTACKING,10,10,birMover
51,Bird_5,10,10,1,BirdState.IDLE,10,10,birMover
51,Bird_6,46,10,1,BirdState.ATTACKING,10,10,birMover
51,Bird_7,10,10,1,BirdState.IDLE,10,10,birMover
51,Bird_8,10,10,1,BirdState.IDLE,10,10,birMover
52,Bird_1,10,10,1,BirdState.IDLE,10,10,birMover
52,Bird_2,28,10,1,BirdState.ATTACKING,10,10,birMover
52,Bird_3,10,10,1,BirdState.IDLE,10,10,birMover
52,Bird_4,34,10,1,BirdState.ATTACKING,10,10,birMover
