drone_battery,drone_state_IDLE,drone_state_PROTECTING,drone_state_MOVING_TO_FIELD,drone_state_MOVING_TO_CHARGER,drone_state_CHARGING,drone_state_TERMINATED,charger_distance,queue_length,charging_drones,target
0.3593644756189577,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.0,0.0,1
0.40717253609844684,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,1.0,26
0.36831138839155175,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.125,1.0,69
0.30704651557787155,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.25,1.0,53
0.32255215114403657,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.25,1.0,43
0.4163599405764621,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.375,1.0,49
0.4099999999999995,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1
0.36999999999999944,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.0,0.0,1
0.3099999999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.0,0.0,1
0.36999999999999944,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.0,1.0,13
0.4099999999999995,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,1.0,34
0.35999999999999943,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.125,1.0,71
0.28140806015166653,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.2815094921499065,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,1.0,25
0.28499999999999936,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.28499999999999936,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,1.0,16
0.4093644756189577,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1
0.4133113883915518,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.0,1.0,29
0.3571725360984468,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.125,1.0,61
0.3670465155778716,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.25,1.0,59
0.32255215114403657,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.25,1.0,47
0.311359940576462,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.375,1.0,39
0.4099999999999995,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,1.0,10
0.3099999999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.0,0.0,1
0.35999999999999943,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.0,0.0,1
0.36999999999999944,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.0,0.0,1
0.3199999999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.0,0.0,1
0.3099999999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.0,0.0,1
0.28140806015166653,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.2815094921499065,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,1.0,25
0.28499999999999936,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.28499999999999936,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,1.0,14
0.28499999999999936,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.28499999999999936,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,1.0,17
