epoch,train_loss,val_loss
1,-12.88867473602295,-16.808128356933594
2,-16.141117095947266,-17.9140567779541
3,-16.493309020996094,-18.169004440307617
4,-16.748319625854492,-18.38678741455078
5,-16.82999610900879,-18.57305145263672
6,-17.085908889770508,-18.320907592773438
7,-17.263704299926758,-18.920930862426758
8,-17.433408737182617,-18.657867431640625
9,-17.32583999633789,-19.130578994750977
10,-17.705991744995117,-19.246171951293945
11,-17.63076400756836,-18.656518936157227
12,-17.823345184326172,-19.37784767150879
13,-17.858034133911133,-19.244007110595703
14,-17.972652435302734,-19.562219619750977
15,-18.030975341796875,-19.508920669555664
16,-18.024642944335938,-19.259023666381836
17,-17.973146438598633,-19.635725021362305
18,-18.14349937438965,-19.166624069213867
19,-18.238889694213867,-19.661205291748047
20,-18.385862350463867,-19.76178550720215
21,-18.43293571472168,-19.31646156311035
22,-18.06562614440918,-19.56751823425293
23,-18.41741180419922,-19.80851936340332
24,-18.449636459350586,-19.496219635009766
25,-18.525001525878906,-19.515361785888672
26,-18.43825340270996,-19.970870971679688
27,-18.445358276367188,-19.968978881835938
28,-18.588788986206055,-18.950199127197266
29,-18.20406723022461,-20.015560150146484
30,-18.72871971130371,-20.061439514160156
31,-18.78380012512207,-20.122699737548828
32,-18.907085418701172,-19.905302047729492
33,-18.696186065673828,-19.97810935974121
34,-18.924413681030273,-20.176389694213867
35,-19.021106719970703,-19.773265838623047
36,-18.876222610473633,-19.267742156982422
37,-18.756389617919922,-20.210956573486328
38,-19.103342056274414,-20.287429809570312
39,-19.115339279174805,-20.337139129638672
40,-19.163354873657227,-20.28167724609375
41,-19.132308959960938,-20.366596221923828
42,-19.22538948059082,-20.35502815246582
43,-18.988950729370117,-20.283138275146484
44,-19.20772361755371,-20.216814041137695
45,-19.00105094909668,-20.22288703918457
46,-19.183094024658203,-20.37602996826172
47,-19.254554748535156,-20.447324752807617
48,-19.30422592163086,-20.088703155517578
49,-19.236419677734375,-20.395610809326172
50,-19.247774124145508,-20.289142608642578
