Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,166,0.6,0.17716115261472787,1,1,1,0.2,0
6,143,0.6,0.1526147278548559,1,1,2,0.2,0
6,149,0.6,0.15901814300960512,1,1,3,0.2,0
6,160,0.6,0.17075773745997866,1,1,4,0.2,0
6,159,0.6,0.16969050160085378,1,1,5,0.2,0
6,156,0.6,0.1664887940234792,1,1,6,0.2,0
6,198,0.6,0.2113127001067236,1,1,7,0.2,0
6,168,0.6,0.17929562433297758,1,1,8,0.2,0
6,172,0.6,0.18356456776947705,1,1,9,0.2,0
6,180,0.6,0.192102454642476,1,1,10,0.2,0
