target,prediction
25,26.148182
7,3.6275558
2,7.002004
6,3.2505023
36,36.352825
6,4.9172244
0,24.23138
0,2.7845702
5,3.3675592
4,3.1943665
0,0.0014626458
21,9.901524
3,1.9952071
14,11.846647
3,3.892916
0,0.04958197
11,20.018148
4,3.540899
24,23.687128
24,7.059005
34,30.680532
9,9.506067
16,16.375267
0,0.014046054
37,22.975666
27,26.019289
0,0.84108615
7,18.506937
21,19.8563
33,29.662766
15,12.134935
10,6.7837977
6,5.5858507
5,5.244809
0,7.94014
34,20.993189
30,25.35731
0,8.335148
21,17.872038
21,12.952673
0,7.9372306
29,12.06717
16,15.399924
7,3.6275558
32,33.00392
6,3.9770174
15,14.682593
5,2.5154386
0,0.069862634
19,19.446722
4,1.7058517
0,0.9672205
0,0.0037106737
10,20.21262
0,4.2437186
4,4.395382
5,9.444149
7,6.0519085
0,0.29454458
30,28.609737
1,4.5099025
18,18.362627
2,6.846094
21,17.872038
4,14.824453
0,0.1761109
16,12.205342
2,3.3792422
5,5.297022
10,20.37413
24,16.220167
17,11.226138
11,12.223604
18,15.988275
13,13.339069
3,13.39646
6,3.2350557
30,20.67914
0,0.4761997
12,18.169832
32,30.014046
0,1.5408819
26,24.771053
5,9.395474
13,12.034698
2,1.6682503
11,8.607436
10,12.059729
6,8.117233
10,1.7234291
3,1.8137513
4,8.697728
24,19.094757
3,13.39646
33,32.88463
2,4.01052
1,0.6476841
0,0.88178825
1,1.8067732
34,31.341345
0,0.052911423
0,0.0037506598
14,11.846647
10,8.003308
1,4.650277
14,13.932801
0,3.4304907
0,0.16641709
5,15.776892
0,0.24371278
0,0.6017723
27,11.894767
13,16.676628
16,12.928971
4,14.824453
0,2.55911
3,3.01752
9,18.371569
0,4.3089037
3,3.9724422
20,20.423004
19,16.952127
1,1.3927366
2,6.846094
4,8.652901
12,12.461472
32,24.507996
3,3.892916
3,5.3052506
32,38.288494
0,0.07462045
9,9.506067
26,25.425608
14,5.1149554
2,3.306706
29,29.0685
0,0.91979134
36,31.337997
13,12.034698
5,3.2317016
0,0.35298625
0,0.5667184
0,0.038499817
9,6.611709
26,17.487265
0,0.013930993
32,38.288494
16,15.399924
0,0.22518523
0,0.24175616
24,23.075272
39,31.240788
24,23.075272
0,0.26636297
0,3.3310592
0,1.4116894
0,1.3337606
0,0.98903525
3,4.8348494
0,2.3326726
0,0.27110448
0,1.6318227
21,17.843014
17,17.329071
32,21.099089
0,0.2685344
0,1.2749385
1,6.241478
0,0.86651903
31,24.951862
1,15.471312
0,0.56665975
24,22.514387
15,12.443569
0,0.27333245
37,35.707127
0,2.9651039
6,13.118607
0,0.15943092
0,0.033005524
30,12.267895
22,18.187428
0,1.3578447
29,18.479073
0,0.6999745
31,30.758944
37,35.72191
7,7.573177
12,18.209373
11,18.248466
0,7.917031
13,13.644835
25,23.548191
5,5.297022
13,22.205143
0,2.5627062
37,31.336317
0,1.1966609
0,0.004270002
15,13.657955
6,10.241599
0,0.04527973
1,2.4772081
11,5.5851164
0,2.2626107
0,0.21918899
24,25.99786
20,17.49625
0,15.809987
3,3.01752
0,0.10370971
3,6.666882
0,0.16163659
28,28.02595
11,12.448243
23,21.300781
0,7.7130904
0,0.07179858
0,0.20259033
6,10.241599
18,15.238923
16,15.345962
0,0.013930993
0,7.94014
33,24.044989
1,2.3326905
13,11.615956
8,4.072798
3,3.892916
0,0.21296161
0,0.033426654
18,15.911235
33,24.288069
0,0.016865555
1,0.6965242
29,12.06717
5,3.2317016
5,5.297022
14,30.472462
0,0.16162126
0,0.92027825
3,3.614699
38,19.765495
0,0.8580505
23,12.182447
31,28.502527
1,2.4772081
4,8.3439245
4,9.02161
21,28.933449
1,5.243577
4,3.6238296
27,26.656967
0,0.5816801
0,0.3065945
0,4.7446427
1,2.4772081
0,5.8485513
5,4.370621
6,8.117233
20,15.9531975
0,0.04013743
14,9.482127
14,11.846647
0,5.2154074
0,0.80283064
0,2.7542367
0,0.0118614845
25,15.21985
31,19.388224
3,8.010303
23,22.531168
7,4.2109585
26,15.766792
4,8.339084
14,19.615612
7,2.4730496
3,7.6320047
1,1.8054799
0,10.799438
1,3.754612
13,10.84831
1,2.2300024
0,0.23774496
6,2.2051468
15,12.01821
5,4.494262
25,11.505493
3,2.314533
20,19.306858
3,2.474173
0,0.27110448
4,1.5262578
14,14.312865
15,9.515959
34,30.680532
0,0.052911423
10,11.7767515
2,2.431687
25,7.8181353
0,1.2520254
16,12.900766
19,25.270245
27,25.754229
13,12.474849
5,4.660177
0,3.1637871
0,0.32018527
14,13.360521
7,5.919141
8,2.825613
0,1.311465
0,0.17496227
29,16.969612
4,7.9807324
0,0.06910572
11,20.48247
12,12.763288
0,0.33243558
29,29.185318
30,22.81685
27,13.281336
20,27.63781
12,13.284081
0,0.73998505
15,18.330782
14,11.617948
12,18.1816
0,2.6493363
25,23.62805
2,0.15933095
22,18.187428
9,15.143014
2,1.7565787
0,2.4287581
4,4.106448
0,7.6997857
0,1.6455234
0,0.19572745
27,18.08119
14,14.002221
20,17.524406
0,8.202029
6,3.2680933
0,0.8666782
38,31.145334
0,0.4431528
3,2.7794015
0,0.017596474
7,7.9750814
0,0.027629903
18,15.440715
11,9.449151
0,0.18081716
14,12.075069
1,3.7498322
0,4.409426
0,1.6455234
1,5.022875
6,3.3076372
1,3.756216
32,24.749413
29,29.695314
1,5.1256533
5,4.5984187
39,34.277645
22,21.426125
5,6.2590714
0,7.8530736
16,15.363449
3,6.7954383
9,12.817232
4,4.9386487
33,28.004229
13,12.710058
2,4.93037
1,4.562622
17,10.526001
7,18.51839
17,15.779262
0,0.011001132
32,33.00392
4,3.1460211
0,0.0079995915
10,20.560802
