Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
7,529,0.875,0.5645677694770544,1,1,1,0.2,0
7,553,0.875,0.5901814300960512,1,1,2,0.2,0
7,606,0.875,0.6467449306296692,1,1,3,0.2,0
7,542,0.875,0.5784418356456777,1,1,4,0.2,0
7,591,0.875,0.6307363927427961,1,1,5,0.2,0
7,581,0.875,0.6200640341515475,1,2,1,0.2,0
7,571,0.875,0.6093916755602988,1,2,2,0.2,0
6,732,0.75,0.7812166488794023,1,2,3,0.2,0
7,599,0.875,0.6392742796157951,1,2,4,0.2,0
6,675,0.75,0.7203842049092849,1,2,5,0.2,0
7,606,0.875,0.6467449306296692,1,3,1,0.2,0
7,573,0.875,0.6115261472785486,1,3,2,0.2,0
7,582,0.875,0.6211312700106724,1,3,3,0.2,0
6,676,0.75,0.7214514407684098,1,3,4,0.2,0
7,549,0.875,0.5859124866595518,1,3,5,0.2,0
6,718,0.75,0.7662753468516542,1,4,1,0.2,0
7,585,0.875,0.624332977588047,1,4,2,0.2,0
7,583,0.875,0.6221985058697972,1,4,3,0.2,0
7,556,0.875,0.5933831376734259,1,4,4,0.2,0
6,751,0.75,0.8014941302027748,1,4,5,0.2,0
7,557,0.875,0.5944503735325507,1,5,1,0.2,0
7,558,0.875,0.5955176093916755,1,5,2,0.2,0
7,559,0.875,0.5965848452508005,1,5,3,0.2,0
7,567,0.875,0.6051227321237994,1,5,4,0.2,0
7,599,0.875,0.6392742796157951,1,5,5,0.2,0
7,564,0.875,0.6019210245464247,1,6,1,0.2,0
6,709,0.75,0.7566702241195304,1,6,2,0.2,0
7,592,0.875,0.6318036286019211,1,6,3,0.2,0
7,574,0.875,0.6125933831376734,1,6,4,0.2,0
7,579,0.875,0.6179295624332978,1,6,5,0.2,0
6,710,0.75,0.7577374599786553,1,7,1,0.2,0
7,580,0.875,0.6189967982924226,1,7,2,0.2,0
6,735,0.75,0.7844183564567769,1,7,3,0.2,0
7,571,0.875,0.6093916755602988,1,7,4,0.2,0
7,572,0.875,0.6104589114194237,1,7,5,0.2,0
7,532,0.875,0.567769477054429,1,8,1,0.2,0
6,712,0.75,0.759871931696905,1,8,2,0.2,0
6,650,0.75,0.6937033084311632,1,8,3,0.2,0
7,579,0.875,0.6179295624332978,1,8,4,0.2,0
7,609,0.875,0.6499466382070438,1,8,5,0.2,0
6,695,0.75,0.7417289220917823,1,9,1,0.2,0
7,540,0.875,0.576307363927428,1,9,2,0.2,0
7,587,0.875,0.6264674493062967,1,9,3,0.2,0
6,672,0.75,0.7171824973319103,1,9,4,0.2,0
6,694,0.75,0.7406616862326574,1,9,5,0.2,0
6,686,0.75,0.7321237993596584,1,10,1,0.2,0
6,687,0.75,0.7331910352187834,1,10,2,0.2,0
6,713,0.75,0.7609391675560299,1,10,3,0.2,0
7,577,0.875,0.615795090715048,1,10,4,0.2,0
6,728,0.75,0.7769477054429029,1,10,5,0.2,0
6,709,0.75,0.7566702241195304,1,11,1,0.2,0
7,575,0.875,0.6136606189967982,1,11,2,0.2,0
7,545,0.875,0.5816435432230523,1,11,3,0.2,0
7,584,0.875,0.6232657417289221,1,11,4,0.2,0
7,582,0.875,0.6211312700106724,1,11,5,0.2,0
