target,prediction
1,2.8105533
3,3.70386
4,8.299812
0,0.8073445
11,19.488226
5,7.915838
15,12.942965
9,11.218222
15,29.944084
0,5.563735
0,6.576776
0,6.397747
3,12.480519
8,11.280727
0,15.193477
1,1.6828086
19,24.260382
17,20.849821
38,49.755745
5,4.009705
3,1.4351262
12,17.641726
0,5.6412888
12,10.682441
1,8.477413
19,19.800346
34,25.282057
0,1.4920235
11,19.488226
33,27.365961
10,9.426566
2,1.1184028
3,2.0932536
0,1.5825542
0,1.2237072
0,1.3649908
0,0.45152208
30,31.76592
11,7.583973
15,10.8168125
15,7.044567
0,1.8721027
8,8.009019
5,19.23556
10,19.446611
12,13.519536
0,2.082496
14,15.051153
33,34.85847
7,7.9239197
0,8.732948
6,4.8132463
13,11.340063
1,9.177726
1,1.3887237
1,1.7834625
0,0.39183897
28,19.654772
31,25.120472
1,3.2613828
2,8.500299
1,1.7737614
16,16.574955
14,11.327028
0,0.16137566
13,19.571709
1,0.16120492
39,29.921926
2,3.6293304
8,8.369792
1,6.9930964
10,25.311543
9,5.002293
7,7.2082496
0,0.69481516
22,24.957294
0,7.060918
2,10.740281
9,8.943502
11,5.140233
19,18.04789
34,45.95657
2,1.7591001
32,25.174221
13,13.5355425
8,0.54398865
12,25.552673
3,2.7628844
12,11.32057
4,1.5292752
8,8.434138
3,2.5052145
4,11.494764
2,3.4519246
0,1.1070014
14,8.339927
0,0.2852753
22,16.282291
14,11.297366
19,22.869576
26,31.97234
7,5.0175385
0,3.0422328
0,2.4795973
11,10.560897
6,8.0658865
3,14.467038
1,1.5583147
5,1.8038934
4,7.1524334
1,3.358488
0,3.9910226
28,24.959919
0,0.44742227
14,25.528858
6,5.0177455
10,11.344144
18,20.507717
26,44.047874
0,0.57856375
8,5.4043427
0,0.8154864
0,1.1802574
0,0.48633793
11,10.042493
12,2.4102201
18,12.675212
6,0.55472565
16,12.663389
4,2.255789
0,0.6890696
4,4.049581
25,30.293985
37,44.80828
35,48.405415
0,1.303497
11,10.470435
12,12.403801
29,25.01332
2,7.0458117
3,1.8417345
19,14.562443
23,28.213198
2,4.3979564
0,0.19159128
19,21.472939
0,0.2843141
14,13.967085
0,2.449328
17,19.534391
22,26.407782
12,25.347965
2,2.9850578
13,25.60735
19,18.183205
2,12.048644
0,0.213779
16,7.1486454
0,0.42585462
0,1.3784623
13,6.8790965
7,8.614759
24,19.593704
26,19.570948
16,16.134935
9,8.112309
13,11.394428
31,19.781202
26,33.75379
2,1.2136433
8,5.883533
0,0.20870855
17,12.654676
15,23.141716
3,1.2866632
3,7.7741647
10,7.5467567
16,19.866837
0,0.1549898
0,0.15847427
3,2.4829826
31,30.922276
7,3.138314
15,19.415525
21,22.038588
0,0.7006087
0,1.9428755
0,17.795698
20,15.532253
0,0.3447437
3,13.3849535
31,37.35163
18,12.656909
12,8.232816
3,3.1909852
14,14.409438
1,1.1176928
34,45.983463
0,1.5640826
25,31.984318
4,6.671613
0,2.323061
16,12.606052
33,26.044556
0,2.4465952
3,3.9509935
29,21.881268
20,19.59631
6,4.676067
17,14.516609
5,9.443408
0,2.496112
2,1.937266
18,30.144545
38,47.896942
6,1.7504847
12,11.011966
1,0.6326143
0,0.44328517
4,4.6148376
14,19.613586
22,18.616116
17,21.350582
5,4.8127747
16,12.604715
7,3.2252162
0,5.0834765
16,12.970844
6,25.096071
0,1.2493694
0,0.78357923
0,0.538009
32,39.89569
25,21.38264
0,8.644322
17,23.244877
0,2.586483
20,20.785736
0,9.47662
31,25.933464
15,29.864296
1,3.234303
0,0.27903387
0,0.78587556
14,17.973516
36,26.143942
0,0.4268977
6,19.278221
0,7.7162113
34,36.991024
0,0.8621044
0,4.2645125
0,5.696221
