epoch,train_loss,val_loss
1,-12.804622650146484,-13.343156814575195
2,-15.070209503173828,-15.344839096069336
3,-15.709911346435547,-15.657783508300781
4,-15.984969139099121,-15.736348152160645
5,-16.156064987182617,-15.89970588684082
6,-16.36156463623047,-16.041168212890625
7,-16.320512771606445,-16.069721221923828
8,-16.64267349243164,-16.24263572692871
9,-16.625139236450195,-16.48431968688965
10,-16.869783401489258,-16.62228775024414
11,-16.797527313232422,-16.76885223388672
12,-16.99800682067871,-16.61531639099121
13,-17.15248680114746,-17.09957504272461
14,-17.265363693237305,-16.73866081237793
15,-17.294071197509766,-17.07562255859375
16,-17.32314682006836,-17.161853790283203
17,-17.350683212280273,-17.031909942626953
18,-17.291589736938477,-17.187849044799805
19,-17.307985305786133,-17.255760192871094
20,-17.52692222595215,-17.278270721435547
21,-17.53709602355957,-17.413742065429688
22,-17.611692428588867,-17.4936580657959
23,-17.620393753051758,-17.004758834838867
24,-17.38821029663086,-17.493505477905273
25,-17.53757095336914,-17.53951072692871
26,-17.674293518066406,-17.013530731201172
27,-17.48700714111328,-17.594581604003906
28,-17.656972885131836,-17.396474838256836
29,-17.68296241760254,-17.64845848083496
30,-17.675376892089844,-17.592069625854492
31,-17.64082908630371,-17.39425277709961
32,-17.669628143310547,-17.69894790649414
33,-17.70703887939453,-17.63443374633789
34,-17.695823669433594,-17.52946662902832
35,-17.727304458618164,-17.691329956054688
36,-17.798519134521484,-17.644968032836914
37,-17.75278663635254,-17.577001571655273
38,-17.823266983032227,-17.417951583862305
39,-17.79701805114746,-17.71543312072754
40,-17.868606567382812,-17.506811141967773
41,-17.983186721801758,-17.753808975219727
42,-17.933486938476562,-17.74741554260254
43,-17.740392684936523,-17.749427795410156
44,-17.70632553100586,-17.736858367919922
45,-17.96575355529785,-17.83279800415039
46,-18.012798309326172,-17.737380981445312
47,-18.022785186767578,-17.66697883605957
48,-18.070920944213867,-17.842866897583008
49,-18.04309844970703,-17.81355857849121
50,-18.04344940185547,-17.826129913330078
