epoch,train_loss,val_loss
1,-11.127815246582031,-16.997426986694336
2,-14.914762496948242,-17.467235565185547
3,-15.28238296508789,-17.69060707092285
4,-15.465264320373535,-17.885650634765625
5,-15.562956809997559,-17.893455505371094
6,-15.757535934448242,-18.13578987121582
7,-15.896092414855957,-18.230052947998047
8,-15.974255561828613,-18.292987823486328
9,-16.08387565612793,-18.579055786132812
10,-16.2829532623291,-18.617916107177734
11,-16.383575439453125,-18.538270950317383
12,-16.5021915435791,-18.83375358581543
13,-16.58492660522461,-18.845308303833008
14,-16.603212356567383,-18.48574447631836
15,-16.509891510009766,-19.048831939697266
16,-16.663528442382812,-18.704065322875977
17,-16.800790786743164,-19.016761779785156
18,-16.876760482788086,-19.255603790283203
19,-16.957555770874023,-19.004344940185547
20,-16.5208683013916,-17.818140029907227
21,-16.542638778686523,-18.92975425720215
22,-16.99155044555664,-19.429248809814453
23,-17.11214828491211,-19.112764358520508
24,-17.028364181518555,-19.426721572875977
25,-17.0502986907959,-19.51695442199707
26,-16.99913787841797,-19.602840423583984
27,-17.190845489501953,-19.055368423461914
28,-17.100404739379883,-19.497432708740234
29,-17.20245933532715,-19.501134872436523
30,-17.191402435302734,-19.384767532348633
31,-17.147159576416016,-19.64444351196289
32,-17.271041870117188,-18.951845169067383
33,-17.00893211364746,-19.287954330444336
34,-17.207914352416992,-19.639646530151367
35,-17.385934829711914,-19.551841735839844
36,-17.226728439331055,-19.072734832763672
37,-17.216039657592773,-19.71692657470703
38,-17.260652542114258,-19.61495018005371
39,-17.390304565429688,-19.93107032775879
40,-17.277812957763672,-19.9547119140625
41,-17.409805297851562,-19.355939865112305
42,-17.3456974029541,-19.861141204833984
43,-17.50532341003418,-19.749832153320312
44,-17.441625595092773,-19.865358352661133
45,-17.495182037353516,-20.119943618774414
46,-17.563608169555664,-20.171436309814453
47,-17.571847915649414,-20.025035858154297
48,-17.60074234008789,-19.9526309967041
49,-17.5727596282959,-20.22393798828125
50,-17.566892623901367,-20.20523452758789
