drone_battery,drone_state_IDLE,drone_state_PROTECTING,drone_state_MOVING_TO_FIELD,drone_state_MOVING_TO_CHARGER,drone_state_CHARGING,drone_state_TERMINATED,charger_distance,queue_length,charging_drones,target
0.5550306224344623,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.0,0.0,1
0.5022273633975605,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.0,1.0,12
0.6077866966038562,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.14285714285714285,1.0,18
0.6036891425782825,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.2857142857142857,1.0,27
0.514293273561892,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.14285714285714285,1.0,16
0.5599999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.0,0.0,1
0.6049999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,1.0,14
0.5549999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.14285714285714285,1.0,29
0.6099999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.2857142857142857,0.0,32
0.5149999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.14285714285714285,1.0,17
0.6049999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1
0.5599999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.0,0.0,1
0.6099999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.0,1.0,25
0.5049999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.0,1.0,7
0.5549999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.0,1.0,8
0.6099999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.0,0.0,1
0.5149999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.0,1.0,27
0.6049999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.14285714285714285,1.0,16
0.5549999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.2857142857142857,1.0,29
0.5549999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.0,1.0,15
0.6049999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1
0.5599999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.0,1.0,4
0.6099999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.0,1.0,12
0.6049999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.14285714285714285,1.0,27
0.5049999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.14285714285714285,1.0,28
0.47883281132491695,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.47439682601137934,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.47499999999999953,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.47499999999999953,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,1.0,13
0.47499999999999953,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
