Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
8,110,0.6666666666666666,0.11739594450373532,1,1,1,0.2,0
8,123,0.6666666666666666,0.13127001067235858,1,1,2,0.2,0
8,126,0.6666666666666666,0.1344717182497332,1,1,3,0.2,0
8,124,0.6666666666666666,0.13233724653148346,1,1,4,0.2,0
8,123,0.6666666666666666,0.13127001067235858,1,1,5,0.2,0
7,108,0.5833333333333334,0.1152614727854856,1,2,1,0.2,0
7,126,0.5833333333333334,0.1344717182497332,1,2,2,0.2,0
7,118,0.5833333333333334,0.12593383137673425,1,2,3,0.2,0
8,114,0.6666666666666666,0.12166488794023479,1,2,4,0.2,0
7,134,0.5833333333333334,0.14300960512273211,1,2,5,0.2,0
8,134,0.6666666666666666,0.14300960512273211,1,3,1,0.2,0
8,135,0.6666666666666666,0.144076840981857,1,3,2,0.2,0
8,118,0.6666666666666666,0.12593383137673425,1,3,3,0.2,0
8,148,0.6666666666666666,0.15795090715048027,1,3,4,0.2,0
8,131,0.6666666666666666,0.13980789754535752,1,3,5,0.2,0
7,137,0.5833333333333334,0.14621131270010673,1,4,1,0.2,0
8,113,0.6666666666666666,0.12059765208110992,1,4,2,0.2,0
8,139,0.6666666666666666,0.14834578441835647,1,4,3,0.2,0
7,141,0.5833333333333334,0.15048025613660618,1,4,4,0.2,0
7,123,0.5833333333333334,0.13127001067235858,1,4,5,0.2,0
8,96,0.6666666666666666,0.10245464247598719,1,5,1,0.2,0
8,97,0.6666666666666666,0.10352187833511206,1,5,2,0.2,0
7,128,0.5833333333333334,0.13660618996798293,1,5,3,0.2,0
7,126,0.5833333333333334,0.1344717182497332,1,5,4,0.2,0
8,128,0.6666666666666666,0.13660618996798293,1,5,5,0.2,0
8,124,0.6666666666666666,0.13233724653148346,1,6,1,0.2,0
7,124,0.5833333333333334,0.13233724653148346,1,6,2,0.2,0
8,114,0.6666666666666666,0.12166488794023479,1,6,3,0.2,0
8,118,0.6666666666666666,0.12593383137673425,1,6,4,0.2,0
8,115,0.6666666666666666,0.12273212379935966,1,6,5,0.2,0
7,141,0.5833333333333334,0.15048025613660618,1,7,1,0.2,0
8,119,0.6666666666666666,0.12700106723585913,1,7,2,0.2,0
7,121,0.5833333333333334,0.12913553895410887,1,7,3,0.2,0
8,160,0.6666666666666666,0.17075773745997866,1,7,4,0.2,0
7,137,0.5833333333333334,0.14621131270010673,1,7,5,0.2,0
8,161,0.6666666666666666,0.1718249733191035,1,8,1,0.2,0
7,126,0.5833333333333334,0.1344717182497332,1,8,2,0.2,0
7,99,0.5833333333333334,0.1056563500533618,1,8,3,0.2,0
8,123,0.6666666666666666,0.13127001067235858,1,8,4,0.2,0
8,120,0.6666666666666666,0.128068303094984,1,8,5,0.2,0
7,148,0.5833333333333334,0.15795090715048027,1,9,1,0.2,0
8,133,0.6666666666666666,0.14194236926360726,1,9,2,0.2,0
7,123,0.5833333333333334,0.13127001067235858,1,9,3,0.2,0
7,110,0.5833333333333334,0.11739594450373532,1,9,4,0.2,0
7,138,0.5833333333333334,0.1472785485592316,1,9,5,0.2,0
7,130,0.5833333333333334,0.13874066168623267,1,10,1,0.2,0
7,132,0.5833333333333334,0.14087513340448238,1,10,2,0.2,0
7,136,0.5833333333333334,0.14514407684098185,1,10,3,0.2,0
8,132,0.6666666666666666,0.14087513340448238,1,10,4,0.2,0
7,126,0.5833333333333334,0.1344717182497332,1,10,5,0.2,0
7,135,0.5833333333333334,0.144076840981857,1,11,1,0.2,0
8,121,0.6666666666666666,0.12913553895410887,1,11,2,0.2,0
8,125,0.6666666666666666,0.13340448239060831,1,11,3,0.2,0
8,108,0.6666666666666666,0.1152614727854856,1,11,4,0.2,0
8,133,0.6666666666666666,0.14194236926360726,1,11,5,0.2,0
