current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
105,Drone_357,0.4199999999999995,1.1901405,0.2109502310972899,21.12666111897288,Charger_107,3,1,0,0
105,Drone_351,0.39499999999999946,1.2401769,0.18439088914585774,18.470664550151607,Charger_108,4,1,0,0
122,Drone_352,0.3249999999999994,1.1782819,0.11401754250991379,11.433314952691775,Charger_106,3,1,0,0
131,Drone_354,0.27999999999999936,1.3109088,0.15,15.0348,Charger_108,3,3,0,1
137,Drone_356,0.25499999999999934,1.281253,0.11401754250991379,11.436114952691776,Charger_107,2,2,0,1
146,Drone_355,0.2149999999999993,1.2504406,0.09219544457292887,9.254632275075805,Charger_106,2,2,0,1
158,Drone_359,0.16499999999999926,1.3722451,0.1264911064067352,12.687570284929787,Charger_108,3,2,0,1
164,Drone_353,0.11999999999999922,1.1924083,0.0806225774829855,8.100682651397868,Charger_107,1,1,0,1
249,Drone_352,0.4199999999999995,1.1106906,0.2109502310972899,21.12666111897288,Charger_107,2,1,0,0
249,Drone_351,0.39499999999999946,1.1734927,0.18439088914585774,18.470664550151607,Charger_108,3,1,0,0
267,Drone_357,0.3249999999999994,1.1888367,0.11401754250991379,11.433314952691775,Charger_106,3,1,0,0
282,Drone_356,0.35999999999999943,1.3202207,0.15,15.0316,Charger_108,2,1,0,1
303,Drone_354,0.28999999999999937,1.1216877,0.0806225774829855,8.093882651397868,Charger_107,2,1,0,0
311,Drone_355,0.2999999999999994,1.1732163,0.09219544457292887,9.251232275075804,Charger_106,3,1,0,0
324,Drone_359,0.3149999999999994,1.1669595,0.10770329614269007,10.802037746114715,Charger_108,3,1,0,0
333,Drone_353,0.23999999999999932,1.2287234,0.09486832980505139,9.52102771369734,Charger_106,1,1,0,1
388,Drone_352,0.4199999999999995,1.1673791,0.2109502310972899,21.12666111897288,Charger_107,3,1,0,0
393,Drone_351,0.39499999999999946,1.1055672,0.18439088914585774,18.470664550151607,Charger_108,2,1,0,0
411,Drone_357,0.3349999999999994,1.3531908,0.2109502310972899,21.13006111897288,Charger_107,2,1,0,1
430,Drone_356,0.3249999999999994,1.1903535,0.11401754250991379,11.433314952691775,Charger_106,3,1,0,0
468,Drone_354,0.28999999999999937,1.1810327,0.0806225774829855,8.093882651397868,Charger_107,3,1,0,0
474,Drone_355,0.2999999999999994,1.1950903,0.09219544457292887,9.251232275075804,Charger_106,3,1,0,0
484,Drone_359,0.3149999999999994,1.1084882,0.10770329614269007,10.802037746114715,Charger_108,2,1,0,0
496,Drone_353,0.3049999999999994,1.3484132,0.09486832980505139,9.51842771369734,Charger_106,2,1,0,1
