Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,143,0.75,0.1526147278548559,1,1,1,0.2,0
6,198,0.75,0.2113127001067236,1,1,2,0.2,0
6,169,0.75,0.18036286019210246,1,1,3,0.2,0
6,213,0.75,0.22732123799359658,1,1,4,0.2,0
6,155,0.75,0.16542155816435433,1,1,5,0.2,0
6,185,0.75,0.19743863393810032,1,1,6,0.2,0
6,158,0.75,0.16862326574172892,1,1,7,0.2,0
6,157,0.75,0.16755602988260407,1,1,8,0.2,0
6,177,0.75,0.18890074706510138,1,1,9,0.2,0
6,184,0.75,0.19637139807897544,1,1,10,0.2,0
