current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
105,Drone_227,0.4199999999999995,1.3598527,0.2109502310972899,21.12666111897288,Charger_68,3,1,0,0
105,Drone_221,0.39499999999999946,1.4775535,0.18439088914585774,18.470664550151607,Charger_69,4,1,0,0
122,Drone_222,0.3249999999999994,1.3339167,0.11401754250991379,11.433314952691775,Charger_67,3,1,0,0
131,Drone_224,0.27999999999999936,1.589083,0.15,15.0348,Charger_69,3,3,0,1
138,Drone_226,0.24999999999999933,1.3581679,0.11401754250991379,11.436314952691776,Charger_68,2,2,0,1
148,Drone_225,0.2049999999999993,1.3668895,0.09219544457292887,9.255032275075804,Charger_67,2,2,0,1
160,Drone_229,0.15499999999999925,1.415956,0.1264911064067352,12.687970284929788,Charger_69,3,2,0,1
168,Drone_223,0.0999999999999992,1.2138468,0.0806225774829855,8.101482651397868,Charger_68,1,1,0,1
251,Drone_221,0.39499999999999946,1.3311812,0.18439088914585774,18.470664550151607,Charger_69,3,1,0,0
253,Drone_222,0.4199999999999995,1.2015184,0.2109502310972899,21.12666111897288,Charger_68,2,1,0,0
269,Drone_227,0.3249999999999994,1.3305569,0.11401754250991379,11.433314952691775,Charger_67,3,1,0,0
288,Drone_226,0.35999999999999943,1.1674811,0.15,15.0316,Charger_69,2,1,0,1
307,Drone_224,0.28999999999999937,1.207289,0.0806225774829855,8.093882651397868,Charger_68,2,1,0,0
319,Drone_225,0.2999999999999994,1.2063807,0.09219544457292887,9.251232275075804,Charger_67,2,1,0,0
328,Drone_229,0.3199999999999994,1.3448765,0.10770329614269007,10.801837746114716,Charger_69,3,1,0,0
341,Drone_223,0.22999999999999932,1.1578954,0.09486832980505139,9.52142771369734,Charger_67,1,1,0,1
394,Drone_222,0.4199999999999995,1.3306034,0.2109502310972899,21.12666111897288,Charger_68,3,1,0,0
397,Drone_221,0.39499999999999946,1.2053708,0.18439088914585774,18.470664550151607,Charger_69,2,1,0,0
417,Drone_227,0.3249999999999994,1.3033857,0.2109502310972899,21.130461118972878,Charger_68,2,1,0,1
436,Drone_226,0.3249999999999994,1.3304677,0.11401754250991379,11.433314952691775,Charger_67,3,1,0,0
472,Drone_224,0.28999999999999937,1.2071493,0.0806225774829855,8.093882651397868,Charger_68,2,1,0,0
481,Drone_225,0.3049999999999994,1.3317734,0.09219544457292887,9.251032275075804,Charger_67,3,1,0,0
487,Drone_229,0.3149999999999994,1.2073709,0.10770329614269007,10.802037746114715,Charger_69,2,1,0,0
