Active Drones,Total Damage,Energy Consumed
7,306,23.999999999999975
7,328,24.899999999999988
7,279,24.199999999999978
7,453,24.599999999999973
7,202,24.29999999999998
7,536,24.7
7,464,25.4
7,483,24.09999999999998
7,384,24.999999999999993
7,516,25.099999999999994
7,708,25.60000000000001
7,504,25.900000000000034
7,368,25.900000000000002
7,712,26.400000000000034
7,544,26.10000000000003
