drone_battery,drone_state_IDLE,drone_state_PROTECTING,drone_state_MOVING_TO_FIELD,drone_state_MOVING_TO_CHARGER,drone_state_CHARGING,drone_state_TERMINATED,charger_distance,queue_length,charging_drones,target
0.6225805577726568,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1
0.6165032890885632,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.0,1.0,28
0.570563306207981,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.14285714285714285,1.0,41
0.6792432624016901,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.2857142857142857,1.0,56
0.6447971937233277,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.42857142857142855,1.0,60
0.6349999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.2857142857142857,1.0,33
0.6899999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.2857142857142857,1.0,37
0.6049999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.14285714285714285,1.0,21
0.6199999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.14285714285714285,1.0,24
0.7299999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.2857142857142857,1.0,35
0.6449999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.0,1.0,10
0.6249999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1
0.6749999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.0,1.0,28
0.5999999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.14285714285714285,1.0,39
0.6899999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.2857142857142857,1.0,41
0.6599999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.14285714285714285,1.0,27
0.6399999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.2857142857142857,1.0,39
0.7649999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.42857142857142855,1.0,42
0.6299999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.0,0.0,1
0.5799999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.0,1.0,29
0.5999999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.14285714285714285,1.0,43
0.6799999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.2857142857142857,1.0,27
0.6949999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,1.0,3
0.6749999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.0,1.0,7
0.6049999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.14285714285714285,1.0,28
0.6199999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.14285714285714285,1.0,27
0.7199999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.14285714285714285,1.0,16
0.49841101043165537,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.5616950675356481,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,1.0,11
0.49499999999999955,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.49499999999999955,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.49499999999999955,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.49499999999999955,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.5599999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,1.0,12
0.49499999999999955,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.5599999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,1.0,13
0.6325805577726568,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.0,0.0,1
0.6215032890885632,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,1.0,28
0.565563306207981,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.14285714285714285,1.0,39
0.6892432624016901,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.2857142857142857,1.0,50
0.6997971937233277,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.42857142857142855,1.0,62
0.6749999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.2857142857142857,1.0,35
0.7549999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.42857142857142855,1.0,47
0.7049999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.42857142857142855,1.0,51
0.6199999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.14285714285714285,1.0,25
0.6799999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.2857142857142857,1.0,37
0.6899999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.2857142857142857,1.0,40
0.7449999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.42857142857142855,1.0,53
0.5249999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.0,0.0,1
0.6849999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,1.0,18
0.6299999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.14285714285714285,1.0,29
0.5799999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.2857142857142857,1.0,39
0.6699999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.14285714285714285,1.0,19
0.5749999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.0,0.0,1
0.6549999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.0,1.0,18
0.6199999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.14285714285714285,1.0,27
0.7349999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.2857142857142857,1.0,34
0.6249999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.2857142857142857,1.0,25
0.6899999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.2857142857142857,1.0,27
0.7049999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.0,1.0,10
0.6599999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.14285714285714285,1.0,25
0.6699999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.14285714285714285,1.0,18
0.6949999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,1.0,4
0.5899999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.0,1.0,22
0.6199999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.14285714285714285,1.0,28
0.7199999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.14285714285714285,1.0,16
0.49841101043165537,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.5616950675356481,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,1.0,13
0.49499999999999955,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.49499999999999955,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.49499999999999955,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.49499999999999955,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.49499999999999955,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.49499999999999955,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
0.6255633062079811,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1
0.6425805577726568,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.0,1.0,23
0.6065032890885632,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.14285714285714285,1.0,34
0.6892432624016901,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.2857142857142857,1.0,43
0.6447971937233277,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.42857142857142855,1.0,48
0.7199999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.14285714285714285,1.0,21
0.6199999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.14285714285714285,1.0,19
0.6049999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.14285714285714285,1.0,20
0.6749999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.2857142857142857,1.0,32
0.7199999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.14285714285714285,1.0,16
0.5849999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.0,0.0,1
0.6449999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.0,1.0,23
0.6349999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,1.0,10
0.6049999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.14285714285714285,1.0,27
0.6399999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.2857142857142857,1.0,37
0.6449999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.0,1.0,4
0.7049999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.0,1.0,12
0.6199999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.16763054614240208,0.14285714285714285,1.0,22
0.6549999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.0,1.0,6
0.7049999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.0,1.0,13
0.5849999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.14285714285714285,1.0,29
0.7149999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.14285714285714285,1.0,26
0.6449999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.0,1.0,6
0.6749999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.0,1.0,12
0.6699999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.14285714285714285,1.0,29
0.6949999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,1.0,9
0.6049999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.14866068747318506,0.14285714285714285,1.0,26
0.6699999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.23259406699226012,0.14285714285714285,1.0,16
0.7049999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.30016662039607267,0.0,1.0,7
0.6599999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.2193171219946131,0.14285714285714285,1.0,28
0.49841101043165537,0.0,1.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,1
