Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
8,261,0.8,0.27854855923159016,1,1,1,0.2,0
8,281,0.8,0.29989327641408753,1,1,2,0.2,0
8,292,0.8,0.31163287086446106,1,1,3,0.2,0
8,263,0.8,0.28068303094983993,1,1,4,0.2,0
8,242,0.8,0.25827107790821774,1,1,5,0.2,0
8,275,0.8,0.2934898612593383,1,2,1,0.2,0
8,280,0.8,0.29882604055496265,1,2,2,0.2,0
7,250,0.7,0.26680896478121663,1,2,3,0.2,0
8,238,0.8,0.25400213447171827,1,2,4,0.2,0
7,267,0.7,0.2849519743863394,1,2,5,0.2,0
8,274,0.8,0.29242262540021347,1,3,1,0.2,0
8,257,0.8,0.2742796157950907,1,3,2,0.2,0
8,254,0.8,0.2710779082177161,1,3,3,0.2,0
7,264,0.7,0.28175026680896476,1,3,4,0.2,0
8,252,0.8,0.2689434364994664,1,3,5,0.2,0
7,260,0.7,0.27748132337246534,1,4,1,0.2,0
8,251,0.8,0.2678762006403415,1,4,2,0.2,0
8,261,0.8,0.27854855923159016,1,4,3,0.2,0
8,282,0.8,0.30096051227321235,1,4,4,0.2,0
7,270,0.7,0.288153681963714,1,4,5,0.2,0
8,249,0.8,0.2657417289220918,1,5,1,0.2,0
8,233,0.8,0.2486659551760939,1,5,2,0.2,0
8,271,0.8,0.2892209178228389,1,5,3,0.2,0
8,261,0.8,0.27854855923159016,1,5,4,0.2,0
8,222,0.8,0.23692636072572038,1,5,5,0.2,0
8,254,0.8,0.2710779082177161,1,6,1,0.2,0
7,261,0.7,0.27854855923159016,1,6,2,0.2,0
8,270,0.8,0.288153681963714,1,6,3,0.2,0
8,244,0.8,0.26040554962646745,1,6,4,0.2,0
8,270,0.8,0.288153681963714,1,6,5,0.2,0
7,242,0.7,0.25827107790821774,1,7,1,0.2,0
8,251,0.8,0.2678762006403415,1,7,2,0.2,0
7,240,0.7,0.256136606189968,1,7,3,0.2,0
8,287,0.8,0.3062966915688367,1,7,4,0.2,0
8,268,0.8,0.28601921024546423,1,7,5,0.2,0
8,267,0.8,0.2849519743863394,1,8,1,0.2,0
7,275,0.7,0.2934898612593383,1,8,2,0.2,0
7,276,0.7,0.2945570971184632,1,8,3,0.2,0
8,249,0.8,0.2657417289220918,1,8,4,0.2,0
8,257,0.8,0.2742796157950907,1,8,5,0.2,0
7,277,0.7,0.29562433297758806,1,9,1,0.2,0
8,277,0.8,0.29562433297758806,1,9,2,0.2,0
8,259,0.8,0.27641408751334046,1,9,3,0.2,0
7,291,0.7,0.3105656350053362,1,9,4,0.2,0
7,237,0.7,0.2529348986125934,1,9,5,0.2,0
7,237,0.7,0.2529348986125934,1,10,1,0.2,0
7,247,0.7,0.26360725720384204,1,10,2,0.2,0
7,273,0.7,0.2913553895410886,1,10,3,0.2,0
8,237,0.8,0.2529348986125934,1,10,4,0.2,0
7,248,0.7,0.2646744930629669,1,10,5,0.2,0
7,236,0.7,0.2518676627534685,1,11,1,0.2,0
8,241,0.8,0.25720384204909286,1,11,2,0.2,0
8,270,0.8,0.288153681963714,1,11,3,0.2,0
8,238,0.8,0.25400213447171827,1,11,4,0.2,0
8,240,0.8,0.256136606189968,1,11,5,0.2,0
