epoch,train_loss,val_loss
1,-12.419232368469238,-15.113245010375977
2,-16.017013549804688,-15.441359519958496
3,-16.61482048034668,-15.739121437072754
4,-16.691221237182617,-15.799145698547363
5,-16.847240447998047,-15.94636058807373
6,-17.11678695678711,-15.955476760864258
7,-17.193506240844727,-15.995235443115234
8,-17.24279022216797,-15.675833702087402
9,-17.207189559936523,-16.27108383178711
10,-17.541584014892578,-16.04969024658203
11,-17.626667022705078,-16.419700622558594
12,-17.48777961730957,-16.53910255432129
13,-17.810426712036133,-16.531490325927734
14,-17.928081512451172,-16.654911041259766
15,-17.935909271240234,-16.6544189453125
16,-18.070552825927734,-16.999631881713867
17,-18.17411231994629,-16.980640411376953
18,-18.36411476135254,-17.06363296508789
19,-18.30451202392578,-17.163116455078125
20,-18.492185592651367,-17.20711326599121
21,-18.569501876831055,-17.305660247802734
22,-18.591358184814453,-17.18080711364746
23,-18.423311233520508,-16.80653190612793
24,-18.487321853637695,-17.393081665039062
25,-18.78171730041504,-17.481386184692383
26,-18.804262161254883,-17.453386306762695
27,-18.9459285736084,-17.54429817199707
28,-18.946393966674805,-16.98862648010254
29,-18.95184326171875,-17.470529556274414
30,-19.051530838012695,-17.677165985107422
31,-19.043569564819336,-17.841550827026367
32,-19.08684730529785,-17.82681655883789
33,-18.893218994140625,-17.77475357055664
34,-19.15016746520996,-17.714828491210938
35,-19.220483779907227,-17.90449333190918
36,-19.095596313476562,-18.003847122192383
37,-19.31876564025879,-17.93564224243164
38,-19.37344741821289,-18.016204833984375
39,-19.454740524291992,-18.167695999145508
40,-19.528175354003906,-18.186349868774414
41,-19.50865364074707,-18.258039474487305
42,-19.528213500976562,-18.215173721313477
43,-19.590988159179688,-18.23054313659668
44,-19.60599136352539,-18.36898422241211
45,-19.7299861907959,-18.114500045776367
46,-19.60422706604004,-18.397056579589844
47,-19.679031372070312,-17.764606475830078
48,-19.736186981201172,-18.331640243530273
49,-19.82767677307129,-18.03438949584961
50,-19.468215942382812,-18.528520584106445
