epoch,train_loss,val_loss
1,-8.393498420715332,-14.414950370788574
2,-11.577899932861328,-16.47347640991211
3,-12.141071319580078,-16.336925506591797
4,-12.418672561645508,-16.918182373046875
5,-12.550463676452637,-16.933168411254883
6,-12.656925201416016,-16.877132415771484
7,-12.798297882080078,-17.04927635192871
8,-12.899009704589844,-17.364065170288086
9,-12.912165641784668,-17.10671615600586
10,-12.8660888671875,-17.284605026245117
11,-13.056783676147461,-17.67951202392578
12,-13.271661758422852,-17.355119705200195
13,-13.25128173828125,-17.894922256469727
14,-13.432018280029297,-17.55008888244629
15,-13.634206771850586,-18.068702697753906
16,-13.763639450073242,-18.081544876098633
17,-13.845545768737793,-18.232810974121094
18,-13.97983169555664,-18.27278709411621
19,-14.041598320007324,-18.44597053527832
20,-14.039855003356934,-18.27811622619629
21,-13.943009376525879,-18.096385955810547
22,-13.995511054992676,-18.2988224029541
23,-14.311355590820312,-18.474754333496094
24,-13.944864273071289,-17.977962493896484
25,-14.313711166381836,-18.68157386779785
26,-14.493237495422363,-18.7275390625
27,-14.486592292785645,-18.108686447143555
28,-14.324592590332031,-18.809785842895508
29,-14.270890235900879,-18.791044235229492
30,-14.396717071533203,-18.63071632385254
31,-14.40969467163086,-18.615915298461914
32,-14.632628440856934,-18.889541625976562
33,-14.748725891113281,-18.953760147094727
34,-14.710395812988281,-19.01238250732422
35,-14.752148628234863,-19.044958114624023
36,-14.743617057800293,-18.92201042175293
37,-14.773426055908203,-19.071704864501953
38,-14.926421165466309,-19.144222259521484
39,-14.893587112426758,-19.09945297241211
40,-14.967190742492676,-19.23656463623047
41,-14.852724075317383,-19.198163986206055
42,-14.980691909790039,-19.253582000732422
43,-15.086121559143066,-19.216506958007812
44,-15.144210815429688,-19.246217727661133
45,-15.141929626464844,-19.016326904296875
46,-15.159721374511719,-19.305116653442383
47,-15.188611030578613,-19.491138458251953
48,-15.24234676361084,-19.091373443603516
49,-15.184035301208496,-19.507234573364258
50,-15.267227172851562,-19.1633358001709
