target,prediction
3,2.9184844
0,0.2795229
18,18.603449
1,6.7769895
25,25.601086
0,0.16102532
0,0.1313355
12,12.095556
14,15.181369
5,5.9072647
3,3.2847397
0,0.013386329
33,24.64325
15,11.978265
16,13.78559
0,0.35473263
35,8.4318695
0,7.1694517
16,9.189065
29,28.964825
19,17.005756
24,7.0952187
9,6.565194
0,0.3396009
19,21.0358
20,20.509977
0,0.9516878
11,6.6245313
23,12.483698
1,7.1150913
1,2.8559809
29,11.141416
30,20.53526
2,1.6311246
1,4.7788944
4,2.7791429
17,10.903007
20,17.456442
6,4.037907
7,4.0835996
5,3.118165
1,1.3458068
31,22.435978
3,4.946098
0,2.7768667
4,1.0008501
0,1.9836816
6,0.791149
0,0.116751954
1,7.641691
9,6.7998576
0,0.002703384
2,5.092505
5,1.8993437
29,19.70982
0,0.5101256
0,0.02295222
0,0.18147458
0,1.1377019
4,1.2097815
0,0.02259862
9,3.4980156
22,16.93932
15,10.090044
13,9.530523
0,10.129086
29,35.11989
0,7.04367
28,28.008287
3,2.202795
15,14.274193
4,8.8104
32,26.335205
24,13.785741
0,1.5128703
0,1.2665654
6,2.521757
24,27.620262
0,0.0012184038
11,2.0190632
0,0.3786512
18,14.072942
25,13.678042
19,21.488379
6,3.2570019
16,15.863531
34,20.601845
34,26.061792
14,16.203453
0,1.2447164
11,11.00499
22,16.93932
32,24.147623
23,7.018887
13,12.305707
7,5.60322
1,0.21743749
1,2.342285
28,18.838598
12,17.46155
6,5.621801
2,1.079994
9,9.863295
21,15.292043
26,17.543304
10,4.968682
0,0.0074586435
31,30.429308
0,0.13544887
17,17.038807
0,0.7258121
32,26.529121
0,0.02291682
12,14.970882
29,10.962891
19,19.48536
0,0.6811884
0,7.270553
0,6.447407
1,1.3134904
21,11.477309
19,16.986748
0,1.2520792
20,20.519705
27,15.23363
0,1.1687702
15,22.257494
6,4.6174803
0,1.1119969
1,2.2909026
0,0.14675467
5,10.681029
7,3.5116913
28,10.86453
0,0.21131635
11,6.6275005
3,1.0218922
2,14.129515
13,8.43944
13,4.7172875
0,0.24137653
9,17.416182
0,0.15072742
14,13.89025
0,0.1270833
0,0.120263845
1,4.8981633
0,6.9472823
0,0.03116234
0,0.0034250342
0,0.00020988172
7,3.3975766
5,11.867426
13,19.949638
10,13.900971
3,1.6423433
31,27.548727
0,16.906038
1,2.436917
14,14.923834
0,0.11205131
5,13.457732
3,6.9717326
6,3.8949182
5,5.478145
0,0.15194777
15,10.008668
31,20.878544
0,1.5032376
33,29.903584
0,3.7431216
5,6.703916
0,0.008161548
30,25.522724
2,7.081982
8,12.585328
2,5.2086697
0,0.11428982
0,0.57356095
3,3.6995637
8,3.972652
0,2.7027407
22,20.925179
32,30.257368
13,12.4352
3,2.3968103
6,1.140919
8,4.3675604
19,9.5700655
14,9.79016
0,0.022573337
0,0.651637
32,16.506502
4,3.1100159
4,6.0290775
3,10.298403
21,21.570646
9,13.9859085
0,0.9576939
14,8.155785
4,6.7721066
0,1.36319
20,22.331549
0,0.03977562
12,15.208488
0,0.2314369
0,0.14742126
20,15.019454
9,2.9365034
3,6.8409934
19,21.467737
9,5.2236857
10,14.909324
0,3.1887887
11,11.25161
29,10.611727
7,3.3174505
0,0.19163641
0,1.337965
0,10.275397
31,26.864138
7,4.1548295
13,14.679632
0,0.44617477
23,24.143295
9,6.2128906
0,16.78129
0,0.020411056
6,2.2611415
23,24.070927
21,11.019966
4,11.635866
0,0.13886961
18,15.083621
9,10.031889
20,15.074866
0,0.28207198
7,4.09165
0,1.6761476
12,8.535404
5,3.4380815
26,24.894522
10,1.905389
0,0.1554255
1,6.6592274
0,0.022563605
17,16.059578
9,8.725851
0,0.112851165
0,0.13394572
31,17.544254
1,3.3104246
32,16.779486
0,6.332743
6,3.1340208
23,18.404224
0,0.1318659
20,19.904167
6,8.858377
12,2.9258368
32,25.878555
7,13.110368
0,0.5767229
0,3.5087738
32,25.445402
12,4.4995613
15,14.842108
0,0.024795579
12,12.142656
3,3.2747889
2,6.6692686
0,0.061957225
33,25.139812
0,0.00044151803
0,0.7078952
0,11.720962
20,15.424242
21,18.013279
0,0.14775173
25,21.39294
2,2.7741985
0,10.850111
25,15.618689
0,1.972233
0,1.4061806
36,26.446531
6,3.6232512
28,32.060925
16,15.145361
0,5.7943172
0,0.0036386736
28,20.668842
23,24.250765
2,2.5015318
21,13.081075
38,26.46979
1,7.316716
1,2.4203284
5,14.110454
0,0.008343583
16,10.00031
1,1.571254
14,14.442091
21,20.930468
0,2.0542302
0,0.00064309634
0,0.27110556
14,9.313784
0,0.82669765
2,0.84081304
13,16.294672
4,2.1504977
21,21.135958
0,0.19855332
0,0.39496034
6,3.6851742
1,0.69552124
5,2.5002522
0,0.12441101
31,21.8592
8,4.908178
10,10.529863
0,0.3743253
20,22.348064
15,10.290973
0,0.14109647
14,14.923834
11,13.621124
17,15.079446
9,14.779733
0,0.41741037
8,5.9196477
3,2.956007
0,0.7453888
2,10.338029
4,2.4146202
0,0.007549432
27,19.190243
8,24.7391
1,6.668088
37,16.145567
0,0.00022752286
34,26.798063
4,3.0567498
12,8.306483
0,0.05746234
2,1.8301796
0,0.18199998
2,2.2523348
0,6.4839787
17,15.397417
0,2.014777
5,4.129512
1,2.354914
10,8.816398
0,1.1820381
1,1.8107591
37,19.739527
22,22.636839
36,16.625467
36,20.37332
35,35.702663
0,0.49229696
12,8.014626
0,2.3053734
7,5.6231303
4,3.025261
32,21.164263
0,0.033120375
6,8.879493
6,8.662408
1,2.4114099
13,12.3349285
29,33.92222
0,10.275397
19,14.4784975
12,11.52092
24,13.146426
24,24.892265
26,26.095331
10,15.384254
11,9.459899
18,17.438646
13,9.478687
22,8.207714
18,12.397498
2,9.042061
4,1.9753488
8,17.426552
28,28.016676
3,5.980544
8,6.2127895
19,19.070011
15,10.175463
12,17.26354
18,21.5762
24,25.51872
0,3.758969
0,0.0006518282
0,0.0012280113
23,18.531574
0,0.06730642
26,29.768946
0,3.101289
36,19.74694
32,26.152615
19,6.7671943
2,7.1935115
15,22.22136
31,16.639534
2,0.10996636
37,8.014119
0,0.22147188
18,15.152299
0,0.8201806
0,0.008343583
7,9.653869
7,13.576162
28,33.048756
1,2.3356862
26,13.55734
35,34.28618
0,0.2540286
0,0.05621497
33,29.280357
31,20.409964
33,24.41125
0,0.055298552
35,19.043255
2,1.9781446
10,15.069167
5,3.1343153
23,13.319582
0,0.1685661
28,18.750452
3,5.7482777
13,8.031342
0,0.67465234
0,0.8514341
6,7.1738195
9,17.390833
0,1.6236567
11,14.748054
23,17.91246
0,0.04568727
10,14.909324
0,0.0017317191
7,20.85885
0,1.2828919
22,23.380758
1,1.8988389
0,0.14662819
16,15.2666445
8,7.5016475
17,13.604637
2,2.5091212
13,13.09246
17,22.553177
12,9.437286
22,15.659779
4,7.38072
19,22.452229
6,3.1373863
0,1.8544388
9,9.690442
12,14.36074
21,22.76656
12,14.083451
0,0.013053333
11,7.70884
10,12.757443
31,16.469255
34,36.121914
20,20.658998
11,12.129928
0,1.9765342
22,25.030907
0,1.321366
5,3.120389
20,17.255323
4,0.31633884
28,10.783813
0,0.0006889413
9,13.19356
0,0.3244128
31,25.835747
0,6.3936734
37,19.626337
13,14.53931
4,1.2113106
9,6.061469
3,6.6793246
16,10.413553
24,23.382019
1,1.1670585
25,19.698523
2,1.3971748
0,0.0021054458
28,28.181835
0,12.644784
2,1.936678
0,0.9876791
0,0.05307285
34,26.98516
0,9.625866
27,7.368747
0,0.68932885
2,0.24607779
2,1.2827499
21,15.405028
15,15.842134
37,28.255606
11,16.270977
0,3.6807554
14,9.80702
2,6.9621067
0,0.0012030095
25,28.134941
26,26.460527
15,12.1095915
21,23.214489
0,0.58966124
30,21.385939
0,2.923525
0,3.599928
0,1.7650968
0,0.6102533
8,9.608055
5,3.4593482
15,14.835768
5,5.2709618
2,7.8494496
0,0.47097957
1,0.6197744
17,14.819704
3,2.9825602
4,2.0838127
13,22.551682
17,17.791456
25,15.559573
3,3.4711204
18,17.56798
26,30.896137
21,23.200838
8,8.311947
0,0.3904437
8,3.0603385
16,15.198622
8,3.9769695
3,10.790869
13,13.546074
0,2.1640356
17,13.711519
3,7.0380116
0,1.3022467
2,2.6829028
19,18.836033
16,9.799505
37,26.211329
6,5.9464335
18,15.152299
1,0.5784707
0,0.0664899
5,6.962295
23,25.038763
4,4.1198926
2,4.6359577
0,3.4893637
31,23.481615
0,0.0005789659
7,8.84175
16,15.24983
1,2.1587367
2,2.9031963
0,3.0662286
0,0.11757769
10,4.978446
24,24.828337
36,8.592272
5,7.2111883
0,1.9014617
0,0.12840725
3,3.1842186
0,1.3838614
4,6.799732
9,9.595286
4,5.2098637
10,5.057197
34,22.263163
2,2.4208403
0,1.5844138
8,5.874934
1,0.7924305
5,8.518827
38,27.860806
32,26.418324
9,4.6642313
10,9.575771
6,4.250873
29,27.279823
1,3.5334337
14,13.258756
0,0.41471434
30,13.67737
0,0.44641045
12,17.433119
27,17.92443
28,16.06142
15,8.708321
35,25.756063
8,4.103136
2,6.7453237
22,13.006065
28,18.750452
2,0.85211515
20,19.893497
12,8.582475
24,24.537813
2,3.3313856
15,19.62975
16,13.867395
0,0.767297
7,12.682685
12,12.921446
4,3.6840446
18,18.422089
11,6.988845
17,14.782447
0,5.560696
4,0.9244716
15,13.217435
0,0.815792
11,9.463784
0,1.536622
4,2.5480037
14,9.339849
10,7.840053
16,14.138546
0,3.0150352
25,24.13358
0,0.39773777
6,11.029347
0,0.0027060653
0,0.07141103
18,16.386742
10,8.887912
0,3.1780117
6,3.222951
29,34.066875
16,9.28388
11,7.5699134
9,4.866294
11,17.39546
3,8.383762
3,2.6881506
1,5.225887
16,10.174671
29,29.060629
0,0.38195083
14,8.919104
4,2.4146202
6,3.2492793
0,0.20226622
15,15.175947
12,11.40182
11,9.48646
4,17.396223
29,28.5923
3,1.9024582
0,1.026206
0,3.484678
34,29.136415
0,0.91881955
35,34.085155
33,33.070084
0,0.00766626
13,18.719584
2,1.880087
0,0.1511117
4,14.373458
0,6.473296
15,14.812247
0,0.26975143
31,24.505827
27,30.42642
6,20.138714
30,22.60395
26,17.364143
18,22.394442
16,12.9691
0,0.3624188
30,27.673357
29,11.09998
0,7.762084
7,3.8029141
12,11.691971
20,15.074866
12,9.030621
7,5.561198
22,14.12746
3,8.320056
11,6.9730515
27,27.3411
25,7.1824484
1,2.1587367
1,3.0260181
18,18.496712
0,0.9830351
4,3.5876033
0,0.488431
5,6.7860355
31,29.523855
4,6.8864603
15,16.17841
4,6.1534033
3,13.893023
7,12.334052
10,7.2723103
8,4.0495987
16,12.940005
0,0.046037234
33,16.543837
10,16.843573
7,12.550319
23,13.324724
6,5.490183
31,23.522346
12,10.023211
0,0.08109399
27,14.927862
0,0.1638792
19,14.609522
0,0.022208376
19,14.609522
5,4.0084205
27,14.553884
22,22.240929
26,26.570013
9,8.391436
34,31.186096
13,12.702318
5,3.1105902
38,26.596645
15,7.891608
6,11.445199
0,0.8690731
3,8.663334
7,3.1890028
17,21.45176
9,4.654973
30,16.633932
13,9.143569
0,0.012868793
11,8.111431
9,17.294018
6,12.147646
8,10.849402
19,15.451365
23,23.782019
25,16.471003
24,19.597515
0,0.69934636
0,0.10607241
11,25.656616
15,16.726215
32,26.152615
19,14.137055
0,0.008133455
1,3.0011296
2,13.244885
1,2.2214482
36,38.49291
0,0.33173406
14,9.347722
30,17.53971
20,10.499705
24,26.56164
2,2.4515858
14,12.843791
0,2.7034583
28,18.332836
0,11.945481
0,11.14081
12,9.445039
0,0.0075701238
19,17.78072
18,22.461369
0,0.09328437
27,18.036636
2,1.6176168
11,14.823407
0,0.44693956
5,2.8452623
22,24.03607
30,20.07802
9,9.585655
