target,prediction
17,18.45544
21,16.14308
0,0.68270934
6,3.2821927
1,15.379835
0,0.1389169
0,0.010651885
6,4.1200037
15,14.038975
0,1.8954638
9,15.538046
3,18.432417
32,35.16865
0,2.087309
14,11.558701
12,12.528823
1,2.2945604
0,7.4427223
28,32.384037
35,41.3029
27,29.4984
2,3.693475
6,10.357028
0,0.0058421837
12,12.372373
0,2.3392859
7,3.727526
22,23.520916
0,5.54054
3,2.767053
31,35.336567
2,4.2447915
25,20.005886
1,1.4146566
0,0.9007114
34,37.241634
4,3.5556734
12,17.700752
0,0.14338356
31,22.878132
0,1.8682159
0,0.05602842
4,3.30087
2,2.5309253
16,18.106682
1,4.0909452
25,30.019213
28,16.069897
0,0.29597637
0,0.17665881
3,2.7352657
26,15.017313
22,22.80592
5,5.392787
18,17.610075
0,0.017023344
14,32.10103
1,4.2095356
0,3.1867337
10,4.1905923
27,29.425016
0,5.0795407
12,10.932214
15,10.326965
13,14.365753
26,30.616995
4,6.6974053
0,0.14001387
0,2.1638427
0,2.1409302
37,33.7713
0,11.310122
21,21.54305
14,26.545534
3,10.418339
18,14.652023
7,6.0988617
13,15.823291
0,2.8813965
30,35.109013
6,6.7544413
21,22.655811
22,18.39553
0,0.28870508
14,16.114002
4,1.8593075
5,4.5684433
3,3.5384488
32,37.229355
0,0.011441867
2,0.97184825
5,6.652754
13,11.40234
0,3.244379
7,5.79276
15,21.514082
0,0.31198826
14,16.05985
14,15.400578
0,0.4356052
18,18.09275
10,15.520104
8,15.791723
29,33.542213
17,13.213427
21,22.180433
0,3.0338347
2,3.2261448
22,17.482592
15,16.336353
0,1.4749662
0,0.4884613
22,23.646929
5,5.149561
29,33.542213
0,0.08423099
0,0.021607637
0,0.0022566735
27,15.986696
0,22.982683
39,38.428143
36,33.757107
18,27.729435
9,9.803184
0,0.093422025
38,32.178665
3,10.798932
4,4.178316
22,21.738676
0,23.615063
30,24.59482
9,16.372288
12,23.153503
4,10.708325
33,36.923267
6,22.91898
1,13.859334
32,29.634638
0,2.1633759
24,17.68678
13,13.227595
0,0.02228582
17,16.80831
0,11.579294
6,4.4447393
16,26.206898
7,12.019342
0,0.14396839
13,13.687767
1,3.5480819
0,11.24029
0,0.06274524
13,19.93794
0,16.111866
0,0.8483544
5,6.329284
9,6.852156
0,4.4829793
0,0.01953138
37,33.4851
8,12.314404
0,0.7073603
18,20.420738
0,17.331207
10,12.342604
16,18.228144
25,6.3999968
31,33.460136
3,2.5223305
6,15.72201
2,4.542124
1,3.5429213
10,10.667523
4,4.750849
6,15.700912
0,0.9510113
11,10.912608
0,2.6634247
24,18.485086
0,0.013436908
28,25.710361
7,12.17432
0,0.4964886
34,23.26075
6,7.192041
0,2.7198973
14,5.1774354
0,0.5215338
3,4.836185
0,5.962889
0,0.019508371
35,21.457289
4,4.178316
6,6.118656
20,21.082947
14,15.418974
8,8.1924
26,13.783431
