epoch,train_loss,val_loss
1,-11.280399322509766,-17.938222885131836
2,-13.9812593460083,-19.046279907226562
3,-14.299274444580078,-19.465755462646484
4,-14.508973121643066,-19.406293869018555
5,-14.826311111450195,-19.745153427124023
6,-14.996907234191895,-19.955223083496094
7,-15.129864692687988,-19.983741760253906
8,-15.098323822021484,-20.427635192871094
9,-15.270623207092285,-20.27263641357422
10,-15.518319129943848,-20.693937301635742
11,-15.571332931518555,-20.73196792602539
12,-15.63396167755127,-20.524789810180664
13,-15.747978210449219,-20.897939682006836
14,-15.731306076049805,-20.86811637878418
15,-15.60064697265625,-20.703567504882812
16,-15.591841697692871,-21.083240509033203
17,-15.809357643127441,-20.710405349731445
18,-16.035202026367188,-21.189735412597656
19,-16.03162384033203,-20.953937530517578
20,-15.971916198730469,-20.90566635131836
21,-16.22126007080078,-21.382537841796875
22,-16.233570098876953,-21.260324478149414
23,-16.332408905029297,-21.338666915893555
24,-16.391597747802734,-20.888490676879883
25,-16.39864158630371,-20.588821411132812
26,-16.301115036010742,-21.439908981323242
27,-16.44021224975586,-21.662992477416992
28,-16.512203216552734,-21.679386138916016
29,-16.602985382080078,-21.62129020690918
30,-16.554988861083984,-21.2722225189209
31,-16.471683502197266,-21.85910415649414
32,-16.68863296508789,-21.654497146606445
33,-16.661724090576172,-21.824689865112305
34,-16.642864227294922,-21.54001808166504
35,-16.740293502807617,-21.886425018310547
36,-16.873807907104492,-22.060638427734375
37,-16.828784942626953,-21.840871810913086
38,-16.80896759033203,-22.015607833862305
39,-16.983617782592773,-21.969484329223633
40,-16.963932037353516,-21.918277740478516
41,-16.80069923400879,-21.788183212280273
42,-16.910085678100586,-21.985675811767578
43,-17.016319274902344,-22.1634578704834
44,-17.05353355407715,-22.2022762298584
45,-17.05600929260254,-22.11298179626465
46,-17.01698112487793,-22.273414611816406
47,-17.182035446166992,-22.126325607299805
48,-17.08290672302246,-21.9930477142334
49,-16.997638702392578,-22.042192459106445
50,-17.17546844482422,-22.223087310791016
