epoch,train_loss,val_loss
1,-12.10530948638916,-11.693161964416504
2,-15.344566345214844,-12.82172679901123
3,-16.00729751586914,-13.209671020507812
4,-16.271535873413086,-13.407470703125
5,-16.50285530090332,-13.357098579406738
6,-16.297874450683594,-13.664417266845703
7,-16.637428283691406,-13.94161605834961
8,-16.81920623779297,-14.02348804473877
9,-16.962913513183594,-14.194012641906738
10,-16.939205169677734,-14.306905746459961
11,-17.149085998535156,-14.460205078125
12,-17.222970962524414,-14.577445030212402
13,-17.28858184814453,-14.608565330505371
14,-17.349973678588867,-14.194791793823242
15,-17.450927734375,-14.846992492675781
16,-17.53087615966797,-14.670948028564453
17,-17.631237030029297,-14.952991485595703
18,-17.678882598876953,-14.92419719696045
19,-17.670406341552734,-14.781241416931152
20,-17.650468826293945,-15.037700653076172
21,-17.82666778564453,-15.15779972076416
22,-17.952919006347656,-15.100359916687012
23,-17.88671112060547,-14.823457717895508
24,-17.99241065979004,-14.795938491821289
25,-17.781721115112305,-14.65139102935791
26,-17.9394474029541,-15.063118934631348
27,-18.119422912597656,-14.829045295715332
28,-17.786603927612305,-15.266410827636719
29,-18.18240737915039,-15.394608497619629
30,-18.16053581237793,-15.414287567138672
31,-18.234880447387695,-15.418403625488281
32,-18.35070037841797,-15.097128868103027
33,-18.286470413208008,-15.565004348754883
34,-18.36680793762207,-15.65554428100586
35,-18.43207359313965,-15.732067108154297
36,-18.4848575592041,-15.77331256866455
37,-18.56085777282715,-15.832635879516602
38,-18.23120880126953,-15.61510181427002
39,-18.538373947143555,-15.75053882598877
40,-18.65558624267578,-15.840836524963379
41,-18.539676666259766,-15.888880729675293
42,-18.365753173828125,-15.667153358459473
43,-18.66083526611328,-16.010326385498047
44,-18.665931701660156,-15.89445686340332
45,-18.676105499267578,-15.837113380432129
46,-18.673946380615234,-15.98866081237793
47,-18.750185012817383,-15.931977272033691
48,-18.752975463867188,-15.997513771057129
49,-18.76235008239746,-16.207077026367188
50,-18.817777633666992,-15.814046859741211
