target,prediction
0,0.019642487
0,0.018336078
3,2.3173444
0,0.058094237
7,5.9129467
10,11.909375
4,4.9877806
0,0.0008862386
15,10.785622
0,0.028125094
15,13.793431
8,7.670504
0,0.007404419
9,7.4517617
0,0.0073959576
2,2.2094765
0,0.33886492
0,0.00083756
16,12.378984
0,0.18720053
6,9.848868
2,2.110672
19,19.005888
7,11.997505
10,9.431488
0,0.0012446553
2,2.110672
0,1.1031015
7,6.476865
0,0.005875908
0,0.07216744
0,0.011707021
0,2.3469431
9,8.894508
0,0.011058065
0,2.0792162
0,0.022095306
0,1.4600663
1,1.7926381
4,4.9877806
2,3.1014931
4,3.8998573
12,11.199642
3,2.1518352
0,0.017783584
3,2.075018
0,0.14267291
2,2.2111075
0,0.0486428
5,1.9585084
13,11.103169
0,0.030751213
1,2.5880725
1,2.7509432
9,11.703754
6,5.981223
5,5.153856
16,10.985847
0,0.17296001
0,0.0015356219
3,1.6651882
0,0.029006211
0,0.0014763481
4,1.6533284
0,1.1249896
6,6.4949074
2,2.2117815
8,7.7428427
23,20.066084
11,11.762673
17,12.079645
4,2.0154347
0,0.029839732
7,7.2303166
10,11.238934
13,11.957295
0,0.20974304
5,5.220005
0,0.0009304461
0,0.5709154
22,16.291185
0,0.054799136
2,1.5015829
2,2.548574
1,2.2729836
6,6.4949074
1,4.048825
10,11.238934
0,0.0007457168
4,1.6073496
5,4.359705
0,0.003097656
3,2.5892303
0,0.82886
0,0.000494061
8,7.3289204
10,7.8450527
9,7.2526193
1,1.4640343
4,4.188409
11,11.174166
0,0.0006625335
0,0.12907061
2,1.7248366
0,1.9581044
2,2.790578
0,0.010176864
11,10.781847
0,0.002975219
3,2.8807757
1,2.9126818
17,13.4374275
15,12.031842
0,0.051408697
12,7.044184
9,8.218264
9,9.264688
0,0.572335
14,11.333327
1,1.7312369
0,0.0037371705
0,0.090864256
0,0.0048537143
0,2.0052254
5,5.1255264
1,2.2729836
0,0.5924025
0,9.5063966e-05
13,13.993564
8,11.337081
15,11.966641
16,13.696581
10,11.337468
0,1.4600663
0,0.0037371705
0,0.0044186534
0,3.689216e-06
20,16.703224
21,17.657717
19,16.753746
0,0.012333681
4,2.7569017
11,10.96023
0,0.23112807
5,4.4465094
0,0.018806322
0,0.0036301524
3,2.0847435
0,0.025760558
0,0.08279658
0,0.1493602
4,4.384962
0,0.104810044
11,2.9928956
0,2.0909228
12,6.5198917
0,1.2997423
5,5.571254
0,0.115729205
0,1.6405532
0,0.058094237
17,13.36915
15,11.1464
0,0.37845168
15,11.170104
5,4.6133637
2,2.6453784
0,0.13270532
0,0.0003013205
7,6.63263
0,0.0029109332
0,0.007560301
4,3.865766
0,0.9903721
0,0.18720053
9,8.169145
0,0.016816465
0,0.05199978
0,0.009413542
0,0.79890746
6,8.550778
2,2.9449065
10,11.376161
0,0.026101677
6,5.3032184
0,0.9837283
2,2.2117815
0,0.008626649
3,2.075018
0,0.007697245
4,3.6786888
1,2.2025402
0,0.018806322
6,2.7971814
2,3.2012188
6,5.2676725
0,0.027587721
0,0.16431843
0,0.10996919
17,16.214529
8,11.849721
0,0.0016855096
0,0.013908784
1,1.9703008
4,4.0824957
13,11.11241
0,0.00023319467
1,2.42157
19,19.18221
0,0.010346565
9,7.5261097
5,5.500378
3,2.8807757
7,6.3384132
7,6.974606
0,0.019411571
0,0.15928543
0,0.043291245
1,2.992581
0,0.13380544
2,0.76699865
0,0.87455624
2,3.0567124
8,8.045848
0,0.074495465
2,1.9086423
0,0.0038165678
2,2.0956988
0,0.057724494
15,13.841198
2,2.2111075
3,2.8231626
5,1.7218882
0,0.007086968
2,2.2034483
0,0.0039246907
0,0.11600496
6,6.2008133
5,3.7293234
1,1.6756458
0,0.039472774
0,1.2997423
0,0.15407035
0,0.015024904
0,0.0133389225
0,0.39677724
0,0.0028781095
15,13.713144
0,0.09454701
0,0.011056294
0,0.0045988853
0,0.50358516
3,2.1518352
0,0.17296001
12,11.617779
0,0.012014089
0,0.0009747932
0,0.5656169
17,15.967825
2,2.8585181
13,12.115702
4,1.7838217
1,0.8366294
9,11.465462
5,1.730822
20,16.060854
15,11.732743
2,2.1329315
17,11.842474
0,0.023399489
0,0.03171105
9,8.864686
0,0.029571807
0,0.012595966
0,0.8055325
15,10.785622
11,11.074239
17,13.600576
0,1.8126866
12,12.639479
0,0.17552957
0,0.0055178627
0,0.043180164
0,0.15646708
7,6.6521254
9,11.465462
4,3.8329198
0,0.05024795
0,0.19852732
10,11.559586
2,4.2332788
8,7.5258474
5,4.826835
0,0.04795357
0,0.0019291558
0,0.0014979492
3,3.0811691
4,2.832068
14,13.941255
0,0.0035586099
19,19.296593
10,3.2215116
0,0.0043292814
8,12.208284
0,0.0064578857
18,19.507675
0,0.5115386
0,0.10982479
5,2.0339062
12,12.009866
0,0.011648237
1,2.7393458
7,11.997505
0,0.102102056
10,10.517657
16,11.009215
0,0.0007782595
0,0.52578205
0,6.9775434
5,3.8045545
0,0.0486428
0,0.00024182984
0,0.0434511
0,0.010765407
1,1.5882978
11,11.741013
5,4.585328
0,0.0030816665
0,0.06751952
0,0.6767187
7,7.0202327
21,14.840448
0,0.09991316
11,14.112324
6,3.744798
7,7.335989
0,0.17552957
1,4.048825
0,0.008849034
13,11.936918
3,2.8072503
11,11.417198
0,0.16170312
0,0.0039246907
0,0.058193825
1,2.1923847
6,5.5838704
1,2.7509432
0,0.047524847
6,5.9444375
0,0.13252826
2,2.680339
0,0.01944694
4,4.024337
1,2.4754033
14,12.042108
0,0.0032882364
0,0.20974304
3,1.8476309
1,2.0308871
13,10.854587
0,0.007086968
12,2.7757235
13,12.178747
0,0.018450882
0,0.03719507
2,2.2814097
0,0.0065101124
0,0.004576932
18,16.424158
20,16.433632
16,13.743348
0,0.039662637
0,0.7413733
0,0.001830854
6,6.994712
3,2.3099682
12,14.011044
8,7.883426
0,0.18463258
7,5.9775996
0,0.11504442
0,0.14511469
0,0.0040405714
0,0.0007782595
18,13.673387
0,2.117728
0,0.021030508
1,3.0588372
0,0.04836694
7,9.999356
1,2.666071
0,0.001450667
3,2.4790523
14,11.309294
1,2.7071543
3,3.50593
11,11.287555
0,0.06088443
1,4.463673
0,0.008054932
1,1.6658021
6,3.744798
0,1.1847243
0,0.00084822247
0,1.2110298
0,1.3741834
4,3.7611141
0,1.3248228
1,2.1923847
0,0.19762707
9,9.127665
0,0.034116715
0,0.085849695
0,0.007222116
0,0.0046470356
5,5.153856
1,1.7868941
12,11.064548
3,3.1633165
8,7.3289204
0,0.015166564
0,0.0062757363
0,0.029127419
4,3.1898072
10,9.396994
0,0.014246833
0,0.19762707
0,4.4465895
0,0.00084822247
1,2.042847
5,4.992772
0,4.6060233
12,11.596387
0,0.00024182984
0,0.019532535
11,11.151398
3,2.489867
0,0.0015427985
3,4.1389976
3,3.3625112
6,3.8340576
0,0.029006211
0,0.15212815
0,0.0044609606
0,0.23112807
4,3.5964484
0,0.18812934
8,3.5873106
1,2.1176775
0,0.61882216
6,5.445542
16,13.61702
9,12.035699
13,11.11241
0,0.022215694
6,4.497908
2,2.1329315
0,0.61334574
3,2.8957522
6,11.91543
5,4.472418
0,0.89892334
5,3.8045545
5,0.5850906
4,4.07757
13,14.04203
3,3.7473226
18,15.941582
0,2.3911111
8,7.5258474
0,0.038072716
3,3.9278631
0,0.0056050234
0,0.046748426
6,9.848868
0,2.8433282
0,1.4896266
0,0.0014762363
0,0.011347115
4,4.1423335
22,16.919506
0,0.00025105878
2,3.2851415
5,4.9510903
0,3.4058098e-06
0,1.9950187
7,10.017645
0,0.010495258
4,4.044021
0,0.5700857
14,11.875345
0,0.059639353
11,14.245767
3,0.7031626
9,9.670174
0,0.003135934
0,0.16047259
14,12.105371
0,0.8997163
0,4.286992e-06
2,3.9878416
0,1.7414597
13,2.5713384
8,11.849721
0,0.005256326
0,0.19603807
3,3.0811691
3,2.9543226
0,0.030751213
0,0.011707021
0,1.1227747
4,3.4396214
7,5.3551426
1,1.6011094
10,11.16117
17,12.654447
0,0.15063022
13,10.961877
0,0.2689574
5,4.9510903
0,0.007981561
17,11.758341
0,0.0008715648
0,0.85753053
0,1.8836708
0,0.031837214
21,15.267721
0,0.20439836
12,14.094718
0,0.006296052
7,1.7114398
