epoch,train_loss,val_loss
1,-1.9811480045318604,-1.5091711282730103
2,-2.8532767295837402,-1.590710163116455
3,-3.047393798828125,-1.9748609066009521
4,-3.130347967147827,-2.0755443572998047
5,-3.181384801864624,-2.185868740081787
6,-3.429561138153076,-2.300481081008911
7,-3.606088876724243,-2.494746446609497
8,-3.6247477531433105,-2.6294281482696533
9,-3.84466814994812,-2.629223108291626
10,-3.8847804069519043,-2.489014148712158
11,-4.028748512268066,-2.918180227279663
12,-4.170490264892578,-3.0328733921051025
13,-4.341480731964111,-3.085792064666748
14,-4.427299499511719,-2.662814140319824
15,-4.416865348815918,-3.3005659580230713
16,-4.590604305267334,-3.3793299198150635
17,-4.593478679656982,-3.3956663608551025
18,-4.752091884613037,-3.4817376136779785
19,-4.801952362060547,-3.325333595275879
20,-4.829335689544678,-3.6155803203582764
21,-4.902462005615234,-3.5861945152282715
22,-4.789173126220703,-3.475576400756836
23,-4.6415300369262695,-3.4703571796417236
24,-4.940831184387207,-3.730600595474243
25,-5.003622531890869,-3.695934295654297
26,-4.979767799377441,-3.749748468399048
27,-5.000760078430176,-3.6721081733703613
28,-5.0710320472717285,-3.7316300868988037
29,-5.138916492462158,-3.288647174835205
30,-5.12062931060791,-3.8459787368774414
31,-5.224582672119141,-3.875854015350342
32,-5.217862129211426,-3.7358145713806152
33,-5.158614158630371,-3.867185115814209
34,-5.091063022613525,-3.893627643585205
35,-5.285331726074219,-3.6870930194854736
36,-5.273482799530029,-3.961939811706543
37,-5.300114154815674,-3.7846486568450928
38,-5.364090919494629,-3.980055332183838
39,-5.365140914916992,-3.9825687408447266
40,-5.330162525177002,-3.8073081970214844
41,-5.290518283843994,-3.8524749279022217
42,-5.318552494049072,-3.9889214038848877
43,-5.402843952178955,-4.000372409820557
44,-5.458816051483154,-3.957568645477295
45,-5.467357635498047,-3.8332602977752686
46,-5.441230773925781,-3.991717576980591
47,-5.477476119995117,-3.7628631591796875
48,-5.412459850311279,-3.9692163467407227
49,-5.438353061676025,-4.045935153961182
50,-5.487847328186035,-4.049980163574219
