Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
15,37,0.75,0.03948772678762007,2,1,1,0.2,0
15,33,0.75,0.035218783351120594,2,1,2,0.2,0
16,40,0.8,0.042689434364994665,2,1,3,0.2,0
15,44,0.75,0.04695837780149413,2,1,4,0.2,0
14,47,0.7,0.05016008537886873,2,1,5,0.2,0
16,40,0.8,0.042689434364994665,2,2,1,0.2,0
16,51,0.8,0.054429028815368194,2,2,2,0.2,0
15,48,0.75,0.051227321237993596,2,2,3,0.2,0
17,32,0.85,0.03415154749199573,2,2,4,0.2,0
15,26,0.75,0.02774813233724653,2,2,5,0.2,0
16,44,0.8,0.04695837780149413,2,3,1,0.2,0
16,40,0.8,0.042689434364994665,2,3,2,0.2,0
15,47,0.75,0.05016008537886873,2,3,3,0.2,0
15,26,0.75,0.02774813233724653,2,3,4,0.2,0
16,32,0.8,0.03415154749199573,2,3,5,0.2,0
15,37,0.75,0.03948772678762007,2,4,1,0.2,0
16,20,0.8,0.021344717182497332,2,4,2,0.2,0
16,39,0.8,0.0416221985058698,2,4,3,0.2,0
17,29,0.85,0.030949839914621132,2,4,4,0.2,0
15,40,0.75,0.042689434364994665,2,4,5,0.2,0
14,53,0.7,0.05656350053361793,2,5,1,0.2,0
15,56,0.75,0.05976520811099253,2,5,2,0.2,0
17,41,0.85,0.04375667022411953,2,5,3,0.2,0
16,23,0.8,0.02454642475987193,2,5,4,0.2,0
16,35,0.8,0.03735325506937033,2,5,5,0.2,0
16,40,0.8,0.042689434364994665,2,6,1,0.2,0
14,42,0.7,0.044823906083244394,2,6,2,0.2,0
16,31,0.8,0.033084311632870865,2,6,3,0.2,0
15,47,0.75,0.05016008537886873,2,6,4,0.2,0
17,34,0.85,0.03628601921024546,2,6,5,0.2,0
15,40,0.75,0.042689434364994665,2,7,1,0.2,0
16,39,0.8,0.0416221985058698,2,7,2,0.2,0
14,32,0.7,0.03415154749199573,2,7,3,0.2,0
15,53,0.75,0.05656350053361793,2,7,4,0.2,0
17,30,0.85,0.032017075773746,2,7,5,0.2,0
16,46,0.8,0.04909284951974386,2,8,1,0.2,0
15,26,0.75,0.02774813233724653,2,8,2,0.2,0
15,37,0.75,0.03948772678762007,2,8,3,0.2,0
15,42,0.75,0.044823906083244394,2,8,4,0.2,0
15,43,0.75,0.04589114194236926,2,8,5,0.2,0
15,30,0.75,0.032017075773746,2,9,1,0.2,0
16,24,0.8,0.025613660618996798,2,9,2,0.2,0
17,31,0.85,0.033084311632870865,2,9,3,0.2,0
15,59,0.75,0.06296691568836713,2,9,4,0.2,0
15,28,0.75,0.029882604055496264,2,9,5,0.2,0
15,38,0.75,0.04055496264674493,2,10,1,0.2,0
15,37,0.75,0.03948772678762007,2,10,2,0.2,0
15,46,0.75,0.04909284951974386,2,10,3,0.2,0
16,35,0.8,0.03735325506937033,2,10,4,0.2,0
15,38,0.75,0.04055496264674493,2,10,5,0.2,0
14,49,0.7,0.052294557097118465,2,11,1,0.2,0
15,44,0.75,0.04695837780149413,2,11,2,0.2,0
15,44,0.75,0.04695837780149413,2,11,3,0.2,0
16,37,0.8,0.03948772678762007,2,11,4,0.2,0
16,44,0.8,0.04695837780149413,2,11,5,0.2,0
