epoch,train_loss,val_loss
1,-4.343308448791504,-6.769920349121094
2,-7.073226451873779,-7.575737953186035
3,-7.948864459991455,-8.515411376953125
4,-8.290956497192383,-8.837299346923828
5,-8.642938613891602,-9.21403694152832
6,-8.867855072021484,-9.38001823425293
7,-9.067749977111816,-9.457714080810547
8,-9.21214771270752,-9.692849159240723
9,-9.390372276306152,-9.781652450561523
10,-9.324800491333008,-9.836722373962402
11,-9.562251091003418,-9.966704368591309
12,-9.613028526306152,-9.978142738342285
13,-9.673806190490723,-10.08735466003418
14,-9.824153900146484,-10.178397178649902
15,-9.889275550842285,-10.27380084991455
16,-9.962235450744629,-10.2848539352417
17,-10.021224975585938,-10.350611686706543
18,-10.096467971801758,-10.391454696655273
19,-10.143681526184082,-10.508174896240234
20,-9.967388153076172,-10.08163833618164
21,-10.025382995605469,-10.553298950195312
22,-10.073342323303223,-10.394133567810059
23,-10.162399291992188,-10.61142635345459
24,-10.300527572631836,-10.65168285369873
25,-10.338749885559082,-10.650338172912598
26,-10.35164737701416,-10.616814613342285
27,-10.378764152526855,-10.696751594543457
28,-10.348489761352539,-10.715309143066406
29,-10.358247756958008,-10.712623596191406
30,-10.380976676940918,-10.770065307617188
31,-10.43876838684082,-10.779027938842773
32,-10.347854614257812,-10.833250999450684
33,-10.44482135772705,-10.757286071777344
34,-10.447259902954102,-10.665876388549805
35,-10.397964477539062,-10.892513275146484
36,-10.45251750946045,-10.849640846252441
37,-10.374432563781738,-10.682433128356934
38,-10.400186538696289,-10.790417671203613
39,-10.460758209228516,-10.946846961975098
40,-10.515841484069824,-10.995824813842773
41,-10.578688621520996,-10.967687606811523
42,-10.55817985534668,-11.001479148864746
43,-10.579143524169922,-10.99901008605957
44,-10.6143159866333,-11.010283470153809
45,-10.605826377868652,-10.982413291931152
46,-10.616873741149902,-11.050941467285156
47,-10.617576599121094,-11.012537002563477
48,-10.59903335571289,-11.023294448852539
49,-10.61194896697998,-11.073410034179688
50,-10.635129928588867,-11.000177383422852
