target,prediction
14,11.302409
0,0.3321105
20,17.60822
16,8.989156
10,10.289793
0,0.045540627
4,3.5082393
0,0.3321105
3,2.2783306
17,20.173227
6,3.7283432
4,2.6453648
0,1.4798859
0,0.01672396
0,0.12607963
0,15.069081
12,11.220749
14,7.705615
0,2.2318716
0,0.12746781
9,10.84557
0,0.099766836
0,0.01658025
0,2.6082754
0,1.4798859
12,13.588558
5,2.3584392
8,7.1807823
0,0.05491834
3,2.2030413
0,0.031794734
0,3.1879447
0,0.0488835
0,2.899115
0,2.6082754
0,0.018687688
0,0.048456833
22,16.083569
0,0.3321105
3,2.2147381
12,8.192902
0,0.119626984
5,2.978227
16,12.620849
4,2.6418393
0,0.044806868
7,12.0487995
0,0.12985885
16,7.489386
19,17.880497
9,7.2198896
0,0.44722897
3,2.2030413
23,15.267765
0,0.005270006
16,7.489386
0,0.015872534
2,2.40621
23,15.371349
11,14.865467
7,4.3934517
7,5.936774
1,1.6022115
0,0.081698924
23,15.371349
15,11.225298
13,12.400898
0,2.2318716
0,0.0488835
5,4.1477566
0,2.2318716
15,10.218694
12,13.588558
9,7.1807823
1,1.0477278
10,6.471665
0,0.13842374
11,7.2813272
0,0.0464275
0,0.01658025
0,0.05127873
9,5.055159
2,1.8545077
10,6.471665
0,0.27813622
6,3.5374656
13,10.887846
11,14.865467
16,8.989156
0,0.04710414
15,8.560808
6,3.7750716
1,1.637737
0,2.3466134
1,1.5532295
14,10.368351
5,2.9346652
16,7.489386
13,9.217713
14,10.368351
13,9.372775
19,18.71463
0,0.017555324
13,9.217713
8,5.051381
10,10.289793
0,0.0464275
0,0.12985885
0,0.44722897
3,1.491101
13,8.464468
11,7.2813272
6,4.8742757
13,8.904855
13,9.217713
8,5.051381
8,11.431367
2,1.2447945
11,7.2813272
14,23.96952
0,0.098467246
0,0.04559381
2,1.9346061
1,1.637737
8,6.1948013
15,11.662621
0,0.018687688
1,1.637737
4,2.4975069
2,1.9346061
0,2.899115
0,2.7566094
0,3.5431662
0,0.020083562
0,0.08716207
3,2.2783306
16,7.175141
10,6.088292
