epoch,train_loss,val_loss
1,-3.800292730331421,-4.312135696411133
2,-6.293942451477051,-5.552762985229492
3,-7.155786037445068,-5.799113750457764
4,-7.578912734985352,-6.140928268432617
5,-7.851938724517822,-6.290699481964111
6,-7.993846416473389,-6.478179454803467
7,-8.072778701782227,-6.4870524406433105
8,-8.2545166015625,-6.807976245880127
9,-8.396733283996582,-6.87510347366333
10,-8.484041213989258,-7.034104347229004
11,-8.528838157653809,-6.792835712432861
12,-8.591217041015625,-7.213829517364502
13,-8.651469230651855,-7.193062782287598
14,-8.750712394714355,-7.377986907958984
15,-8.850317001342773,-7.4351067543029785
16,-8.909093856811523,-7.614609241485596
17,-8.951993942260742,-7.68290901184082
18,-9.0553617477417,-7.738819122314453
19,-9.045690536499023,-7.717511177062988
20,-9.119959831237793,-7.87260627746582
21,-9.118155479431152,-7.90025520324707
22,-9.181493759155273,-7.877645969390869
23,-8.989364624023438,-7.865105628967285
24,-9.171992301940918,-7.915674209594727
25,-9.231062889099121,-8.095236778259277
26,-9.324381828308105,-8.108943939208984
27,-9.34659194946289,-8.1157808303833
28,-9.403822898864746,-8.14629077911377
29,-9.343409538269043,-8.187560081481934
30,-9.353898048400879,-8.171631813049316
31,-9.347240447998047,-8.174613952636719
32,-9.342501640319824,-8.25316333770752
33,-9.410697937011719,-8.180584907531738
34,-9.293655395507812,-7.910187244415283
35,-9.334728240966797,-7.9823760986328125
36,-9.293892860412598,-8.247395515441895
37,-9.314927101135254,-8.294246673583984
38,-9.451212882995605,-8.304339408874512
39,-9.488727569580078,-8.2811279296875
40,-9.522942543029785,-8.346985816955566
41,-9.561182022094727,-8.36890697479248
42,-9.581666946411133,-8.380342483520508
43,-9.567524909973145,-8.391525268554688
44,-9.58471393585205,-8.290444374084473
45,-9.566706657409668,-8.253582954406738
46,-9.573820114135742,-8.448935508728027
47,-9.603343963623047,-8.45931625366211
48,-9.639572143554688,-8.463902473449707
49,-9.642446517944336,-8.46964168548584
50,-9.655861854553223,-8.435759544372559
