epoch,train_loss,val_loss
1,-6.176285743713379,-13.466998100280762
2,-10.131753921508789,-13.657958030700684
3,-10.76691722869873,-14.099726676940918
4,-11.119189262390137,-13.8224458694458
5,-11.252555847167969,-14.371322631835938
6,-11.427380561828613,-14.431303024291992
7,-11.558934211730957,-14.570777893066406
8,-11.721946716308594,-14.764037132263184
9,-11.817188262939453,-14.760491371154785
10,-11.94775104522705,-14.829368591308594
11,-12.045056343078613,-15.049642562866211
12,-12.063690185546875,-14.77279281616211
13,-11.97619915008545,-14.715920448303223
14,-12.274718284606934,-14.820032119750977
15,-12.450690269470215,-15.33614730834961
16,-12.41693115234375,-15.168696403503418
17,-12.414430618286133,-15.280698776245117
18,-12.472953796386719,-15.37134075164795
19,-12.619704246520996,-15.40477466583252
20,-12.795741081237793,-15.388023376464844
21,-12.73337173461914,-15.633844375610352
22,-12.620701789855957,-15.848888397216797
23,-12.895072937011719,-15.903918266296387
24,-12.83266830444336,-15.921774864196777
25,-12.919458389282227,-15.541733741760254
26,-13.003634452819824,-15.8296480178833
27,-13.080618858337402,-15.829100608825684
28,-13.138827323913574,-15.73993968963623
29,-13.195154190063477,-15.584407806396484
30,-13.155107498168945,-16.027984619140625
31,-13.18206787109375,-16.00119972229004
32,-13.228155136108398,-16.008052825927734
33,-13.082646369934082,-15.983512878417969
34,-13.254817962646484,-15.801170349121094
35,-13.349899291992188,-16.178010940551758
36,-13.339942932128906,-16.397415161132812
37,-13.316306114196777,-15.938563346862793
38,-13.382051467895508,-16.512531280517578
39,-13.496513366699219,-16.13450813293457
40,-13.525409698486328,-16.453250885009766
41,-13.572158813476562,-16.424386978149414
42,-13.459710121154785,-16.547237396240234
43,-13.227874755859375,-16.53663444519043
44,-13.543192863464355,-16.506845474243164
45,-13.598386764526367,-16.69979476928711
46,-13.501808166503906,-16.15534782409668
47,-13.087395668029785,-15.905186653137207
48,-13.435694694519043,-16.865938186645508
49,-13.417901992797852,-16.241371154785156
50,-13.553894996643066,-16.878360748291016
