epoch,train_loss,val_loss
1,-7.349549293518066,-5.642778396606445
2,-12.291044235229492,-7.277039051055908
3,-12.881243705749512,-7.594761848449707
4,-13.040817260742188,-8.12131404876709
5,-13.064192771911621,-8.252561569213867
6,-13.431268692016602,-7.800786972045898
7,-13.412278175354004,-8.21205997467041
8,-13.491812705993652,-8.806382179260254
9,-13.776041030883789,-8.428905487060547
10,-13.787333488464355,-8.706254005432129
11,-13.983922004699707,-9.155569076538086
12,-13.984107971191406,-9.000288963317871
13,-14.110383987426758,-9.362154006958008
14,-14.154017448425293,-9.074347496032715
15,-14.233787536621094,-8.812994956970215
16,-14.459931373596191,-9.492618560791016
17,-14.432442665100098,-9.546636581420898
18,-14.600936889648438,-9.411477088928223
19,-14.590516090393066,-9.94814682006836
20,-14.410953521728516,-9.423040390014648
21,-14.6494722366333,-9.718206405639648
22,-14.654594421386719,-10.052602767944336
23,-14.761362075805664,-10.07701587677002
24,-14.99731731414795,-10.187501907348633
25,-15.062374114990234,-10.342185974121094
26,-14.992432594299316,-10.362953186035156
27,-15.003393173217773,-10.09969425201416
28,-15.095758438110352,-9.791661262512207
29,-15.073529243469238,-10.530023574829102
30,-15.325240135192871,-10.58223819732666
31,-15.296100616455078,-10.289481163024902
32,-15.204345703125,-10.533348083496094
33,-14.973758697509766,-10.483846664428711
34,-15.266292572021484,-10.515728950500488
35,-15.328072547912598,-10.555928230285645
36,-15.578411102294922,-10.715622901916504
37,-15.437366485595703,-10.51984977722168
38,-15.448040962219238,-10.850054740905762
39,-15.648481369018555,-10.5866060256958
40,-15.4435453414917,-10.847390174865723
41,-15.548856735229492,-10.873717308044434
42,-15.684727668762207,-10.955303192138672
43,-15.881468772888184,-10.973714828491211
44,-15.90170669555664,-11.017450332641602
45,-15.950061798095703,-10.81502914428711
46,-15.88159465789795,-11.038582801818848
47,-15.987449645996094,-10.765727996826172
48,-15.925474166870117,-11.075258255004883
49,-15.930621147155762,-10.885892868041992
50,-16.022918701171875,-11.076963424682617
