epoch,train_loss,val_loss
1,-9.367173194885254,-7.911297798156738
2,-11.910380363464355,-6.714416027069092
3,-12.523807525634766,-8.538772583007812
4,-12.950355529785156,-8.606776237487793
5,-12.991251945495605,-8.007747650146484
6,-13.247159004211426,-8.713933944702148
7,-13.659646987915039,-9.23855209350586
8,-13.807561874389648,-9.295284271240234
9,-13.967148780822754,-9.513825416564941
10,-14.140710830688477,-9.584251403808594
11,-14.241227149963379,-9.723710060119629
12,-14.371736526489258,-9.905898094177246
13,-14.540496826171875,-9.919371604919434
14,-14.570149421691895,-9.669708251953125
15,-14.740784645080566,-10.15736198425293
16,-14.860583305358887,-10.296979904174805
17,-15.05177116394043,-9.86146068572998
18,-15.140582084655762,-10.508101463317871
19,-15.24069881439209,-10.296061515808105
20,-15.26498031616211,-10.385350227355957
21,-15.423686981201172,-10.672032356262207
22,-15.48250961303711,-10.110034942626953
23,-15.468221664428711,-10.84577751159668
24,-15.540874481201172,-10.632064819335938
25,-15.691926002502441,-10.836812973022461
26,-15.529861450195312,-10.890045166015625
27,-15.730344772338867,-10.628145217895508
28,-15.77990436553955,-10.948868751525879
29,-15.95778751373291,-11.112550735473633
30,-15.946013450622559,-11.127970695495605
31,-15.984208106994629,-10.751636505126953
32,-16.01383399963379,-11.174114227294922
33,-16.02572250366211,-11.166255950927734
34,-16.10691261291504,-11.272433280944824
35,-16.19797706604004,-11.204669952392578
36,-16.218843460083008,-11.12829303741455
37,-16.287124633789062,-11.295236587524414
38,-16.256216049194336,-10.983925819396973
39,-16.18558692932129,-10.769340515136719
40,-16.306604385375977,-11.33640193939209
41,-16.405567169189453,-11.254260063171387
42,-16.477630615234375,-11.387601852416992
43,-16.535137176513672,-11.522600173950195
44,-16.561311721801758,-11.465019226074219
45,-16.559520721435547,-11.494288444519043
46,-16.4191951751709,-11.385749816894531
47,-16.384380340576172,-11.52542495727539
48,-16.59836769104004,-11.240174293518066
49,-16.517335891723633,-11.237167358398438
50,-16.425796508789062,-11.572690963745117
