target,prediction
0,1.1758808
0,3.5034611
19,14.118284
0,0.23592347
28,23.907858
26,19.667797
9,10.2267685
1,1.1654333
24,17.215635
0,0.23136912
9,5.5187635
4,6.6285305
38,38.84419
0,1.5892507
0,0.53826964
0,0.32917398
2,2.5061388
0,1.5038935
32,22.335825
30,23.85502
0,0.05262128
3,2.7929552
2,2.301561
5,3.270429
1,3.1250198
9,8.74066
8,13.102684
0,0.5668772
7,3.9288259
5,7.1824427
14,4.962238
1,0.30150598
14,13.923158
5,1.8100753
3,5.833123
10,4.8879976
24,19.900879
17,3.9588423
15,17.077427
13,13.132085
6,5.047615
0,1.2342225
37,22.616985
8,8.7522955
3,2.6099992
11,10.361113
4,2.9801607
10,10.29328
30,22.182014
7,7.9809813
36,24.095352
2,4.4503493
10,7.0365853
0,3.5949357
16,11.70592
21,16.28833
3,4.9924912
30,24.685278
0,0.17935725
0,0.20520103
10,13.11325
0,0.13371955
29,22.105509
11,11.340698
29,23.001694
7,8.412442
0,0.55792224
11,13.106068
0,1.1804677
17,12.50274
0,0.026309561
9,10.2267685
2,5.8107567
3,6.1164455
1,3.9100106
0,1.8326759
0,0.19140123
1,2.1371355
0,0.18337213
16,4.094517
2,5.155087
6,13.092947
12,8.423752
14,9.563579
0,0.20002551
0,0.18540187
10,4.9719987
4,4.258695
34,23.047262
0,0.12792863
3,1.1317015
5,1.0933291
0,2.812601
0,0.7565526
37,38.862457
13,13.132085
0,0.5245114
17,10.2371435
5,5.793307
0,1.0812343
0,0.2858017
6,5.878957
16,11.20043
0,1.1291895
17,16.294777
28,21.859882
2,6.874418
3,5.586683
0,0.22752038
19,4.7327375
3,2.893762
0,6.549962
2,5.8107567
14,13.138373
0,0.26186058
0,7.8783455
0,1.8326759
30,11.087039
0,7.6469417
11,7.513651
0,2.5563393
0,3.8201723
6,13.080149
0,3.2721698
0,1.1033186
0,0.37871474
0,0.18109155
34,14.831244
13,11.796426
39,36.590485
29,22.409433
1,0.4017816
34,22.745811
0,3.6567087
8,6.041058
5,5.013194
0,1.7557459
16,16.738586
8,5.3865495
19,13.566924
9,5.1312213
6,13.084116
34,14.827879
0,3.4031518
7,4.5723753
34,26.040894
0,4.101126
17,15.213105
16,17.57961
19,14.562231
0,1.635502
14,9.8989105
30,24.53473
0,4.5929494
0,0.33819422
9,9.877588
23,19.1579
17,5.762261
4,5.8142786
11,10.491353
14,10.000668
21,6.123442
0,1.0948819
0,0.73408365
5,4.9714866
16,11.468548
9,6.276118
0,0.2663736
18,13.679624
4,5.600682
22,18.971165
4,3.811322
13,9.138463
2,2.0366614
7,5.4657984
0,3.4180532
25,21.625729
0,0.290317
0,3.170941
35,14.837604
0,1.6688423
0,0.2756361
5,13.088081
7,6.878263
0,0.28121585
0,3.959352
0,0.18919042
5,4.2768903
8,5.864213
4,1.1172892
0,0.8276493
6,4.450274
15,8.723253
15,13.134781
25,18.409824
0,2.6753993
0,3.792543
0,6.3409743
0,0.082844146
0,0.73408365
27,23.651402
18,15.897292
15,8.044835
12,11.063809
12,10.431209
25,21.255487
10,8.293828
35,26.051493
15,17.568092
7,13.085008
28,22.151314
20,4.881986
0,1.1232239
0,0.017051501
8,8.632058
30,22.002556
7,4.901055
32,22.155117
6,5.207427
11,4.6484976
14,17.1417
30,11.083936
3,2.420311
20,15.820276
26,22.825333
16,5.547654
14,13.236119
30,22.011454
32,25.280018
3,5.7984557
6,5.7725453
8,10.164665
22,17.423117
12,11.626518
13,8.594823
25,21.799904
1,4.1888485
16,16.738586
0,0.4365532
27,21.953295
10,8.178087
24,20.67351
0,0.37905487
0,1.9035127
9,13.098714
0,0.39069808
0,3.4030528
16,17.560127
15,10.820503
13,10.501272
29,21.926664
33,22.057926
0,0.73408365
1,2.6902502
24,11.045302
17,6.1067004
8,4.490748
10,4.9338546
2,5.8107567
34,26.087973
0,0.28184733
21,16.759096
1,2.2150908
11,7.2555127
4,2.5429745
26,22.825333
25,11.049152
0,2.3449945
9,5.1192803
37,23.870262
28,20.531376
0,0.1768703
20,16.407145
1,5.788479
27,21.784494
3,0.4127912
