epoch,train_loss,val_loss
1,-11.786127090454102,-14.865653991699219
2,-13.628509521484375,-14.929537773132324
3,-14.050372123718262,-15.620695114135742
4,-14.400674819946289,-15.606558799743652
5,-14.7092866897583,-16.03750991821289
6,-14.945932388305664,-16.11696434020996
7,-15.114108085632324,-16.36542320251465
8,-15.236308097839355,-16.444536209106445
9,-15.3482666015625,-16.663074493408203
10,-15.591839790344238,-16.517667770385742
11,-15.539825439453125,-16.582609176635742
12,-15.585563659667969,-16.865909576416016
13,-15.788922309875488,-16.5095157623291
14,-15.807373046875,-17.08986473083496
15,-15.797683715820312,-17.07270622253418
16,-16.106218338012695,-17.09964370727539
17,-16.16432762145996,-17.256473541259766
18,-16.219314575195312,-17.312416076660156
19,-16.192258834838867,-16.98117446899414
20,-16.14508056640625,-17.37236976623535
21,-16.14839744567871,-17.18144989013672
22,-15.982603073120117,-17.51761817932129
23,-16.398820877075195,-17.410486221313477
24,-16.270729064941406,-17.56373405456543
25,-16.407718658447266,-17.328699111938477
26,-16.451862335205078,-17.438886642456055
27,-16.417573928833008,-17.589771270751953
28,-16.572830200195312,-17.73158073425293
29,-16.630327224731445,-17.6905517578125
30,-16.54796028137207,-17.70415687561035
31,-16.542194366455078,-17.711898803710938
32,-16.486953735351562,-17.70818328857422
33,-16.71178436279297,-17.77991485595703
34,-16.71295166015625,-17.76304054260254
35,-16.64133071899414,-17.401512145996094
36,-16.55149269104004,-17.448537826538086
37,-16.68096160888672,-17.643753051757812
38,-16.66465187072754,-17.791337966918945
39,-16.798852920532227,-17.88100242614746
40,-16.763105392456055,-17.92795181274414
41,-16.781116485595703,-17.573577880859375
42,-16.811260223388672,-17.76961326599121
43,-16.819971084594727,-17.906667709350586
44,-16.553558349609375,-17.885284423828125
45,-16.68631362915039,-17.987382888793945
46,-16.826099395751953,-17.9650821685791
47,-16.855281829833984,-17.873170852661133
48,-16.942262649536133,-17.98834228515625
49,-16.84796142578125,-18.03887939453125
50,-16.887895584106445,-18.025291442871094
