epoch,train_loss,val_loss
1,-16.47532844543457,-14.284467697143555
2,-17.463573455810547,-14.478290557861328
3,-17.394086837768555,-14.121115684509277
4,-17.67793846130371,-14.4697904586792
5,-17.876279830932617,-15.012341499328613
6,-17.887361526489258,-14.565793991088867
7,-18.130023956298828,-15.079241752624512
8,-18.36773681640625,-15.152194023132324
9,-18.502534866333008,-15.07307243347168
10,-18.538320541381836,-15.011507987976074
11,-18.609554290771484,-15.22948932647705
12,-18.657201766967773,-15.381011009216309
13,-18.709064483642578,-15.060407638549805
14,-18.73324966430664,-15.302903175354004
15,-18.809261322021484,-15.23733139038086
16,-18.815235137939453,-14.454288482666016
17,-18.769901275634766,-15.61275577545166
18,-19.04307746887207,-15.631521224975586
19,-19.243488311767578,-15.72043514251709
20,-19.26724624633789,-15.788496017456055
21,-19.230566024780273,-15.851726531982422
22,-19.332530975341797,-15.511026382446289
23,-19.442975997924805,-15.888912200927734
24,-19.408977508544922,-15.756160736083984
25,-19.31583595275879,-15.783379554748535
26,-19.543363571166992,-16.003908157348633
27,-19.622726440429688,-16.105987548828125
28,-19.650352478027344,-16.153560638427734
29,-19.667484283447266,-15.968254089355469
30,-19.4921932220459,-16.191295623779297
31,-19.637096405029297,-16.22891616821289
32,-19.742984771728516,-16.223289489746094
33,-19.782249450683594,-16.217449188232422
34,-19.795808792114258,-16.05647850036621
35,-19.75711441040039,-16.18495750427246
36,-19.7121524810791,-16.24143409729004
37,-19.92494010925293,-16.04429817199707
38,-19.64649772644043,-16.02872657775879
39,-19.782798767089844,-16.358030319213867
40,-19.666776657104492,-16.47598648071289
41,-19.82685089111328,-16.47310447692871
42,-19.806413650512695,-16.38358497619629
43,-19.89634895324707,-16.442394256591797
44,-20.028846740722656,-16.481977462768555
45,-20.03928565979004,-16.439807891845703
46,-20.00006103515625,-16.39501190185547
47,-19.958168029785156,-16.49007797241211
48,-19.898168563842773,-16.462459564208984
49,-20.032011032104492,-16.448089599609375
50,-20.02692985534668,-16.560653686523438
