epoch,train_loss,val_loss
1,-10.018942832946777,-13.937784194946289
2,-12.950121879577637,-14.211459159851074
3,-13.417454719543457,-14.366316795349121
4,-13.617748260498047,-14.177276611328125
5,-13.40843677520752,-14.604045867919922
6,-13.912384033203125,-14.736492156982422
7,-14.062576293945312,-14.87845230102539
8,-14.223127365112305,-15.083780288696289
9,-14.37778091430664,-15.298161506652832
10,-14.480110168457031,-15.118969917297363
11,-14.652758598327637,-15.526176452636719
12,-14.857718467712402,-15.69287395477295
13,-14.862518310546875,-15.833381652832031
14,-14.997920989990234,-15.738022804260254
15,-14.878538131713867,-15.898213386535645
16,-15.187752723693848,-16.050365447998047
17,-15.136435508728027,-15.891541481018066
18,-15.266907691955566,-15.46451473236084
19,-14.914909362792969,-16.054838180541992
20,-15.134040832519531,-15.931396484375
21,-15.311569213867188,-15.877849578857422
22,-15.37593936920166,-16.09101104736328
23,-14.869535446166992,-16.022825241088867
24,-15.189118385314941,-15.498140335083008
25,-15.11220645904541,-16.361963272094727
26,-15.129939079284668,-16.350811004638672
27,-15.513450622558594,-16.433452606201172
28,-15.431264877319336,-16.365999221801758
29,-15.61141300201416,-16.15835189819336
30,-15.388267517089844,-16.135303497314453
31,-15.605968475341797,-16.540624618530273
32,-15.701735496520996,-16.300771713256836
33,-15.260186195373535,-15.92594051361084
34,-15.66031551361084,-16.544082641601562
35,-15.757807731628418,-16.587989807128906
36,-15.791178703308105,-16.701892852783203
37,-15.891656875610352,-16.738292694091797
38,-15.829078674316406,-16.51331901550293
39,-15.868913650512695,-16.73784065246582
40,-15.840703010559082,-16.75564193725586
41,-15.578941345214844,-16.5417423248291
42,-15.801155090332031,-16.635128021240234
43,-15.790358543395996,-16.49831199645996
44,-15.928092956542969,-16.831504821777344
45,-15.80893325805664,-16.5568790435791
46,-15.743074417114258,-16.803564071655273
47,-15.928033828735352,-16.810712814331055
48,-15.978403091430664,-16.566030502319336
49,-15.969147682189941,-16.796192169189453
50,-15.883611679077148,-16.681406021118164
