target,prediction
8,11.452776
0,0.8880451
0,1.5455549
0,1.204547
9,6.876822
17,9.27253
10,25.521725
23,14.870032
11,8.906989
6,2.050798
0,0.7714766
8,13.939294
21,21.880312
34,40.22181
1,2.3977494
15,10.316687
32,44.637142
12,18.862904
10,11.360917
8,8.9369755
0,0.44317898
2,2.917395
19,10.774914
0,1.7444468
0,0.844114
16,10.815832
0,1.1944981
0,0.099722505
0,4.779857
1,0.9809597
0,17.679394
16,15.215402
2,4.2727437
0,0.18043818
0,0.8648111
2,3.5015702
14,25.607227
6,5.172649
0,2.5964718
3,1.3230987
5,17.572645
0,0.12781428
1,2.3901052
10,11.410719
0,17.679394
17,18.109604
0,0.5197723
3,25.410402
6,5.669465
23,29.21956
33,25.423069
0,3.438084
0,0.90873384
0,3.438084
0,0.8079211
17,16.457918
25,21.308735
0,0.5444798
29,35.807518
9,10.972199
13,14.790449
6,2.448066
26,18.778221
0,1.769925
4,3.817134
0,0.15022656
14,15.103251
31,25.684036
28,19.162245
8,11.176636
10,10.697432
0,0.12806073
38,20.481249
1,2.4892051
7,17.93201
21,26.811016
15,15.16168
7,8.172283
2,14.954301
0,0.69151473
3,4.460482
0,0.16649559
11,11.340036
30,30.443298
16,15.215209
30,25.425371
32,19.953815
0,4.6040287
10,12.956695
38,31.153704
15,16.171143
8,4.250043
7,5.402075
2,9.013913
0,0.3510661
0,0.133116
12,6.5857177
34,24.349424
0,0.21782899
0,0.50751173
16,31.307545
2,16.311779
4,9.221631
11,18.67294
29,19.357185
25,32.096054
14,19.813347
1,8.896341
6,7.4839315
0,2.1249404
0,4.4338794
2,16.311779
34,42.77771
0,1.7193612
20,19.33807
12,11.309636
14,13.45393
15,20.804287
27,18.969265
25,19.505936
0,0.11640044
3,5.1002917
1,3.4169972
23,27.316067
1,0.885927
19,20.247656
4,14.20777
23,29.21956
15,15.160531
3,3.2829452
25,29.871304
28,34.236164
0,1.2399385
12,8.746061
0,1.6410084
7,11.393997
1,3.9094796
10,11.325526
10,11.351321
0,0.7103855
23,9.09547
18,7.1065145
33,24.338808
11,11.654387
6,3.156729
22,31.999596
31,42.313965
0,1.9727799
0,4.141953
9,13.746438
4,3.0852892
17,22.34334
4,9.022554
7,10.914189
33,42.692104
5,8.957354
0,0.21782899
13,11.298389
0,3.815355
6,5.669465
10,18.484884
3,9.133041
6,17.751417
3,1.3344668
0,0.7498926
13,8.862526
17,24.252113
0,0.12904876
13,4.981322
8,25.478354
32,44.637142
0,1.5875541
21,25.084246
0,0.2119691
19,22.867231
0,3.5736206
1,2.3901052
0,3.610305
1,0.99898547
35,40.263653
11,20.066477
0,11.904748
1,10.998988
4,3.3684433
14,9.924513
20,20.836761
