epoch,train_loss,val_loss
1,-13.193942070007324,-11.969719886779785
2,-15.819991111755371,-13.665580749511719
3,-16.2004451751709,-13.903005599975586
4,-16.25025177001953,-13.871212005615234
5,-16.39279556274414,-14.14042854309082
6,-16.45071029663086,-14.260948181152344
7,-16.585302352905273,-14.074360847473145
8,-16.663345336914062,-14.11744499206543
9,-16.729230880737305,-14.173462867736816
10,-16.777854919433594,-14.640796661376953
11,-16.930845260620117,-14.737197875976562
12,-17.130939483642578,-14.383909225463867
13,-17.23933982849121,-14.73917007446289
14,-17.024398803710938,-15.090227127075195
15,-17.373764038085938,-15.124271392822266
16,-17.548213958740234,-15.284646034240723
17,-17.518272399902344,-15.018091201782227
18,-17.664989471435547,-15.403497695922852
19,-17.72449493408203,-15.554612159729004
20,-17.736370086669922,-15.42401123046875
21,-17.888059616088867,-15.651480674743652
22,-17.93351173400879,-15.679332733154297
23,-17.968971252441406,-15.696182250976562
24,-17.664113998413086,-15.193554878234863
25,-17.838579177856445,-15.797122955322266
26,-18.10586929321289,-15.775566101074219
27,-18.124107360839844,-15.966416358947754
28,-18.126293182373047,-15.9990234375
29,-18.026777267456055,-15.986324310302734
30,-18.117977142333984,-15.924715995788574
31,-18.19091796875,-16.065900802612305
32,-18.283679962158203,-16.030166625976562
33,-18.292879104614258,-15.9332914352417
34,-18.21988868713379,-15.907715797424316
35,-17.99283218383789,-15.738641738891602
36,-18.31769371032715,-16.16222381591797
37,-18.337352752685547,-16.147354125976562
38,-18.340620040893555,-16.19776153564453
39,-18.402509689331055,-16.12967300415039
40,-18.3732852935791,-16.186250686645508
41,-18.421939849853516,-16.365463256835938
42,-18.466102600097656,-16.361652374267578
43,-18.3941707611084,-16.389890670776367
44,-18.436201095581055,-16.320449829101562
45,-18.434795379638672,-15.786351203918457
46,-18.42637825012207,-16.386781692504883
47,-18.530790328979492,-16.430686950683594
48,-18.50482749938965,-16.401077270507812
49,-18.512372970581055,-16.46137046813965
50,-18.59502410888672,-16.468809127807617
