target,prediction
22,12.513574
13,9.746127
18,15.95125
0,4.1540003
38,21.133892
9,8.978063
30,29.049614
15,20.956861
8,12.975904
0,0.76907825
8,8.961757
2,5.9412384
2,6.33062
11,9.598127
3,7.1836286
2,5.3054376
4,2.0899339
10,13.278294
0,1.8468677
0,1.5674653
3,3.9799554
5,5.5824733
2,1.560379
17,15.565343
13,10.085409
0,1.7215266
1,5.3925695
8,8.930852
0,7.4058285
14,13.071152
1,7.38668
0,0.47190827
2,2.4157355
12,10.714362
8,7.5921574
6,17.607517
0,1.1852198
5,1.4507722
18,16.151928
33,18.519955
5,4.1682386
12,13.583094
9,7.505379
0,1.5444195
31,17.38512
0,6.4109282
27,28.002552
9,13.115633
17,17.953861
6,16.940132
3,1.5208174
2,1.9908972
36,18.130457
16,10.098373
2,2.2197804
5,10.115033
3,3.095795
24,25.825369
0,4.0306735
28,10.970714
0,0.56193626
12,14.365979
3,0.6908068
21,28.785934
0,4.9513154
31,28.943363
0,4.6076603
23,23.193289
0,1.9829334
0,0.81782216
1,1.9902054
32,32.620502
35,32.964756
11,17.666391
3,4.3094373
7,8.933916
0,0.81657153
38,35.56255
33,27.688839
7,4.899011
37,28.852509
0,2.420217
1,2.799837
9,9.562826
5,7.6899323
17,16.628422
8,2.4488852
0,0.6101976
0,3.4559798
17,16.203466
1,3.872812
7,17.082954
22,31.52373
5,11.749719
5,6.5328307
16,14.524153
2,2.8369384
0,0.5727569
34,18.668573
0,1.5674653
31,25.254904
25,16.690228
37,38.385464
8,17.905668
21,18.534845
11,10.249911
1,3.138529
0,5.1372986
16,15.004454
16,8.932845
2,2.4227307
0,1.0212728
25,27.529121
15,15.632271
15,10.094117
0,0.28387594
30,28.708088
11,8.9344015
2,10.129825
0,4.978193
16,13.200294
14,18.11702
11,10.208586
21,20.72186
0,1.1760105
32,18.366089
7,8.616189
2,5.2106595
38,21.133892
0,1.7452439
9,18.056631
0,13.270147
28,16.952702
0,4.148715
1,6.355091
0,1.0090274
0,6.1498904
0,3.3381076
11,16.65932
10,9.883716
2,4.7521176
21,31.464537
