Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,770,0.6,0.8217716115261473,1,1,1,0.2,0
6,745,0.6,0.7950907150480256,1,1,2,0.2,0
6,778,0.6,0.8303094983991463,1,1,3,0.2,0
6,774,0.6,0.8260405549626467,1,1,4,0.2,0
6,769,0.6,0.8207043756670224,1,1,5,0.2,0
6,781,0.6,0.8335112059765208,1,1,6,0.2,0
6,799,0.6,0.8527214514407684,1,1,7,0.2,0
6,784,0.6,0.8367129135538954,1,1,8,0.2,0
6,775,0.6,0.8271077908217717,1,1,9,0.2,0
6,759,0.6,0.8100320170757738,1,1,10,0.2,0
