Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
8,99,0.6666666666666666,0.1056563500533618,1,1,1,0.2,0
8,69,0.6666666666666666,0.0736392742796158,1,1,2,0.2,0
8,122,0.6666666666666666,0.13020277481323372,1,1,3,0.2,0
8,91,0.6666666666666666,0.09711846318036287,1,1,4,0.2,0
8,106,0.6666666666666666,0.11312700106723586,1,1,5,0.2,0
8,101,0.6666666666666666,0.10779082177161152,1,1,6,0.2,0
8,122,0.6666666666666666,0.13020277481323372,1,1,7,0.2,0
8,105,0.6666666666666666,0.11205976520811099,1,1,8,0.2,0
8,139,0.6666666666666666,0.14834578441835647,1,1,9,0.2,0
8,123,0.6666666666666666,0.13127001067235858,1,1,10,0.2,0
