epoch,train_loss,val_loss
1,-6.053779125213623,-8.132661819458008
2,-6.962172031402588,-8.049911499023438
3,-7.178124904632568,-8.610091209411621
4,-7.673672676086426,-8.856817245483398
5,-7.949130535125732,-9.124167442321777
6,-8.035888671875,-9.269095420837402
7,-8.299610137939453,-9.459273338317871
8,-8.381293296813965,-9.675161361694336
9,-8.313929557800293,-9.571453094482422
10,-8.553369522094727,-9.832499504089355
11,-8.277153015136719,-10.011363983154297
12,-8.67871379852295,-10.169562339782715
13,-8.88080883026123,-10.200844764709473
14,-8.798311233520508,-9.937171936035156
15,-8.706134796142578,-10.199687957763672
16,-9.032215118408203,-10.577874183654785
17,-9.146571159362793,-10.62662124633789
18,-9.079814910888672,-10.732752799987793
19,-9.243924140930176,-10.679550170898438
20,-9.201850891113281,-10.536226272583008
21,-9.283553123474121,-10.845685005187988
22,-9.253459930419922,-10.911214828491211
23,-9.195828437805176,-10.9785795211792
24,-9.341046333312988,-10.019246101379395
25,-9.261417388916016,-10.670344352722168
26,-9.449286460876465,-10.243536949157715
27,-9.578160285949707,-10.292109489440918
28,-9.361702919006348,-10.797750473022461
29,-9.390889167785645,-11.107121467590332
30,-9.551762580871582,-11.217167854309082
31,-9.713006973266602,-11.278570175170898
32,-9.616547584533691,-11.29129409790039
33,-9.75516414642334,-11.409012794494629
34,-9.806798934936523,-11.385235786437988
35,-9.877732276916504,-11.48733901977539
36,-9.704248428344727,-11.21345329284668
37,-9.865736961364746,-11.578084945678711
38,-9.8466215133667,-11.391135215759277
39,-9.95603084564209,-11.598871231079102
40,-9.933111190795898,-11.51103401184082
41,-9.895397186279297,-11.17785358428955
42,-9.976808547973633,-11.579305648803711
43,-10.079370498657227,-11.677407264709473
44,-10.080698013305664,-11.397465705871582
45,-10.082125663757324,-11.641682624816895
46,-10.009086608886719,-11.350225448608398
47,-10.113518714904785,-11.737071990966797
48,-10.062590599060059,-11.760516166687012
49,-10.17398738861084,-11.773650169372559
50,-10.120447158813477,-11.510510444641113
