Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,646,0.6,0.6894343649946638,1,1,1,0.2,0
6,622,0.6,0.663820704375667,1,1,2,0.2,0
6,666,0.6,0.7107790821771611,1,1,3,0.2,0
6,611,0.6,0.6520811099252934,1,1,4,0.2,0
6,626,0.6,0.6680896478121665,1,1,5,0.2,0
6,631,0.6,0.6734258271077909,1,1,6,0.2,0
6,598,0.6,0.6382070437566703,1,1,7,0.2,0
6,627,0.6,0.6691568836712913,1,1,8,0.2,0
6,608,0.6,0.6488794023479189,1,1,9,0.2,0
6,605,0.6,0.6456776947705443,1,1,10,0.2,0
