Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,134,0.5,0.14300960512273211,1,1,1,0.2,0
6,156,0.5,0.1664887940234792,1,1,2,0.2,0
6,145,0.5,0.15474919957310565,1,1,3,0.2,0
6,149,0.5,0.15901814300960512,1,1,4,0.2,0
6,152,0.5,0.1622198505869797,1,1,5,0.2,0
6,136,0.5,0.14514407684098185,1,1,6,0.2,0
6,179,0.5,0.1910352187833511,1,1,7,0.2,0
6,169,0.5,0.18036286019210246,1,1,8,0.2,0
6,168,0.5,0.17929562433297758,1,1,9,0.2,0
6,155,0.5,0.16542155816435433,1,1,10,0.2,0
