Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
7,135,0.875,0.144076840981857,1,1,1,0.2,0
7,149,0.875,0.15901814300960512,1,1,2,0.2,0
7,181,0.875,0.19316969050160085,1,1,3,0.2,0
7,158,0.875,0.16862326574172892,1,1,4,0.2,0
7,159,0.875,0.16969050160085378,1,1,5,0.2,0
7,152,0.875,0.1622198505869797,1,2,1,0.2,0
7,162,0.875,0.1728922091782284,1,2,2,0.2,0
6,163,0.75,0.17395944503735325,1,2,3,0.2,0
7,155,0.875,0.16542155816435433,1,2,4,0.2,0
6,170,0.75,0.1814300960512273,1,2,5,0.2,0
7,160,0.875,0.17075773745997866,1,3,1,0.2,0
7,169,0.875,0.18036286019210246,1,3,2,0.2,0
7,148,0.875,0.15795090715048027,1,3,3,0.2,0
6,195,0.75,0.20811099252934898,1,3,4,0.2,0
7,141,0.875,0.15048025613660618,1,3,5,0.2,0
6,154,0.75,0.16435432230522945,1,4,1,0.2,0
7,131,0.875,0.13980789754535752,1,4,2,0.2,0
7,182,0.875,0.19423692636072573,1,4,3,0.2,0
7,183,0.875,0.19530416221985059,1,4,4,0.2,0
6,222,0.75,0.23692636072572038,1,4,5,0.2,0
7,144,0.875,0.1536819637139808,1,5,1,0.2,0
7,148,0.875,0.15795090715048027,1,5,2,0.2,0
7,157,0.875,0.16755602988260407,1,5,3,0.2,0
7,151,0.875,0.16115261472785486,1,5,4,0.2,0
7,141,0.875,0.15048025613660618,1,5,5,0.2,0
7,158,0.875,0.16862326574172892,1,6,1,0.2,0
6,184,0.75,0.19637139807897544,1,6,2,0.2,0
7,177,0.875,0.18890074706510138,1,6,3,0.2,0
7,190,0.875,0.20277481323372465,1,6,4,0.2,0
7,166,0.875,0.17716115261472787,1,6,5,0.2,0
6,186,0.75,0.19850586979722518,1,7,1,0.2,0
7,172,0.875,0.18356456776947705,1,7,2,0.2,0
6,164,0.75,0.17502668089647813,1,7,3,0.2,0
7,144,0.875,0.1536819637139808,1,7,4,0.2,0
7,157,0.875,0.16755602988260407,1,7,5,0.2,0
7,164,0.875,0.17502668089647813,1,8,1,0.2,0
6,171,0.75,0.1824973319103522,1,8,2,0.2,0
6,163,0.75,0.17395944503735325,1,8,3,0.2,0
7,182,0.875,0.19423692636072573,1,8,4,0.2,0
7,183,0.875,0.19530416221985059,1,8,5,0.2,0
6,220,0.75,0.23479188900747064,1,9,1,0.2,0
7,164,0.875,0.17502668089647813,1,9,2,0.2,0
7,179,0.875,0.1910352187833511,1,9,3,0.2,0
6,138,0.75,0.1472785485592316,1,9,4,0.2,0
6,189,0.75,0.2017075773745998,1,9,5,0.2,0
6,176,0.75,0.18783351120597652,1,10,1,0.2,0
6,222,0.75,0.23692636072572038,1,10,2,0.2,0
6,198,0.75,0.2113127001067236,1,10,3,0.2,0
7,147,0.875,0.1568836712913554,1,10,4,0.2,0
6,199,0.75,0.21237993596584845,1,10,5,0.2,0
6,186,0.75,0.19850586979722518,1,11,1,0.2,0
7,149,0.875,0.15901814300960512,1,11,2,0.2,0
7,161,0.875,0.1718249733191035,1,11,3,0.2,0
7,196,0.875,0.20917822838847386,1,11,4,0.2,0
7,178,0.875,0.18996798292422626,1,11,5,0.2,0
