epoch,train_loss,val_loss
1,-9.704719543457031,-16.87404441833496
2,-12.333324432373047,-17.921951293945312
3,-13.471173286437988,-18.254514694213867
4,-13.713930130004883,-18.491735458374023
5,-13.898128509521484,-18.580368041992188
6,-14.050211906433105,-18.565139770507812
7,-14.048431396484375,-19.043977737426758
8,-13.635744094848633,-18.051753997802734
9,-13.937338829040527,-18.877304077148438
10,-14.195087432861328,-19.296724319458008
11,-14.407766342163086,-19.329980850219727
12,-14.397941589355469,-19.404544830322266
13,-13.926727294921875,-18.765846252441406
14,-14.524007797241211,-19.2036075592041
15,-14.488748550415039,-19.054882049560547
16,-14.581961631774902,-18.763444900512695
17,-14.328413963317871,-19.411954879760742
18,-14.687851905822754,-19.643049240112305
19,-14.745306968688965,-19.70152473449707
20,-14.79287052154541,-19.837066650390625
21,-14.782812118530273,-19.885765075683594
22,-14.904526710510254,-20.019411087036133
23,-14.683423042297363,-20.060956954956055
24,-14.96370792388916,-19.895755767822266
25,-14.956096649169922,-19.984739303588867
26,-14.965720176696777,-19.585586547851562
27,-15.010967254638672,-20.23551368713379
28,-15.09304428100586,-20.18262481689453
29,-14.926840782165527,-20.15932846069336
30,-15.14444637298584,-20.272592544555664
31,-15.134247779846191,-19.96526527404785
32,-15.14832592010498,-20.358964920043945
33,-15.238408088684082,-20.21164321899414
34,-14.738916397094727,-19.645977020263672
35,-14.985840797424316,-18.32691764831543
36,-14.156825065612793,-20.198881149291992
37,-15.130090713500977,-20.394174575805664
38,-15.277438163757324,-20.35896873474121
39,-15.366639137268066,-20.421754837036133
40,-15.341402053833008,-20.563037872314453
41,-15.41820240020752,-20.533510208129883
42,-15.463637351989746,-20.05697250366211
43,-15.438644409179688,-20.435794830322266
44,-15.523134231567383,-20.66036033630371
45,-15.509968757629395,-20.702621459960938
46,-15.288570404052734,-20.697296142578125
47,-15.452895164489746,-20.43471336364746
48,-15.424782752990723,-20.115421295166016
49,-15.465791702270508,-20.371976852416992
50,-15.624382019042969,-20.48879051208496
