epoch,train_loss,val_loss
1,-11.797944068908691,-10.53825855255127
2,-14.249947547912598,-11.369149208068848
3,-15.027118682861328,-11.208223342895508
4,-15.235552787780762,-11.715156555175781
5,-15.427501678466797,-11.829370498657227
6,-15.6144380569458,-11.924065589904785
7,-15.764403343200684,-11.860818862915039
8,-15.681614875793457,-11.596750259399414
9,-15.99776554107666,-12.022673606872559
10,-16.149192810058594,-12.35314655303955
11,-16.174898147583008,-12.461560249328613
12,-16.13317108154297,-12.382467269897461
13,-16.461584091186523,-12.250384330749512
14,-16.555641174316406,-12.497533798217773
15,-16.56122589111328,-12.60696792602539
16,-16.64321517944336,-12.5153169631958
17,-16.629175186157227,-12.860639572143555
18,-16.683624267578125,-12.792035102844238
19,-16.72176742553711,-12.867254257202148
20,-16.79316520690918,-12.72037410736084
21,-16.82074737548828,-12.877537727355957
22,-16.796600341796875,-13.148173332214355
23,-16.95667266845703,-13.18402099609375
24,-17.00405502319336,-12.755890846252441
25,-16.91790008544922,-13.034424781799316
26,-16.95283317565918,-12.693095207214355
27,-17.08466148376465,-13.15489673614502
28,-17.12561798095703,-13.337273597717285
29,-17.0450496673584,-13.080318450927734
30,-17.208709716796875,-13.42673397064209
31,-17.198261260986328,-13.439818382263184
32,-17.211204528808594,-13.415434837341309
33,-17.294816970825195,-13.225337028503418
34,-17.373432159423828,-13.34087085723877
35,-17.361942291259766,-13.12679672241211
36,-17.36947250366211,-13.497014045715332
37,-17.490684509277344,-13.625625610351562
38,-17.413978576660156,-13.681059837341309
39,-17.571491241455078,-13.62575626373291
40,-17.55325698852539,-13.726410865783691
41,-17.63208770751953,-13.651365280151367
42,-17.556468963623047,-13.89590835571289
43,-17.518632888793945,-13.825003623962402
44,-17.694746017456055,-13.239874839782715
45,-17.61391830444336,-13.658086776733398
46,-17.597862243652344,-13.605299949645996
47,-17.307191848754883,-13.740324020385742
48,-17.78789520263672,-14.018308639526367
49,-17.816469192504883,-13.536019325256348
50,-17.798349380493164,-13.835841178894043
