Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,510,0.5,0.544290288153682,1,1,1,0.2,0
6,508,0.5,0.5421558164354322,1,1,2,0.2,0
6,498,0.5,0.5314834578441836,1,1,3,0.2,0
6,477,0.5,0.5090715048025614,1,1,4,0.2,0
6,486,0.5,0.5186766275346851,1,1,5,0.2,0
6,498,0.5,0.5314834578441836,1,1,6,0.2,0
6,485,0.5,0.5176093916755603,1,1,7,0.2,0
6,487,0.5,0.5197438633938101,1,1,8,0.2,0
6,505,0.5,0.5389541088580576,1,1,9,0.2,0
6,475,0.5,0.5069370330843116,1,1,10,0.2,0
