Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
7,129,0.875,0.1376734258271078,1,1,1,0.2,0
7,129,0.875,0.1376734258271078,1,1,2,0.2,0
7,151,0.875,0.16115261472785486,1,1,3,0.2,0
7,162,0.875,0.1728922091782284,1,1,4,0.2,0
7,142,0.875,0.15154749199573106,1,1,5,0.2,0
7,140,0.875,0.14941302027748132,1,1,6,0.2,0
7,160,0.875,0.17075773745997866,1,1,7,0.2,0
7,143,0.875,0.1526147278548559,1,1,8,0.2,0
7,167,0.875,0.17822838847385272,1,1,9,0.2,0
7,152,0.875,0.1622198505869797,1,1,10,0.2,0
