current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
103,Drone_59,0.4649999999999995,1.4629873,0.25495097567963926,25.526695606991108,Charger_8,6,1,0,0
104,Drone_47,0.4249999999999995,1.4266964,0.2109502310972899,21.12646111897288,Charger_8,6,2,1,0
104,Drone_41,0.39999999999999947,1.6240177,0.18439088914585774,18.470464550151608,Charger_9,7,2,0,0
104,Drone_53,0.4349999999999995,1.605912,0.2202271554554524,22.054124631763457,Charger_9,7,2,0,0
117,Drone_51,0.36999999999999944,1.5896469,0.15652475842498528,15.683936832835528,Charger_7,7,1,0,0
122,Drone_42,0.3249999999999994,1.5182027,0.11401754250991379,11.433314952691775,Charger_7,6,1,1,0
124,Drone_49,0.3349999999999994,1.3652864,0.1264911064067352,12.680770284929787,Charger_9,5,3,1,1
127,Drone_46,0.3049999999999994,1.2013911,0.11401754250991379,11.434114952691775,Charger_8,4,3,1,1
129,Drone_56,0.3249999999999994,1.2331574,0.19235384061671343,19.270078215296014,Charger_9,4,4,1,2
134,Drone_45,0.27499999999999936,1.2223635,0.09219544457292887,9.252232275075805,Charger_7,5,5,1,1
135,Drone_58,0.3049999999999994,1.1739448,0.15652475842498528,15.686536832835529,Charger_8,3,3,1,2
141,Drone_54,0.26499999999999935,1.2247386,0.1414213562373095,14.177192477980443,Charger_7,4,4,1,2
151,Drone_44,0.17999999999999927,1.3533884,0.15,15.0388,Charger_9,5,3,0,2
156,Drone_55,0.18999999999999928,1.2949193,0.15,15.0384,Charger_8,4,2,0,2
160,Drone_52,0.15499999999999925,1.1745783,0.12041594578792296,12.080211216623812,Charger_9,3,2,1,2
163,Drone_60,0.16999999999999926,1.2461659,0.14317821063276354,14.356748191701664,Charger_7,4,3,0,2
166,Drone_43,0.10999999999999921,1.5026057,0.0806225774829855,8.101082651397869,Charger_8,6,1,1,2
168,Drone_57,0.13499999999999923,1.1866595,0.12041594578792296,12.081011216623812,Charger_7,3,1,1,2
233,Drone_59,0.46999999999999953,1.5119687,0.25495097567963926,25.52649560699111,Charger_8,6,1,0,0
243,Drone_47,0.4199999999999995,1.4029642,0.2109502310972899,21.12666111897288,Charger_8,5,1,1,0
247,Drone_41,0.39499999999999946,1.4181168,0.18439088914585774,18.470664550151607,Charger_9,5,1,0,0
258,Drone_51,0.35999999999999943,1.3113081,0.15,15.0316,Charger_9,4,1,1,0
260,Drone_53,0.3249999999999994,1.5058633,0.11401754250991379,11.433314952691775,Charger_7,6,1,0,0
267,Drone_45,0.4099999999999995,1.1889141,0.2202271554554524,22.05512463176346,Charger_9,3,1,1,1
270,Drone_56,0.36999999999999944,1.3986472,0.15652475842498528,15.683936832835528,Charger_7,5,1,1,0
277,Drone_42,0.3249999999999994,1.2890338,0.11401754250991379,11.433314952691775,Charger_8,4,1,0,2
279,Drone_49,0.3049999999999994,1.3089719,0.09219544457292887,9.251032275075804,Charger_7,4,1,1,1
290,Drone_58,0.3349999999999994,1.2081398,0.1264911064067352,12.680770284929787,Charger_9,3,1,1,1
296,Drone_54,0.3549999999999994,1.4255499,0.1414213562373095,14.173592477980444,Charger_7,5,1,0,2
299,Drone_46,0.3049999999999994,1.2908529,0.11401754250991379,11.434114952691775,Charger_8,4,1,0,1
311,Drone_52,0.3049999999999994,1.3026551,0.09486832980505139,9.51842771369734,Charger_7,4,1,1,1
316,Drone_43,0.3299999999999994,1.2162808,0.12041594578792296,12.073211216623813,Charger_9,3,1,0,1
318,Drone_55,0.3299999999999994,1.4006748,0.15,15.0328,Charger_8,5,1,0,1
320,Drone_60,0.3549999999999994,1.3010331,0.14317821063276354,14.349348191701663,Charger_7,4,1,1,1
326,Drone_44,0.28999999999999937,1.3089198,0.0806225774829855,8.093882651397868,Charger_8,4,1,1,1
361,Drone_59,0.46999999999999953,1.6332197,0.25495097567963926,25.52649560699111,Charger_8,7,1,0,0
380,Drone_53,0.4299999999999995,1.405652,0.2202271554554524,22.054324631763457,Charger_9,5,1,0,0
391,Drone_41,0.39499999999999946,1.3033834,0.18439088914585774,18.470664550151607,Charger_9,4,1,1,0
393,Drone_51,0.36999999999999944,1.5083671,0.15652475842498528,15.683936832835528,Charger_7,6,1,0,0
406,Drone_47,0.3249999999999994,1.4096518,0.11401754250991379,11.433314952691775,Charger_7,5,1,1,0
421,Drone_42,0.35999999999999943,1.19074,0.15,15.0316,Charger_9,3,1,0,2
426,Drone_45,0.3049999999999994,1.2983949,0.09219544457292887,9.251032275075804,Charger_7,4,1,0,2
426,Drone_54,0.4249999999999995,1.5132655,0.2109502310972899,21.12646111897288,Charger_8,6,1,0,0
428,Drone_56,0.3249999999999994,1.3483036,0.11401754250991379,11.433314952691775,Charger_8,5,1,1,0
441,Drone_58,0.3249999999999994,1.2843106,0.15652475842498528,15.685736832835529,Charger_8,4,1,1,1
449,Drone_49,0.28999999999999937,1.3935841,0.09219544457292887,9.251632275075805,Charger_7,5,1,0,1
450,Drone_52,0.3299999999999994,1.3087138,0.12041594578792296,12.073211216623813,Charger_9,4,1,0,1
458,Drone_46,0.3199999999999994,1.272641,0.11401754250991379,11.433514952691775,Charger_8,4,1,1,2
470,Drone_44,0.3499999999999994,1.1883739,0.15,15.032,Charger_9,3,1,0,1
473,Drone_60,0.3549999999999994,1.3049084,0.14317821063276354,14.349348191701663,Charger_7,4,1,0,1
476,Drone_55,0.3049999999999994,1.2022141,0.09486832980505139,9.51842771369734,Charger_7,3,1,1,1
482,Drone_43,0.2949999999999994,1.522756,0.0806225774829855,8.093682651397868,Charger_8,6,1,0,2
489,Drone_59,0.46999999999999953,1.509311,0.25495097567963926,25.52649560699111,Charger_8,6,1,1,1
