current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
102,Drone_499,0.46999999999999953,1.5740423,0.25495097567963926,25.52649560699111,Charger_74,6,1,0,0
104,Drone_487,0.4249999999999995,1.5019275,0.2109502310972899,21.12646111897288,Charger_74,5,1,1,0
104,Drone_481,0.39999999999999947,1.7186908,0.18439088914585774,18.470464550151608,Charger_75,7,2,0,0
104,Drone_493,0.4349999999999995,1.7107779,0.2202271554554524,22.054124631763457,Charger_75,7,2,0,0
117,Drone_491,0.36999999999999944,1.7130147,0.15652475842498528,15.683936832835528,Charger_73,7,1,0,0
121,Drone_482,0.3299999999999994,1.6622423,0.11401754250991379,11.433114952691776,Charger_73,6,1,1,0
124,Drone_492,0.3349999999999994,1.4988183,0.12041594578792296,12.073011216623813,Charger_75,5,4,1,1
127,Drone_486,0.3049999999999994,1.4185346,0.11401754250991379,11.434114952691775,Charger_74,4,3,1,1
129,Drone_496,0.3249999999999994,1.3270389,0.19235384061671343,19.270078215296014,Charger_75,4,4,1,2
134,Drone_495,0.2999999999999994,1.276009,0.15,15.034,Charger_74,3,3,1,2
140,Drone_494,0.26999999999999935,1.3705708,0.1414213562373095,14.176992477980443,Charger_73,5,5,0,2
140,Drone_500,0.28499999999999936,1.3451756,0.14317821063276354,14.352148191701664,Charger_73,5,5,0,2
151,Drone_484,0.17999999999999927,1.4606849,0.15,15.0388,Charger_75,5,3,0,2
155,Drone_498,0.2049999999999993,1.3547202,0.15652475842498528,15.690536832835528,Charger_74,4,2,0,2
160,Drone_489,0.15499999999999925,1.4783759,0.1264911064067352,12.687970284929788,Charger_75,4,2,1,2
164,Drone_483,0.11999999999999922,1.3460972,0.0806225774829855,8.100682651397868,Charger_74,3,1,1,2
166,Drone_497,0.14499999999999924,1.4213592,0.12041594578792296,12.080611216623813,Charger_73,5,3,0,2
233,Drone_491,0.46999999999999953,1.586648,0.25495097567963926,25.52649560699111,Charger_74,6,1,0,0
242,Drone_487,0.4249999999999995,1.5289716,0.2109502310972899,21.12646111897288,Charger_74,5,1,1,0
242,Drone_493,0.4299999999999995,1.4561349,0.2202271554554524,22.054324631763457,Charger_75,5,1,0,0
247,Drone_481,0.39499999999999946,1.399546,0.18439088914585774,18.470664550151607,Charger_75,4,1,1,0
266,Drone_482,0.3199999999999994,1.3324229,0.15,15.0332,Charger_75,3,1,1,1
268,Drone_499,0.3249999999999994,1.5823023,0.11401754250991379,11.433314952691775,Charger_73,6,1,0,0
270,Drone_496,0.36999999999999944,1.4994588,0.15652475842498528,15.683936832835528,Charger_73,5,1,1,0
285,Drone_495,0.3349999999999994,1.46424,0.12041594578792296,12.073011216623813,Charger_73,4,1,1,1
287,Drone_500,0.36999999999999944,1.4505616,0.15652475842498528,15.683936832835528,Charger_74,5,1,0,0
287,Drone_494,0.3349999999999994,1.202447,0.1264911064067352,12.680770284929787,Charger_75,2,1,0,2
295,Drone_486,0.3249999999999994,1.409946,0.11401754250991379,11.433314952691775,Charger_74,4,1,1,0
304,Drone_492,0.25999999999999934,1.3219684,0.0806225774829855,8.095082651397869,Charger_74,3,1,1,1
307,Drone_484,0.3049999999999994,1.5492779,0.09219544457292887,9.251032275075804,Charger_73,5,1,0,2
319,Drone_498,0.3049999999999994,1.4198515,0.09486832980505139,9.51842771369734,Charger_73,4,1,0,2
321,Drone_489,0.3349999999999994,1.2783725,0.1264911064067352,12.680770284929787,Charger_75,3,1,0,1
327,Drone_497,0.3299999999999994,1.4667866,0.12041594578792296,12.073211216623813,Charger_73,4,1,1,1
340,Drone_483,0.25999999999999934,1.3636296,0.0806225774829855,8.095082651397869,Charger_74,4,1,0,1
362,Drone_491,0.4649999999999995,1.3868784,0.25495097567963926,25.526695606991108,Charger_74,4,1,0,1
378,Drone_493,0.4349999999999995,1.5843992,0.2202271554554524,22.054124631763457,Charger_75,6,1,0,0
392,Drone_481,0.39499999999999946,1.5337148,0.18439088914585774,18.470664550151607,Charger_75,5,1,1,0
405,Drone_487,0.3249999999999994,1.4549252,0.11401754250991379,11.433314952691775,Charger_73,5,1,0,0
417,Drone_496,0.36999999999999944,1.5774326,0.15652475842498528,15.683936832835528,Charger_74,6,1,0,0
422,Drone_499,0.3249999999999994,1.5161116,0.11401754250991379,11.433314952691775,Charger_74,5,1,1,0
427,Drone_482,0.28999999999999937,1.3704882,0.11401754250991379,11.434714952691776,Charger_73,4,1,0,1
433,Drone_500,0.36499999999999944,1.5119294,0.15,15.0314,Charger_75,5,1,0,1
443,Drone_494,0.3399999999999994,1.4150997,0.1264911064067352,12.680570284929788,Charger_75,4,1,1,0
449,Drone_495,0.3149999999999994,1.3680812,0.12041594578792296,12.073811216623813,Charger_73,4,1,0,1
452,Drone_486,0.3049999999999994,1.4550245,0.09219544457292887,9.251032275075804,Charger_73,4,1,1,1
455,Drone_497,0.4249999999999995,1.5067697,0.2109502310972899,21.12646111897288,Charger_74,5,1,0,1
461,Drone_498,0.36999999999999944,1.4076877,0.15652475842498528,15.683936832835528,Charger_74,4,1,1,0
474,Drone_484,0.28499999999999936,1.3761002,0.09219544457292887,9.251832275075804,Charger_73,4,1,0,2
476,Drone_489,0.3399999999999994,1.3871039,0.1264911064067352,12.680570284929788,Charger_75,4,1,0,1
485,Drone_483,0.3299999999999994,1.3097793,0.12041594578792296,12.073211216623813,Charger_75,3,1,1,0
490,Drone_492,0.24999999999999933,1.50722,0.0806225774829855,8.095482651397868,Charger_74,5,1,0,2
491,Drone_491,0.46999999999999953,1.5872396,0.25495097567963926,25.52649560699111,Charger_74,5,2,1,2
