current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
104,Drone_899,0.4599999999999995,0.68889964,0.25495097567963926,25.52689560699111,Charger_134,6,1,0,0
106,Drone_887,0.4149999999999995,0.71944696,0.2109502310972899,21.12686111897288,Charger_134,5,1,1,0
106,Drone_881,0.38999999999999946,0.61730313,0.18439088914585774,18.47086455015161,Charger_135,7,2,0,0
106,Drone_893,0.4249999999999995,0.6244088,0.2202271554554524,22.054524631763456,Charger_135,7,2,0,0
119,Drone_891,0.35999999999999943,0.6459788,0.15652475842498528,15.684336832835529,Charger_133,7,1,0,0
123,Drone_882,0.3199999999999994,0.68528074,0.11401754250991379,11.433514952691775,Charger_133,6,1,1,0
126,Drone_892,0.3249999999999994,0.7267995,0.12041594578792296,12.073411216623812,Charger_135,5,4,1,1
129,Drone_886,0.2949999999999994,0.78802127,0.11401754250991379,11.434514952691776,Charger_134,4,3,1,1
132,Drone_896,0.3099999999999994,0.76393926,0.19235384061671343,19.270678215296012,Charger_135,4,4,1,2
136,Drone_898,0.2999999999999994,0.8335981,0.15652475842498528,15.686736832835528,Charger_134,3,3,1,2
142,Drone_894,0.25999999999999934,0.68763757,0.1414213562373095,14.177392477980444,Charger_133,5,5,0,2
142,Drone_900,0.27499999999999936,0.7020177,0.14317821063276354,14.352548191701665,Charger_133,5,5,0,2
152,Drone_890,0.19499999999999929,0.7827308,0.10770329614269007,10.806837746114715,Charger_135,4,3,1,1
158,Drone_895,0.17999999999999927,0.7790432,0.15,15.0388,Charger_134,4,2,0,2
163,Drone_889,0.13999999999999924,0.84714854,0.1264911064067352,12.688570284929787,Charger_135,3,1,1,2
167,Drone_883,0.1049999999999992,0.7062205,0.0806225774829855,8.101282651397868,Charger_134,5,1,1,2
168,Drone_897,0.13499999999999923,0.7655785,0.12041594578792296,12.081011216623812,Charger_133,4,3,0,2
238,Drone_891,0.4599999999999995,0.6548648,0.25495097567963926,25.52689560699111,Charger_134,6,1,0,0
244,Drone_882,0.4249999999999995,0.75428456,0.2202271554554524,22.054524631763456,Charger_135,4,1,0,0
246,Drone_887,0.4149999999999995,0.694877,0.2109502310972899,21.12686111897288,Charger_134,5,1,1,0
251,Drone_881,0.38999999999999946,0.8039197,0.18439088914585774,18.47086455015161,Charger_135,3,1,1,0
263,Drone_893,0.3199999999999994,0.6692969,0.11401754250991379,11.433514952691775,Charger_133,6,1,0,0
275,Drone_896,0.35999999999999943,0.7247491,0.15652475842498528,15.684336832835529,Charger_133,5,1,1,0
278,Drone_899,0.3199999999999994,0.77866125,0.11401754250991379,11.433514952691775,Charger_134,4,1,0,2
290,Drone_898,0.3249999999999994,0.7777348,0.12041594578792296,12.073411216623812,Charger_133,4,1,1,1
291,Drone_900,0.3299999999999994,0.80209684,0.1264911064067352,12.680970284929787,Charger_135,3,1,0,1
296,Drone_894,0.3399999999999994,0.7097404,0.15652475842498528,15.685136832835529,Charger_134,5,1,0,1
298,Drone_886,0.3199999999999994,0.7684814,0.11401754250991379,11.433514952691775,Charger_134,4,1,1,1
310,Drone_890,0.2949999999999994,0.76664615,0.09219544457292887,9.251432275075805,Charger_133,4,1,0,2
312,Drone_883,0.3449999999999994,0.8344539,0.1414213562373095,14.173992477980443,Charger_133,3,1,1,2
312,Drone_892,0.23999999999999932,0.8299231,0.0806225774829855,8.095882651397869,Charger_134,3,1,1,1
325,Drone_889,0.3299999999999994,0.8046749,0.1264911064067352,12.680970284929787,Charger_135,3,1,0,1
326,Drone_895,0.27999999999999936,0.8250368,0.09486832980505139,9.51942771369734,Charger_133,3,1,1,1
369,Drone_891,0.4599999999999995,0.65120524,0.25495097567963926,25.52689560699111,Charger_134,6,1,0,0
382,Drone_882,0.4249999999999995,0.75566083,0.2202271554554524,22.054524631763456,Charger_135,4,1,0,0
397,Drone_881,0.38999999999999946,0.7594291,0.18439088914585774,18.47086455015161,Charger_135,4,1,1,0
408,Drone_893,0.35999999999999943,0.71181655,0.15652475842498528,15.684336832835529,Charger_134,5,1,0,1
410,Drone_887,0.3199999999999994,0.71182394,0.11401754250991379,11.433514952691775,Charger_133,5,1,0,0
428,Drone_896,0.3549999999999994,0.7534957,0.15652475842498528,15.684536832835528,Charger_133,4,1,0,1
437,Drone_899,0.3199999999999994,0.70391506,0.11401754250991379,11.433514952691775,Charger_134,5,2,0,1
437,Drone_890,0.4149999999999995,0.7067466,0.2109502310972899,21.12686111897288,Charger_134,5,2,0,1
444,Drone_894,0.3449999999999994,0.82914966,0.1414213562373095,14.173992477980443,Charger_133,3,1,1,0
448,Drone_900,0.3299999999999994,0.69880104,0.1264911064067352,12.680970284929787,Charger_135,5,1,0,0
449,Drone_898,0.3249999999999994,0.8358836,0.12041594578792296,12.073411216623812,Charger_133,3,1,1,1
455,Drone_883,0.3549999999999994,0.75397474,0.15,15.0318,Charger_135,4,1,1,0
458,Drone_886,0.3199999999999994,0.83895683,0.11401754250991379,11.433514952691775,Charger_134,3,1,1,1
473,Drone_895,0.3249999999999994,0.82791954,0.12041594578792296,12.073411216623812,Charger_135,3,1,0,2
480,Drone_892,0.2999999999999994,0.80850554,0.09219544457292887,9.251232275075804,Charger_133,3,1,0,2
493,Drone_889,0.28499999999999936,0.6965738,0.0806225774829855,8.09408265139787,Charger_134,5,1,0,0
