Active Drones,Total Damage,Alive Drone Rate,Damage Rate,Charger Capacity,Train,Run,Charge Alert,Battery Random Reduction
6,341,0.6,0.3639274279615795,1,1,1,0.2,0
6,325,0.6,0.3468516542155816,1,1,2,0.2,0
6,338,0.6,0.3607257203842049,1,1,3,0.2,0
6,332,0.6,0.35432230522945574,1,1,4,0.2,0
6,309,0.6,0.3297758804695838,1,1,5,0.2,0
6,336,0.6,0.35859124866595515,1,1,6,0.2,0
6,343,0.6,0.3660618996798292,1,1,7,0.2,0
6,320,0.6,0.3415154749199573,1,1,8,0.2,0
6,326,0.6,0.3479188900747065,1,1,9,0.2,0
6,342,0.6,0.3649946638207044,1,1,10,0.2,0
