current_time_step,drone_id,battery,estimated_waiting,energy_to_fly_to_charger,time_to_done_charging,charger,potential_drones_length,waiting_drones_length,accepted_queues_length,charging_drones_length
102,Drone_205,0.4449999999999995,0.88048047,0.23769728648009428,23.80143653946863,Charger_26,11,1,0,0
105,Drone_193,0.39499999999999946,0.9196335,0.18973665961010278,19.00545542739468,Charger_26,10,2,1,0
118,Drone_203,0.36499999999999944,0.96177447,0.15652475842498528,15.684136832835527,Charger_25,5,1,0,0
123,Drone_194,0.3199999999999994,0.9947715,0.11401754250991379,11.433514952691775,Charger_25,4,1,1,0
125,Drone_198,0.3149999999999994,0.6944337,0.11401754250991379,11.433714952691776,Charger_26,9,8,1,1
127,Drone_204,0.3199999999999994,0.6802981,0.2012461179749811,20.15986164221711,Charger_26,8,7,1,2
135,Drone_197,0.26999999999999935,0.90036607,0.09219544457292887,9.252432275075805,Charger_25,3,3,1,1
144,Drone_206,0.24999999999999933,0.9607763,0.1414213562373095,14.177792477980443,Charger_25,2,2,1,2
159,Drone_207,0.17499999999999927,0.7321162,0.15,15.039,Charger_26,8,3,0,2
268,Drone_193,0.3199999999999994,0.98354673,0.11401754250991379,11.433514952691775,Charger_25,3,1,0,0
276,Drone_205,0.2999999999999994,1.02271,0.09219544457292887,9.251232275075804,Charger_25,2,1,1,0
282,Drone_198,0.39499999999999946,0.9722097,0.18973665961010278,19.00545542739468,Charger_26,5,1,0,0
283,Drone_203,0.3199999999999994,0.94855654,0.11401754250991379,11.433514952691775,Charger_26,5,3,1,0
290,Drone_194,0.3149999999999994,1.0405701,0.11401754250991379,11.433714952691776,Charger_25,1,1,0,2
296,Drone_204,0.3449999999999994,0.9469872,0.2012461179749811,20.158861642217108,Charger_26,3,2,1,1
302,Drone_206,0.3449999999999994,1.0265783,0.2109502310972899,21.12966111897288,Charger_26,2,1,1,2
333,Drone_197,0.2199999999999993,0.88405806,0.0806225774829855,8.096682651397868,Charger_26,3,1,0,2
393,Drone_205,0.4449999999999995,0.9972728,0.23769728648009428,23.80143653946863,Charger_26,5,1,0,0
423,Drone_203,0.38499999999999945,0.96461785,0.18027756377319945,18.059567479870875,Charger_26,4,1,0,1
427,Drone_193,0.3199999999999994,0.9908658,0.11401754250991379,11.433514952691775,Charger_25,3,1,0,0
444,Drone_206,0.4199999999999995,1.0003746,0.2109502310972899,21.12666111897288,Charger_26,4,1,0,1
447,Drone_194,0.3199999999999994,1.0073187,0.11401754250991379,11.433514952691775,Charger_26,3,1,1,1
451,Drone_198,0.28499999999999936,0.9335764,0.09219544457292887,9.251832275075804,Charger_25,2,1,0,1
476,Drone_204,0.28499999999999936,0.88419175,0.0806225774829855,8.09408265139787,Charger_26,3,1,0,2
489,Drone_197,0.2999999999999994,0.99459577,0.09219544457292887,9.251232275075804,Charger_25,3,1,0,0
