epoch,train_loss,val_loss
1,-9.407638549804688,-13.504074096679688
2,-14.102583885192871,-14.826349258422852
3,-14.984573364257812,-14.765287399291992
4,-15.16625690460205,-15.250067710876465
5,-15.428230285644531,-15.369492530822754
6,-15.58989143371582,-15.275435447692871
7,-15.762804985046387,-15.474820137023926
8,-15.838218688964844,-15.642223358154297
9,-15.94199275970459,-15.632518768310547
10,-16.086769104003906,-15.69784927368164
11,-16.056974411010742,-15.663932800292969
12,-16.166229248046875,-15.901350975036621
13,-16.294322967529297,-15.732041358947754
14,-16.309206008911133,-16.127042770385742
15,-16.37689971923828,-16.153261184692383
16,-16.49838638305664,-16.0419864654541
17,-16.05636215209961,-16.221506118774414
18,-16.38615608215332,-16.190040588378906
19,-16.622516632080078,-16.050268173217773
20,-16.64691925048828,-16.344093322753906
21,-16.696481704711914,-16.472274780273438
22,-16.82954978942871,-16.261959075927734
23,-16.617029190063477,-16.21112060546875
24,-16.78014373779297,-16.443660736083984
25,-16.924890518188477,-16.435848236083984
26,-16.97368621826172,-16.57133674621582
27,-16.895477294921875,-16.681419372558594
28,-17.08051872253418,-16.777822494506836
29,-17.069156646728516,-16.79174041748047
30,-17.189970016479492,-16.788408279418945
31,-17.21759796142578,-16.784372329711914
32,-17.25759506225586,-16.84681510925293
33,-17.34249496459961,-17.01605987548828
34,-17.246835708618164,-16.4305477142334
35,-16.972253799438477,-16.568016052246094
36,-17.22075080871582,-16.620779037475586
37,-17.240737915039062,-17.036882400512695
38,-17.390979766845703,-17.041210174560547
39,-17.544574737548828,-17.10987663269043
40,-17.607572555541992,-17.13513946533203
41,-17.636335372924805,-17.08419418334961
42,-17.553361892700195,-17.092927932739258
43,-17.529104232788086,-17.007362365722656
44,-17.55541229248047,-17.261873245239258
45,-17.696914672851562,-17.383346557617188
46,-17.842641830444336,-17.358013153076172
47,-17.831226348876953,-17.309192657470703
48,-17.926311492919922,-17.086931228637695
49,-17.738563537597656,-17.292400360107422
50,-17.802583694458008,-17.586856842041016
