epoch,train_loss,val_loss
1,-5.844539165496826,-9.412471771240234
2,-8.81222915649414,-10.029532432556152
3,-9.397472381591797,-10.378340721130371
4,-9.66624641418457,-10.688679695129395
5,-9.919332504272461,-10.883151054382324
6,-9.967682838439941,-10.965688705444336
7,-10.110858917236328,-11.128111839294434
8,-10.330048561096191,-11.282793045043945
9,-10.288225173950195,-11.29246711730957
10,-10.392324447631836,-11.395560264587402
11,-10.609695434570312,-11.540324211120605
12,-10.693388938903809,-11.632848739624023
13,-10.802395820617676,-11.745258331298828
14,-10.883889198303223,-11.7733793258667
15,-10.942207336425781,-11.864496231079102
16,-10.95628833770752,-11.900062561035156
17,-10.946003913879395,-12.009614944458008
18,-11.204048156738281,-12.15710735321045
19,-11.21963119506836,-12.184758186340332
20,-11.221437454223633,-12.143187522888184
21,-11.15581226348877,-12.23876953125
22,-11.331937789916992,-11.725313186645508
23,-11.255388259887695,-12.191914558410645
24,-11.456194877624512,-12.480354309082031
25,-11.578470230102539,-12.465448379516602
26,-11.595396995544434,-12.294775009155273
27,-11.58835220336914,-12.334858894348145
28,-11.559956550598145,-12.474979400634766
29,-11.702740669250488,-12.612953186035156
30,-11.802329063415527,-12.619447708129883
31,-11.803483009338379,-12.303853988647461
32,-11.722490310668945,-12.512557029724121
33,-11.722498893737793,-12.543485641479492
34,-11.907706260681152,-12.664050102233887
35,-11.825634956359863,-12.72299575805664
36,-11.975086212158203,-12.84717082977295
37,-11.983570098876953,-12.849485397338867
38,-12.041900634765625,-12.813380241394043
39,-11.994461059570312,-12.908665657043457
40,-12.122962951660156,-12.759889602661133
41,-12.114459037780762,-13.023719787597656
42,-12.116071701049805,-12.975869178771973
43,-12.054054260253906,-12.682374954223633
44,-12.02476978302002,-12.806349754333496
45,-12.052754402160645,-13.005656242370605
46,-12.200789451599121,-12.999263763427734
47,-12.20478343963623,-13.181629180908203
48,-12.197579383850098,-13.043366432189941
49,-12.32697868347168,-13.214417457580566
50,-12.283378601074219,-12.752022743225098
